
WIGHT&THRESHOLD&0.1&0.2
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.1&0.3
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.1&0.4
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.1&0.5
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.1&0.6
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.1&0.7
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.1&0.8
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.1&0.9
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.1&1.0
0,,30,360,7/1/21,5/27/22,0.3289911257243057,0.3614790222742992,0.3289911257243057&&&0.3614790222742992,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20818781383143584,0.1460200272284769,0.20818781383143584&&&0.1460200272284769,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.2505401320595608,0.1936261517567631,0.2505401320595608&&&0.1936261517567631,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17949414052034723,0.12938670992420537,0.17949414052034723&&&0.12938670992420537,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7497154790181385,2.9744065077550608,0.7497154790181385&&&2.9744065077550608,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.34287629330921665,0.3230438030594641,0.34287629330921665&&&0.3230438030594641,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19588873254479164,0.13181173320990727,0.19588873254479164&&&0.13181173320990727,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.35437947062759656,0.7995658470181018,0.35437947062759656&&&0.7995658470181018,323,12.230345800777096
8,,30,360,7/1/21,5/27/22,0.23756833709690778,0.2102838283430124,0.23756833709690778&&&0.2102838283430124,331,0.9177533023317459
9,,30,360,7/1/21,5/27/22,0.15299719757098115,0.1382367356036643,0.15299719757098115&&&0.1382367356036643,331,0.5606206399342516

WIGHT&THRESHOLD&0.2&0.2
0,,30,360,7/1/21,5/27/22,0.32919228124132255,0.3613648874683612,0.32919228124132255&&&0.3613648874683612,331,3.515589446623393
1,,30,360,7/1/21,5/27/22,0.20897322649491332,0.14565109431634446,0.20897322649491332&&&0.14565109431634446,293,0.7082437431709787
2,,30,360,7/1/21,5/27/22,0.250256441189846,0.19310499542612283,0.250256441189846&&&0.19310499542612283,331,1.0662886167773373
3,,30,360,7/1/21,5/27/22,0.17910019236932115,0.12951234687216034,0.17910019236932115&&&0.12951234687216034,331,0.5842343674235081
4,,30,360,7/1/21,5/27/22,0.7498209948634788,2.974490333085346,0.7498209948634788&&&2.974490333085346,308,32.320003089208036
5,,30,360,7/1/21,5/27/22,0.342704467628706,0.3218263661026463,0.342704467628706&&&0.3218263661026463,310,1.9912478551106059
6,,30,360,7/1/21,5/27/22,0.19498047262945448,0.1312189547967609,0.19498047262945448&&&0.1312189547967609,331,0.6712766043120548
7,,30,360,7/1/21,5/27/22,0.354536726686487,0.7996517992706421,0.354536726686487&&&0.7996517992706421,323,12.230345800777096
