location_name,date,deaths,lower,upper,model_date,model
Alabama,2020-03-09,0,0,0,2020-04-15,lanl
Alaska,2020-03-09,0,0,0,2020-04-15,lanl
Arizona,2020-03-09,0,0,0,2020-04-15,lanl
Arkansas,2020-03-09,0,0,0,2020-04-15,lanl
California,2020-03-09,0,0,0,2020-04-15,lanl
Colorado,2020-03-09,0,0,0,2020-04-15,lanl
Connecticut,2020-03-09,0,0,0,2020-04-15,lanl
Delaware,2020-03-09,0,0,0,2020-04-15,lanl
District of Columbia,2020-03-09,0,0,0,2020-04-15,lanl
Florida,2020-03-09,0,0,0,2020-04-15,lanl
Georgia,2020-03-09,0,0,0,2020-04-15,lanl
Hawaii,2020-03-09,0,0,0,2020-04-15,lanl
Idaho,2020-03-09,0,0,0,2020-04-15,lanl
Illinois,2020-03-09,0,0,0,2020-04-15,lanl
Indiana,2020-03-09,0,0,0,2020-04-15,lanl
Iowa,2020-03-09,0,0,0,2020-04-15,lanl
Kansas,2020-03-09,0,0,0,2020-04-15,lanl
Kentucky,2020-03-09,0,0,0,2020-04-15,lanl
Louisiana,2020-03-09,0,0,0,2020-04-15,lanl
Maine,2020-03-09,0,0,0,2020-04-15,lanl
Maryland,2020-03-09,0,0,0,2020-04-15,lanl
Massachusetts,2020-03-09,0,0,0,2020-04-15,lanl
Michigan,2020-03-09,0,0,0,2020-04-15,lanl
Minnesota,2020-03-09,0,0,0,2020-04-15,lanl
Mississippi,2020-03-09,0,0,0,2020-04-15,lanl
Missouri,2020-03-09,0,0,0,2020-04-15,lanl
Montana,2020-03-09,0,0,0,2020-04-15,lanl
Nebraska,2020-03-09,0,0,0,2020-04-15,lanl
Nevada,2020-03-09,0,0,0,2020-04-15,lanl
New Hampshire,2020-03-09,0,0,0,2020-04-15,lanl
New Jersey,2020-03-09,0,0,0,2020-04-15,lanl
New Mexico,2020-03-09,0,0,0,2020-04-15,lanl
New York,2020-03-09,0,0,0,2020-04-15,lanl
North Carolina,2020-03-09,0,0,0,2020-04-15,lanl
North Dakota,2020-03-09,0,0,0,2020-04-15,lanl
Ohio,2020-03-09,0,0,0,2020-04-15,lanl
Oklahoma,2020-03-09,0,0,0,2020-04-15,lanl
Oregon,2020-03-09,0,0,0,2020-04-15,lanl
Pennsylvania,2020-03-09,0,0,0,2020-04-15,lanl
Puerto Rico,2020-03-09,0,0,0,2020-04-15,lanl
Rhode Island,2020-03-09,0,0,0,2020-04-15,lanl
South Carolina,2020-03-09,0,0,0,2020-04-15,lanl
South Dakota,2020-03-09,0,0,0,2020-04-15,lanl
Tennessee,2020-03-09,0,0,0,2020-04-15,lanl
Texas,2020-03-09,0,0,0,2020-04-15,lanl
Utah,2020-03-09,0,0,0,2020-04-15,lanl
Vermont,2020-03-09,0,0,0,2020-04-15,lanl
Virginia,2020-03-09,0,0,0,2020-04-15,lanl
Virgin Islands,2020-03-09,0,0,0,2020-04-15,lanl
Washington,2020-03-09,0,0,0,2020-04-15,lanl
West Virginia,2020-03-09,0,0,0,2020-04-15,lanl
Wisconsin,2020-03-09,0,0,0,2020-04-15,lanl
Wyoming,2020-03-09,0,0,0,2020-04-15,lanl
Alabama,2020-03-10,0,0,0,2020-04-15,lanl
Alaska,2020-03-10,0,0,0,2020-04-15,lanl
Arizona,2020-03-10,0,0,0,2020-04-15,lanl
Arkansas,2020-03-10,0,0,0,2020-04-15,lanl
California,2020-03-10,2,2,2,2020-04-15,lanl
Colorado,2020-03-10,0,0,0,2020-04-15,lanl
Connecticut,2020-03-10,0,0,0,2020-04-15,lanl
Delaware,2020-03-10,0,0,0,2020-04-15,lanl
District of Columbia,2020-03-10,0,0,0,2020-04-15,lanl
Florida,2020-03-10,2,2,2,2020-04-15,lanl
Georgia,2020-03-10,0,0,0,2020-04-15,lanl
Hawaii,2020-03-10,0,0,0,2020-04-15,lanl
Idaho,2020-03-10,0,0,0,2020-04-15,lanl
Illinois,2020-03-10,0,0,0,2020-04-15,lanl
Indiana,2020-03-10,0,0,0,2020-04-15,lanl
Iowa,2020-03-10,0,0,0,2020-04-15,lanl
Kansas,2020-03-10,0,0,0,2020-04-15,lanl
Kentucky,2020-03-10,0,0,0,2020-04-15,lanl
Louisiana,2020-03-10,0,0,0,2020-04-15,lanl
Maine,2020-03-10,0,0,0,2020-04-15,lanl
Maryland,2020-03-10,0,0,0,2020-04-15,lanl
Massachusetts,2020-03-10,0,0,0,2020-04-15,lanl
Michigan,2020-03-10,0,0,0,2020-04-15,lanl
Minnesota,2020-03-10,0,0,0,2020-04-15,lanl
Mississippi,2020-03-10,0,0,0,2020-04-15,lanl
Missouri,2020-03-10,0,0,0,2020-04-15,lanl
Montana,2020-03-10,0,0,0,2020-04-15,lanl
Nebraska,2020-03-10,0,0,0,2020-04-15,lanl
Nevada,2020-03-10,0,0,0,2020-04-15,lanl
New Hampshire,2020-03-10,0,0,0,2020-04-15,lanl
New Jersey,2020-03-10,1,1,1,2020-04-15,lanl
New Mexico,2020-03-10,0,0,0,2020-04-15,lanl
New York,2020-03-10,0,0,0,2020-04-15,lanl
North Carolina,2020-03-10,0,0,0,2020-04-15,lanl
North Dakota,2020-03-10,0,0,0,2020-04-15,lanl
Ohio,2020-03-10,0,0,0,2020-04-15,lanl
Oklahoma,2020-03-10,0,0,0,2020-04-15,lanl
Oregon,2020-03-10,0,0,0,2020-04-15,lanl
Pennsylvania,2020-03-10,0,0,0,2020-04-15,lanl
Puerto Rico,2020-03-10,0,0,0,2020-04-15,lanl
Rhode Island,2020-03-10,0,0,0,2020-04-15,lanl
South Carolina,2020-03-10,0,0,0,2020-04-15,lanl
South Dakota,2020-03-10,0,0,0,2020-04-15,lanl
Tennessee,2020-03-10,0,0,0,2020-04-15,lanl
Texas,2020-03-10,0,0,0,2020-04-15,lanl
Utah,2020-03-10,0,0,0,2020-04-15,lanl
Vermont,2020-03-10,0,0,0,2020-04-15,lanl
Virginia,2020-03-10,0,0,0,2020-04-15,lanl
Virgin Islands,2020-03-10,0,0,0,2020-04-15,lanl
Washington,2020-03-10,23,23,23,2020-04-15,lanl
West Virginia,2020-03-10,0,0,0,2020-04-15,lanl
Wisconsin,2020-03-10,0,0,0,2020-04-15,lanl
Wyoming,2020-03-10,0,0,0,2020-04-15,lanl
Alabama,2020-03-11,0,0,0,2020-04-15,lanl
Alaska,2020-03-11,0,0,0,2020-04-15,lanl
Arizona,2020-03-11,0,0,0,2020-04-15,lanl
Arkansas,2020-03-11,0,0,0,2020-04-15,lanl
California,2020-03-11,3,3,3,2020-04-15,lanl
Colorado,2020-03-11,0,0,0,2020-04-15,lanl
Connecticut,2020-03-11,0,0,0,2020-04-15,lanl
Delaware,2020-03-11,0,0,0,2020-04-15,lanl
District of Columbia,2020-03-11,0,0,0,2020-04-15,lanl
Florida,2020-03-11,2,2,2,2020-04-15,lanl
Georgia,2020-03-11,0,0,0,2020-04-15,lanl
Hawaii,2020-03-11,0,0,0,2020-04-15,lanl
Idaho,2020-03-11,0,0,0,2020-04-15,lanl
Illinois,2020-03-11,0,0,0,2020-04-15,lanl
Indiana,2020-03-11,0,0,0,2020-04-15,lanl
Iowa,2020-03-11,0,0,0,2020-04-15,lanl
Kansas,2020-03-11,0,0,0,2020-04-15,lanl
Kentucky,2020-03-11,0,0,0,2020-04-15,lanl
Louisiana,2020-03-11,0,0,0,2020-04-15,lanl
Maine,2020-03-11,0,0,0,2020-04-15,lanl
Maryland,2020-03-11,0,0,0,2020-04-15,lanl
Massachusetts,2020-03-11,0,0,0,2020-04-15,lanl
Michigan,2020-03-11,0,0,0,2020-04-15,lanl
Minnesota,2020-03-11,0,0,0,2020-04-15,lanl
Mississippi,2020-03-11,0,0,0,2020-04-15,lanl
Missouri,2020-03-11,0,0,0,2020-04-15,lanl
Montana,2020-03-11,0,0,0,2020-04-15,lanl
Nebraska,2020-03-11,0,0,0,2020-04-15,lanl
Nevada,2020-03-11,0,0,0,2020-04-15,lanl
New Hampshire,2020-03-11,0,0,0,2020-04-15,lanl
New Jersey,2020-03-11,1,1,1,2020-04-15,lanl
New Mexico,2020-03-11,0,0,0,2020-04-15,lanl
New York,2020-03-11,0,0,0,2020-04-15,lanl
North Carolina,2020-03-11,0,0,0,2020-04-15,lanl
North Dakota,2020-03-11,0,0,0,2020-04-15,lanl
Ohio,2020-03-11,0,0,0,2020-04-15,lanl
Oklahoma,2020-03-11,0,0,0,2020-04-15,lanl
Oregon,2020-03-11,0,0,0,2020-04-15,lanl
Pennsylvania,2020-03-11,0,0,0,2020-04-15,lanl
Puerto Rico,2020-03-11,0,0,0,2020-04-15,lanl
Rhode Island,2020-03-11,0,0,0,2020-04-15,lanl
South Carolina,2020-03-11,0,0,0,2020-04-15,lanl
South Dakota,2020-03-11,1,1,1,2020-04-15,lanl
Tennessee,2020-03-11,0,0,0,2020-04-15,lanl
Texas,2020-03-11,0,0,0,2020-04-15,lanl
Utah,2020-03-11,0,0,0,2020-04-15,lanl
Vermont,2020-03-11,0,0,0,2020-04-15,lanl
Virginia,2020-03-11,0,0,0,2020-04-15,lanl
Virgin Islands,2020-03-11,0,0,0,2020-04-15,lanl
Washington,2020-03-11,29,29,29,2020-04-15,lanl
West Virginia,2020-03-11,0,0,0,2020-04-15,lanl
Wisconsin,2020-03-11,0,0,0,2020-04-15,lanl
Wyoming,2020-03-11,0,0,0,2020-04-15,lanl
Alabama,2020-03-12,0,0,0,2020-04-15,lanl
Alaska,2020-03-12,0,0,0,2020-04-15,lanl
Arizona,2020-03-12,0,0,0,2020-04-15,lanl
Arkansas,2020-03-12,0,0,0,2020-04-15,lanl
California,2020-03-12,4,4,4,2020-04-15,lanl
Colorado,2020-03-12,0,0,0,2020-04-15,lanl
Connecticut,2020-03-12,0,0,0,2020-04-15,lanl
Delaware,2020-03-12,0,0,0,2020-04-15,lanl
District of Columbia,2020-03-12,0,0,0,2020-04-15,lanl
Florida,2020-03-12,2,2,2,2020-04-15,lanl
Georgia,2020-03-12,1,1,1,2020-04-15,lanl
Hawaii,2020-03-12,0,0,0,2020-04-15,lanl
Idaho,2020-03-12,0,0,0,2020-04-15,lanl
Illinois,2020-03-12,0,0,0,2020-04-15,lanl
Indiana,2020-03-12,0,0,0,2020-04-15,lanl
Iowa,2020-03-12,0,0,0,2020-04-15,lanl
Kansas,2020-03-12,0,0,0,2020-04-15,lanl
Kentucky,2020-03-12,0,0,0,2020-04-15,lanl
Louisiana,2020-03-12,0,0,0,2020-04-15,lanl
Maine,2020-03-12,0,0,0,2020-04-15,lanl
Maryland,2020-03-12,0,0,0,2020-04-15,lanl
Massachusetts,2020-03-12,0,0,0,2020-04-15,lanl
Michigan,2020-03-12,0,0,0,2020-04-15,lanl
Minnesota,2020-03-12,0,0,0,2020-04-15,lanl
Mississippi,2020-03-12,0,0,0,2020-04-15,lanl
Missouri,2020-03-12,0,0,0,2020-04-15,lanl
Montana,2020-03-12,0,0,0,2020-04-15,lanl
Nebraska,2020-03-12,0,0,0,2020-04-15,lanl
Nevada,2020-03-12,0,0,0,2020-04-15,lanl
New Hampshire,2020-03-12,0,0,0,2020-04-15,lanl
New Jersey,2020-03-12,1,1,1,2020-04-15,lanl
New Mexico,2020-03-12,0,0,0,2020-04-15,lanl
