location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-08-30,lanl
Albania,2020-03-09,0,0,0,2020-08-30,lanl
Algeria,2020-03-09,0,0,0,2020-08-30,lanl
Andorra,2020-03-09,0,0,0,2020-08-30,lanl
Angola,2020-03-09,0,0,0,2020-08-30,lanl
Argentina,2020-03-09,1,1,1,2020-08-30,lanl
Armenia,2020-03-09,0,0,0,2020-08-30,lanl
Australia,2020-03-09,3,3,3,2020-08-30,lanl
Austria,2020-03-09,0,0,0,2020-08-30,lanl
Azerbaijan,2020-03-09,0,0,0,2020-08-30,lanl
Bahamas,2020-03-09,0,0,0,2020-08-30,lanl
Bahrain,2020-03-09,0,0,0,2020-08-30,lanl
Bangladesh,2020-03-09,0,0,0,2020-08-30,lanl
Belarus,2020-03-09,0,0,0,2020-08-30,lanl
Belgium,2020-03-09,0,0,0,2020-08-30,lanl
Benin,2020-03-09,0,0,0,2020-08-30,lanl
Bolivia,2020-03-09,0,0,0,2020-08-30,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-08-30,lanl
Brazil,2020-03-09,0,0,0,2020-08-30,lanl
Bulgaria,2020-03-09,0,0,0,2020-08-30,lanl
Burkina Faso,2020-03-09,0,0,0,2020-08-30,lanl
Cabo Verde,2020-03-09,0,0,0,2020-08-30,lanl
Cameroon,2020-03-09,0,0,0,2020-08-30,lanl
Canada,2020-03-09,1,1,1,2020-08-30,lanl
Central African Republic,2020-03-09,0,0,0,2020-08-30,lanl
Chad,2020-03-09,0,0,0,2020-08-30,lanl
Chile,2020-03-09,0,0,0,2020-08-30,lanl
China,2020-03-09,3123,3123,3123,2020-08-30,lanl
Colombia,2020-03-09,0,0,0,2020-08-30,lanl
Republic of Congo,2020-03-09,0,0,0,2020-08-30,lanl
Costa Rica,2020-03-09,0,0,0,2020-08-30,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-08-30,lanl
Croatia,2020-03-09,0,0,0,2020-08-30,lanl
Cuba,2020-03-09,0,0,0,2020-08-30,lanl
Cyprus,2020-03-09,0,0,0,2020-08-30,lanl
Czechia,2020-03-09,0,0,0,2020-08-30,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-08-30,lanl
Denmark,2020-03-09,0,0,0,2020-08-30,lanl
Djibouti,2020-03-09,0,0,0,2020-08-30,lanl
Dominican Republic,2020-03-09,0,0,0,2020-08-30,lanl
Ecuador,2020-03-09,0,0,0,2020-08-30,lanl
Egypt,2020-03-09,1,1,1,2020-08-30,lanl
El Salvador,2020-03-09,0,0,0,2020-08-30,lanl
Equatorial Guinea,2020-03-09,0,0,0,2020-08-30,lanl
Estonia,2020-03-09,0,0,0,2020-08-30,lanl
Eswatini,2020-03-09,0,0,0,2020-08-30,lanl
Ethiopia,2020-03-09,0,0,0,2020-08-30,lanl
Finland,2020-03-09,0,0,0,2020-08-30,lanl
France,2020-03-09,19,19,19,2020-08-30,lanl
Gabon,2020-03-09,0,0,0,2020-08-30,lanl
Gambia,2020-03-09,0,0,0,2020-08-30,lanl
Germany,2020-03-09,2,2,2,2020-08-30,lanl
Ghana,2020-03-09,0,0,0,2020-08-30,lanl
Greece,2020-03-09,0,0,0,2020-08-30,lanl
Guatemala,2020-03-09,0,0,0,2020-08-30,lanl
Guinea,2020-03-09,0,0,0,2020-08-30,lanl
Guinea-Bissau,2020-03-09,0,0,0,2020-08-30,lanl
Guyana,2020-03-09,0,0,0,2020-08-30,lanl
Haiti,2020-03-09,0,0,0,2020-08-30,lanl
Honduras,2020-03-09,0,0,0,2020-08-30,lanl
Hungary,2020-03-09,0,0,0,2020-08-30,lanl
India,2020-03-09,0,0,0,2020-08-30,lanl
Indonesia,2020-03-09,0,0,0,2020-08-30,lanl
Iran,2020-03-09,237,237,237,2020-08-30,lanl
Iraq,2020-03-09,6,6,6,2020-08-30,lanl
Ireland,2020-03-09,0,0,0,2020-08-30,lanl
Israel,2020-03-09,0,0,0,2020-08-30,lanl
Italy,2020-03-09,463,463,463,2020-08-30,lanl
Jamaica,2020-03-09,0,0,0,2020-08-30,lanl
Japan,2020-03-09,10,10,10,2020-08-30,lanl
Kazakhstan,2020-03-09,0,0,0,2020-08-30,lanl
Kenya,2020-03-09,0,0,0,2020-08-30,lanl
Kosovo,2020-03-09,0,0,0,2020-08-30,lanl
Kuwait,2020-03-09,0,0,0,2020-08-30,lanl
Kyrgyzstan,2020-03-09,0,0,0,2020-08-30,lanl
Latvia,2020-03-09,0,0,0,2020-08-30,lanl
Lebanon,2020-03-09,0,0,0,2020-08-30,lanl
Lesotho,2020-03-09,0,0,0,2020-08-30,lanl
Liberia,2020-03-09,0,0,0,2020-08-30,lanl
Libya,2020-03-09,0,0,0,2020-08-30,lanl
Lithuania,2020-03-09,0,0,0,2020-08-30,lanl
Luxembourg,2020-03-09,0,0,0,2020-08-30,lanl
Madagascar,2020-03-09,0,0,0,2020-08-30,lanl
Malawi,2020-03-09,0,0,0,2020-08-30,lanl
Malaysia,2020-03-09,0,0,0,2020-08-30,lanl
Maldives,2020-03-09,0,0,0,2020-08-30,lanl
Mali,2020-03-09,0,0,0,2020-08-30,lanl
Mauritania,2020-03-09,0,0,0,2020-08-30,lanl
Mexico,2020-03-09,0,0,0,2020-08-30,lanl
Moldova,2020-03-09,0,0,0,2020-08-30,lanl
Montenegro,2020-03-09,0,0,0,2020-08-30,lanl
Morocco,2020-03-09,0,0,0,2020-08-30,lanl
Mozambique,2020-03-09,0,0,0,2020-08-30,lanl
Namibia,2020-03-09,0,0,0,2020-08-30,lanl
Nepal,2020-03-09,0,0,0,2020-08-30,lanl
Netherlands,2020-03-09,3,3,3,2020-08-30,lanl
New Zealand,2020-03-09,0,0,0,2020-08-30,lanl
Nicaragua,2020-03-09,0,0,0,2020-08-30,lanl
Niger,2020-03-09,0,0,0,2020-08-30,lanl
Nigeria,2020-03-09,0,0,0,2020-08-30,lanl
North Macedonia,2020-03-09,0,0,0,2020-08-30,lanl
Norway,2020-03-09,0,0,0,2020-08-30,lanl
Oman,2020-03-09,0,0,0,2020-08-30,lanl
Pakistan,2020-03-09,0,0,0,2020-08-30,lanl
Panama,2020-03-09,0,0,0,2020-08-30,lanl
Paraguay,2020-03-09,0,0,0,2020-08-30,lanl
Peru,2020-03-09,0,0,0,2020-08-30,lanl
Philippines,2020-03-09,1,1,1,2020-08-30,lanl
Poland,2020-03-09,0,0,0,2020-08-30,lanl
Portugal,2020-03-09,0,0,0,2020-08-30,lanl
Qatar,2020-03-09,0,0,0,2020-08-30,lanl
Romania,2020-03-09,0,0,0,2020-08-30,lanl
