location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-07-29,lanl
Albania,2020-03-09,0,0,0,2020-07-29,lanl
Algeria,2020-03-09,0,0,0,2020-07-29,lanl
Andorra,2020-03-09,0,0,0,2020-07-29,lanl
Angola,2020-03-09,0,0,0,2020-07-29,lanl
Argentina,2020-03-09,1,1,1,2020-07-29,lanl
Armenia,2020-03-09,0,0,0,2020-07-29,lanl
Australia,2020-03-09,3,3,3,2020-07-29,lanl
Austria,2020-03-09,0,0,0,2020-07-29,lanl
Azerbaijan,2020-03-09,0,0,0,2020-07-29,lanl
Bahrain,2020-03-09,0,0,0,2020-07-29,lanl
Bangladesh,2020-03-09,0,0,0,2020-07-29,lanl
Belarus,2020-03-09,0,0,0,2020-07-29,lanl
Belgium,2020-03-09,0,0,0,2020-07-29,lanl
Benin,2020-03-09,0,0,0,2020-07-29,lanl
Bolivia,2020-03-09,0,0,0,2020-07-29,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-07-29,lanl
Brazil,2020-03-09,0,0,0,2020-07-29,lanl
Bulgaria,2020-03-09,0,0,0,2020-07-29,lanl
Burkina Faso,2020-03-09,0,0,0,2020-07-29,lanl
Cabo Verde,2020-03-09,0,0,0,2020-07-29,lanl
Cameroon,2020-03-09,0,0,0,2020-07-29,lanl
Canada,2020-03-09,1,1,1,2020-07-29,lanl
Central African Republic,2020-03-09,0,0,0,2020-07-29,lanl
Chad,2020-03-09,0,0,0,2020-07-29,lanl
Chile,2020-03-09,0,0,0,2020-07-29,lanl
China,2020-03-09,3123,3123,3123,2020-07-29,lanl
Colombia,2020-03-09,0,0,0,2020-07-29,lanl
Republic of Congo,2020-03-09,0,0,0,2020-07-29,lanl
Costa Rica,2020-03-09,0,0,0,2020-07-29,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-07-29,lanl
Croatia,2020-03-09,0,0,0,2020-07-29,lanl
Cuba,2020-03-09,0,0,0,2020-07-29,lanl
Czechia,2020-03-09,0,0,0,2020-07-29,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-07-29,lanl
Denmark,2020-03-09,0,0,0,2020-07-29,lanl
Djibouti,2020-03-09,0,0,0,2020-07-29,lanl
Dominican Republic,2020-03-09,0,0,0,2020-07-29,lanl
Ecuador,2020-03-09,0,0,0,2020-07-29,lanl
Egypt,2020-03-09,1,1,1,2020-07-29,lanl
El Salvador,2020-03-09,0,0,0,2020-07-29,lanl
Equatorial Guinea,2020-03-09,0,0,0,2020-07-29,lanl
Estonia,2020-03-09,0,0,0,2020-07-29,lanl
Eswatini,2020-03-09,0,0,0,2020-07-29,lanl
Ethiopia,2020-03-09,0,0,0,2020-07-29,lanl
Finland,2020-03-09,0,0,0,2020-07-29,lanl
France,2020-03-09,19,19,19,2020-07-29,lanl
Gabon,2020-03-09,0,0,0,2020-07-29,lanl
Germany,2020-03-09,2,2,2,2020-07-29,lanl
Ghana,2020-03-09,0,0,0,2020-07-29,lanl
Greece,2020-03-09,0,0,0,2020-07-29,lanl
Guatemala,2020-03-09,0,0,0,2020-07-29,lanl
Guinea,2020-03-09,0,0,0,2020-07-29,lanl
Guinea-Bissau,2020-03-09,0,0,0,2020-07-29,lanl
Guyana,2020-03-09,0,0,0,2020-07-29,lanl
Haiti,2020-03-09,0,0,0,2020-07-29,lanl
Honduras,2020-03-09,0,0,0,2020-07-29,lanl
Hungary,2020-03-09,0,0,0,2020-07-29,lanl
India,2020-03-09,0,0,0,2020-07-29,lanl
Indonesia,2020-03-09,0,0,0,2020-07-29,lanl
Iran,2020-03-09,237,237,237,2020-07-29,lanl
Iraq,2020-03-09,6,6,6,2020-07-29,lanl
Ireland,2020-03-09,0,0,0,2020-07-29,lanl
Israel,2020-03-09,0,0,0,2020-07-29,lanl
Italy,2020-03-09,463,463,463,2020-07-29,lanl
Japan,2020-03-09,10,10,10,2020-07-29,lanl
Kazakhstan,2020-03-09,0,0,0,2020-07-29,lanl
Kenya,2020-03-09,0,0,0,2020-07-29,lanl
Kosovo,2020-03-09,0,0,0,2020-07-29,lanl
Kuwait,2020-03-09,0,0,0,2020-07-29,lanl
Kyrgyzstan,2020-03-09,0,0,0,2020-07-29,lanl
Latvia,2020-03-09,0,0,0,2020-07-29,lanl
Lebanon,2020-03-09,0,0,0,2020-07-29,lanl
Liberia,2020-03-09,0,0,0,2020-07-29,lanl
Libya,2020-03-09,0,0,0,2020-07-29,lanl
