location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-05-31,lanl
Albania,2020-03-09,0,0,0,2020-05-31,lanl
Algeria,2020-03-09,0,0,0,2020-05-31,lanl
Andorra,2020-03-09,0,0,0,2020-05-31,lanl
Argentina,2020-03-09,0,0,0,2020-05-31,lanl
Armenia,2020-03-09,0,0,0,2020-05-31,lanl
Australia,2020-03-09,0,0,0,2020-05-31,lanl
Austria,2020-03-09,0,0,0,2020-05-31,lanl
Azerbaijan,2020-03-09,0,0,0,2020-05-31,lanl
Bangladesh,2020-03-09,0,0,0,2020-05-31,lanl
Belarus,2020-03-09,0,0,0,2020-05-31,lanl
Belgium,2020-03-09,0,0,0,2020-05-31,lanl
Bolivia,2020-03-09,0,0,0,2020-05-31,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-05-31,lanl
Brazil,2020-03-09,0,0,0,2020-05-31,lanl
Bulgaria,2020-03-09,0,0,0,2020-05-31,lanl
Burkina Faso,2020-03-09,0,0,0,2020-05-31,lanl
Cameroon,2020-03-09,0,0,0,2020-05-31,lanl
Canada,2020-03-09,0,0,0,2020-05-31,lanl
Chad,2020-03-09,0,0,0,2020-05-31,lanl
Chile,2020-03-09,0,0,0,2020-05-31,lanl
China,2020-03-09,0,0,0,2020-05-31,lanl
Colombia,2020-03-09,0,0,0,2020-05-31,lanl
Republic of Congo,2020-03-09,0,0,0,2020-05-31,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-05-31,lanl
Croatia,2020-03-09,0,0,0,2020-05-31,lanl
Cuba,2020-03-09,0,0,0,2020-05-31,lanl
Czechia,2020-03-09,0,0,0,2020-05-31,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-05-31,lanl
Denmark,2020-03-09,0,0,0,2020-05-31,lanl
Djibouti,2020-03-09,0,0,0,2020-05-31,lanl
Dominican Republic,2020-03-09,0,0,0,2020-05-31,lanl
Ecuador,2020-03-09,0,0,0,2020-05-31,lanl
Egypt,2020-03-09,0,0,0,2020-05-31,lanl
El Salvador,2020-03-09,0,0,0,2020-05-31,lanl
Estonia,2020-03-09,0,0,0,2020-05-31,lanl
Finland,2020-03-09,0,0,0,2020-05-31,lanl
France,2020-03-09,0,0,0,2020-05-31,lanl
Germany,2020-03-09,0,0,0,2020-05-31,lanl
Ghana,2020-03-09,0,0,0,2020-05-31,lanl
Greece,2020-03-09,0,0,0,2020-05-31,lanl
Guatemala,2020-03-09,0,0,0,2020-05-31,lanl
Guinea,2020-03-09,0,0,0,2020-05-31,lanl
