location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-07-08,lanl
Albania,2020-03-09,0,0,0,2020-07-08,lanl
Algeria,2020-03-09,0,0,0,2020-07-08,lanl
Andorra,2020-03-09,0,0,0,2020-07-08,lanl
Angola,2020-03-09,0,0,0,2020-07-08,lanl
Argentina,2020-03-09,1,1,1,2020-07-08,lanl
Armenia,2020-03-09,0,0,0,2020-07-08,lanl
Australia,2020-03-09,3,3,3,2020-07-08,lanl
Austria,2020-03-09,0,0,0,2020-07-08,lanl
Azerbaijan,2020-03-09,0,0,0,2020-07-08,lanl
Bahrain,2020-03-09,0,0,0,2020-07-08,lanl
Bangladesh,2020-03-09,0,0,0,2020-07-08,lanl
Belarus,2020-03-09,0,0,0,2020-07-08,lanl
Belgium,2020-03-09,0,0,0,2020-07-08,lanl
Benin,2020-03-09,0,0,0,2020-07-08,lanl
Bolivia,2020-03-09,0,0,0,2020-07-08,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-07-08,lanl
Brazil,2020-03-09,0,0,0,2020-07-08,lanl
Bulgaria,2020-03-09,0,0,0,2020-07-08,lanl
Burkina Faso,2020-03-09,0,0,0,2020-07-08,lanl
Cameroon,2020-03-09,0,0,0,2020-07-08,lanl
Canada,2020-03-09,1,1,1,2020-07-08,lanl
Central African Republic,2020-03-09,0,0,0,2020-07-08,lanl
Chad,2020-03-09,0,0,0,2020-07-08,lanl
Chile,2020-03-09,0,0,0,2020-07-08,lanl
China,2020-03-09,3123,3123,3123,2020-07-08,lanl
Colombia,2020-03-09,0,0,0,2020-07-08,lanl
Republic of Congo,2020-03-09,0,0,0,2020-07-08,lanl
Costa Rica,2020-03-09,0,0,0,2020-07-08,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-07-08,lanl
Croatia,2020-03-09,0,0,0,2020-07-08,lanl
Cuba,2020-03-09,0,0,0,2020-07-08,lanl
Czechia,2020-03-09,0,0,0,2020-07-08,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-07-08,lanl
Denmark,2020-03-09,0,0,0,2020-07-08,lanl
Djibouti,2020-03-09,0,0,0,2020-07-08,lanl
Dominican Republic,2020-03-09,0,0,0,2020-07-08,lanl
Ecuador,2020-03-09,0,0,0,2020-07-08,lanl
Egypt,2020-03-09,1,1,1,2020-07-08,lanl
El Salvador,2020-03-09,0,0,0,2020-07-08,lanl
Equatorial Guinea,2020-03-09,0,0,0,2020-07-08,lanl
Estonia,2020-03-09,0,0,0,2020-07-08,lanl
Ethiopia,2020-03-09,0,0,0,2020-07-08,lanl
Finland,2020-03-09,0,0,0,2020-07-08,lanl
France,2020-03-09,19,19,19,2020-07-08,lanl
Gabon,2020-03-09,0,0,0,2020-07-08,lanl
Germany,2020-03-09,2,2,2,2020-07-08,lanl
Ghana,2020-03-09,0,0,0,2020-07-08,lanl
Greece,2020-03-09,0,0,0,2020-07-08,lanl
Guatemala,2020-03-09,0,0,0,2020-07-08,lanl
Guinea,2020-03-09,0,0,0,2020-07-08,lanl
Guinea-Bissau,2020-03-09,0,0,0,2020-07-08,lanl
Haiti,2020-03-09,0,0,0,2020-07-08,lanl
Honduras,2020-03-09,0,0,0,2020-07-08,lanl
Hungary,2020-03-09,0,0,0,2020-07-08,lanl
