location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-07-01,lanl
Albania,2020-03-09,0,0,0,2020-07-01,lanl
Algeria,2020-03-09,0,0,0,2020-07-01,lanl
Andorra,2020-03-09,0,0,0,2020-07-01,lanl
Argentina,2020-03-09,1,1,1,2020-07-01,lanl
Armenia,2020-03-09,0,0,0,2020-07-01,lanl
Australia,2020-03-09,3,3,3,2020-07-01,lanl
Austria,2020-03-09,0,0,0,2020-07-01,lanl
Azerbaijan,2020-03-09,0,0,0,2020-07-01,lanl
Bahrain,2020-03-09,0,0,0,2020-07-01,lanl
Bangladesh,2020-03-09,0,0,0,2020-07-01,lanl
Belarus,2020-03-09,0,0,0,2020-07-01,lanl
Belgium,2020-03-09,0,0,0,2020-07-01,lanl
Benin,2020-03-09,0,0,0,2020-07-01,lanl
Bolivia,2020-03-09,0,0,0,2020-07-01,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-07-01,lanl
Brazil,2020-03-09,0,0,0,2020-07-01,lanl
Bulgaria,2020-03-09,0,0,0,2020-07-01,lanl
Burkina Faso,2020-03-09,0,0,0,2020-07-01,lanl
Cameroon,2020-03-09,0,0,0,2020-07-01,lanl
Canada,2020-03-09,1,1,1,2020-07-01,lanl
Central African Republic,2020-03-09,0,0,0,2020-07-01,lanl
Chad,2020-03-09,0,0,0,2020-07-01,lanl
Chile,2020-03-09,0,0,0,2020-07-01,lanl
China,2020-03-09,3123,3123,3123,2020-07-01,lanl
Colombia,2020-03-09,0,0,0,2020-07-01,lanl
Republic of Congo,2020-03-09,0,0,0,2020-07-01,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-07-01,lanl
Croatia,2020-03-09,0,0,0,2020-07-01,lanl
Cuba,2020-03-09,0,0,0,2020-07-01,lanl
Czechia,2020-03-09,0,0,0,2020-07-01,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-07-01,lanl
Denmark,2020-03-09,0,0,0,2020-07-01,lanl
Djibouti,2020-03-09,0,0,0,2020-07-01,lanl
Dominican Republic,2020-03-09,0,0,0,2020-07-01,lanl
Ecuador,2020-03-09,0,0,0,2020-07-01,lanl
Egypt,2020-03-09,1,1,1,2020-07-01,lanl
El Salvador,2020-03-09,0,0,0,2020-07-01,lanl
Equatorial Guinea,2020-03-09,0,0,0,2020-07-01,lanl
Estonia,2020-03-09,0,0,0,2020-07-01,lanl
Ethiopia,2020-03-09,0,0,0,2020-07-01,lanl
Finland,2020-03-09,0,0,0,2020-07-01,lanl
France,2020-03-09,19,19,19,2020-07-01,lanl
Gabon,2020-03-09,0,0,0,2020-07-01,lanl
Germany,2020-03-09,2,2,2,2020-07-01,lanl
Ghana,2020-03-09,0,0,0,2020-07-01,lanl
Greece,2020-03-09,0,0,0,2020-07-01,lanl
Guatemala,2020-03-09,0,0,0,2020-07-01,lanl
Guinea,2020-03-09,0,0,0,2020-07-01,lanl
Guinea-Bissau,2020-03-09,0,0,0,2020-07-01,lanl
Haiti,2020-03-09,0,0,0,2020-07-01,lanl
Honduras,2020-03-09,0,0,0,2020-07-01,lanl
Hungary,2020-03-09,0,0,0,2020-07-01,lanl
India,2020-03-09,0,0,0,2020-07-01,lanl
Indonesia,2020-03-09,0,0,0,2020-07-01,lanl
Iran,2020-03-09,237,237,237,2020-07-01,lanl
Iraq,2020-03-09,6,6,6,2020-07-01,lanl
Ireland,2020-03-09,0,0,0,2020-07-01,lanl
Israel,2020-03-09,0,0,0,2020-07-01,lanl
Italy,2020-03-09,463,463,463,2020-07-01,lanl
Japan,2020-03-09,10,10,10,2020-07-01,lanl
Kazakhstan,2020-03-09,0,0,0,2020-07-01,lanl
Kenya,2020-03-09,0,0,0,2020-07-01,lanl
Kosovo,2020-03-09,0,0,0,2020-07-01,lanl
Kuwait,2020-03-09,0,0,0,2020-07-01,lanl
Kyrgyzstan,2020-03-09,0,0,0,2020-07-01,lanl
Latvia,2020-03-09,0,0,0,2020-07-01,lanl
Lebanon,2020-03-09,0,0,0,2020-07-01,lanl
Liberia,2020-03-09,0,0,0,2020-07-01,lanl
Libya,2020-03-09,0,0,0,2020-07-01,lanl
Lithuania,2020-03-09,0,0,0,2020-07-01,lanl
Luxembourg,2020-03-09,0,0,0,2020-07-01,lanl
Madagascar,2020-03-09,0,0,0,2020-07-01,lanl
Malaysia,2020-03-09,0,0,0,2020-07-01,lanl
Mali,2020-03-09,0,0,0,2020-07-01,lanl
Mauritania,2020-03-09,0,0,0,2020-07-01,lanl
Mexico,2020-03-09,0,0,0,2020-07-01,lanl
Moldova,2020-03-09,0,0,0,2020-07-01,lanl
Morocco,2020-03-09,0,0,0,2020-07-01,lanl
Nepal,2020-03-09,0,0,0,2020-07-01,lanl
Netherlands,2020-03-09,3,3,3,2020-07-01,lanl
New Zealand,2020-03-09,0,0,0,2020-07-01,lanl
Nicaragua,2020-03-09,0,0,0,2020-07-01,lanl
Niger,2020-03-09,0,0,0,2020-07-01,lanl
Nigeria,2020-03-09,0,0,0,2020-07-01,lanl
North Macedonia,2020-03-09,0,0,0,2020-07-01,lanl
Norway,2020-03-09,0,0,0,2020-07-01,lanl
Oman,2020-03-09,0,0,0,2020-07-01,lanl
Pakistan,2020-03-09,0,0,0,2020-07-01,lanl
Panama,2020-03-09,0,0,0,2020-07-01,lanl
Peru,2020-03-09,0,0,0,2020-07-01,lanl
Philippines,2020-03-09,1,1,1,2020-07-01,lanl
Poland,2020-03-09,0,0,0,2020-07-01,lanl
Portugal,2020-03-09,0,0,0,2020-07-01,lanl
Qatar,2020-03-09,0,0,0,2020-07-01,lanl
Romania,2020-03-09,0,0,0,2020-07-01,lanl
Russia,2020-03-09,0,0,0,2020-07-01,lanl
San Marino,2020-03-09,1,1,1,2020-07-01,lanl
Saudi Arabia,2020-03-09,0,0,0,2020-07-01,lanl
Senegal,2020-03-09,0,0,0,2020-07-01,lanl
Serbia,2020-03-09,0,0,0,2020-07-01,lanl
Sierra Leone,2020-03-09,0,0,0,2020-07-01,lanl
Singapore,2020-03-09,0,0,0,2020-07-01,lanl
Slovakia,2020-03-09,0,0,0,2020-07-01,lanl
Slovenia,2020-03-09,0,0,0,2020-07-01,lanl
Somalia,2020-03-09,0,0,0,2020-07-01,lanl
South Africa,2020-03-09,0,0,0,2020-07-01,lanl
South Korea,2020-03-09,53,53,53,2020-07-01,lanl
South Sudan,2020-03-09,0,0,0,2020-07-01,lanl
Spain,2020-03-09,28,28,28,2020-07-01,lanl
Sudan,2020-03-09,0,0,0,2020-07-01,lanl
Sweden,2020-03-09,0,0,0,2020-07-01,lanl
Switzerland,2020-03-09,2,2,2,2020-07-01,lanl
