location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-05-24,lanl
Albania,2020-03-09,0,0,0,2020-05-24,lanl
Algeria,2020-03-09,0,0,0,2020-05-24,lanl
Andorra,2020-03-09,0,0,0,2020-05-24,lanl
Argentina,2020-03-09,0,0,0,2020-05-24,lanl
Armenia,2020-03-09,0,0,0,2020-05-24,lanl
Australia,2020-03-09,0,0,0,2020-05-24,lanl
Austria,2020-03-09,0,0,0,2020-05-24,lanl
Azerbaijan,2020-03-09,0,0,0,2020-05-24,lanl
Bangladesh,2020-03-09,0,0,0,2020-05-24,lanl
Belarus,2020-03-09,0,0,0,2020-05-24,lanl
Belgium,2020-03-09,0,0,0,2020-05-24,lanl
Bolivia,2020-03-09,0,0,0,2020-05-24,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-05-24,lanl
Brazil,2020-03-09,0,0,0,2020-05-24,lanl
Bulgaria,2020-03-09,0,0,0,2020-05-24,lanl
Burkina Faso,2020-03-09,0,0,0,2020-05-24,lanl
Cameroon,2020-03-09,0,0,0,2020-05-24,lanl
Canada,2020-03-09,0,0,0,2020-05-24,lanl
Chad,2020-03-09,0,0,0,2020-05-24,lanl
Chile,2020-03-09,0,0,0,2020-05-24,lanl
China,2020-03-09,0,0,0,2020-05-24,lanl
Colombia,2020-03-09,0,0,0,2020-05-24,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-05-24,lanl
Croatia,2020-03-09,0,0,0,2020-05-24,lanl
Cuba,2020-03-09,0,0,0,2020-05-24,lanl
Czechia,2020-03-09,0,0,0,2020-05-24,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-05-24,lanl
Denmark,2020-03-09,0,0,0,2020-05-24,lanl
Dominican Republic,2020-03-09,0,0,0,2020-05-24,lanl
Ecuador,2020-03-09,0,0,0,2020-05-24,lanl
Egypt,2020-03-09,0,0,0,2020-05-24,lanl
El Salvador,2020-03-09,0,0,0,2020-05-24,lanl
Estonia,2020-03-09,0,0,0,2020-05-24,lanl
Finland,2020-03-09,0,0,0,2020-05-24,lanl
France,2020-03-09,0,0,0,2020-05-24,lanl
Germany,2020-03-09,0,0,0,2020-05-24,lanl
Ghana,2020-03-09,0,0,0,2020-05-24,lanl
Greece,2020-03-09,0,0,0,2020-05-24,lanl
Guatemala,2020-03-09,0,0,0,2020-05-24,lanl
Guinea,2020-03-09,0,0,0,2020-05-24,lanl
Haiti,2020-03-09,0,0,0,2020-05-24,lanl
Honduras,2020-03-09,0,0,0,2020-05-24,lanl
Hungary,2020-03-09,0,0,0,2020-05-24,lanl
India,2020-03-09,0,0,0,2020-05-24,lanl
