location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-06-13,lanl
Albania,2020-03-09,0,0,0,2020-06-13,lanl
Algeria,2020-03-09,0,0,0,2020-06-13,lanl
Andorra,2020-03-09,0,0,0,2020-06-13,lanl
Argentina,2020-03-09,1,1,1,2020-06-13,lanl
Armenia,2020-03-09,0,0,0,2020-06-13,lanl
Australia,2020-03-09,3,3,3,2020-06-13,lanl
Austria,2020-03-09,0,0,0,2020-06-13,lanl
Azerbaijan,2020-03-09,0,0,0,2020-06-13,lanl
Bahrain,2020-03-09,0,0,0,2020-06-13,lanl
Bangladesh,2020-03-09,0,0,0,2020-06-13,lanl
Belarus,2020-03-09,0,0,0,2020-06-13,lanl
Belgium,2020-03-09,0,0,0,2020-06-13,lanl
Bolivia,2020-03-09,0,0,0,2020-06-13,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-06-13,lanl
Brazil,2020-03-09,0,0,0,2020-06-13,lanl
Bulgaria,2020-03-09,0,0,0,2020-06-13,lanl
Burkina Faso,2020-03-09,0,0,0,2020-06-13,lanl
Cameroon,2020-03-09,0,0,0,2020-06-13,lanl
Canada,2020-03-09,1,1,1,2020-06-13,lanl
Chad,2020-03-09,0,0,0,2020-06-13,lanl
Chile,2020-03-09,0,0,0,2020-06-13,lanl
China,2020-03-09,3123,3123,3123,2020-06-13,lanl
Colombia,2020-03-09,0,0,0,2020-06-13,lanl
Republic of Congo,2020-03-09,0,0,0,2020-06-13,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-06-13,lanl
Croatia,2020-03-09,0,0,0,2020-06-13,lanl
Cuba,2020-03-09,0,0,0,2020-06-13,lanl
Czechia,2020-03-09,0,0,0,2020-06-13,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-06-13,lanl
Denmark,2020-03-09,0,0,0,2020-06-13,lanl
Djibouti,2020-03-09,0,0,0,2020-06-13,lanl
Dominican Republic,2020-03-09,0,0,0,2020-06-13,lanl
Ecuador,2020-03-09,0,0,0,2020-06-13,lanl
Egypt,2020-03-09,1,1,1,2020-06-13,lanl
El Salvador,2020-03-09,0,0,0,2020-06-13,lanl
Estonia,2020-03-09,0,0,0,2020-06-13,lanl
Ethiopia,2020-03-09,0,0,0,2020-06-13,lanl
Finland,2020-03-09,0,0,0,2020-06-13,lanl
France,2020-03-09,19,19,19,2020-06-13,lanl
Gabon,2020-03-09,0,0,0,2020-06-13,lanl
Germany,2020-03-09,2,2,2,2020-06-13,lanl
Ghana,2020-03-09,0,0,0,2020-06-13,lanl
Greece,2020-03-09,0,0,0,2020-06-13,lanl
Guatemala,2020-03-09,0,0,0,2020-06-13,lanl
Guinea,2020-03-09,0,0,0,2020-06-13,lanl
Haiti,2020-03-09,0,0,0,2020-06-13,lanl
Honduras,2020-03-09,0,0,0,2020-06-13,lanl
Hungary,2020-03-09,0,0,0,2020-06-13,lanl
India,2020-03-09,0,0,0,2020-06-13,lanl
Indonesia,2020-03-09,0,0,0,2020-06-13,lanl
Iran,2020-03-09,237,237,237,2020-06-13,lanl
Iraq,2020-03-09,6,6,6,2020-06-13,lanl
Ireland,2020-03-09,0,0,0,2020-06-13,lanl
Israel,2020-03-09,0,0,0,2020-06-13,lanl
Italy,2020-03-09,463,463,463,2020-06-13,lanl
Japan,2020-03-09,10,10,10,2020-06-13,lanl
Kazakhstan,2020-03-09,0,0,0,2020-06-13,lanl
Kenya,2020-03-09,0,0,0,2020-06-13,lanl
Kosovo,2020-03-09,0,0,0,2020-06-13,lanl
Kuwait,2020-03-09,0,0,0,2020-06-13,lanl
Kyrgyzstan,2020-03-09,0,0,0,2020-06-13,lanl
Latvia,2020-03-09,0,0,0,2020-06-13,lanl
Lebanon,2020-03-09,0,0,0,2020-06-13,lanl
Liberia,2020-03-09,0,0,0,2020-06-13,lanl
Lithuania,2020-03-09,0,0,0,2020-06-13,lanl
Luxembourg,2020-03-09,0,0,0,2020-06-13,lanl
Malaysia,2020-03-09,0,0,0,2020-06-13,lanl
Mali,2020-03-09,0,0,0,2020-06-13,lanl
Mauritania,2020-03-09,0,0,0,2020-06-13,lanl
Mexico,2020-03-09,0,0,0,2020-06-13,lanl
Moldova,2020-03-09,0,0,0,2020-06-13,lanl
Morocco,2020-03-09,0,0,0,2020-06-13,lanl
Netherlands,2020-03-09,3,3,3,2020-06-13,lanl
New Zealand,2020-03-09,0,0,0,2020-06-13,lanl
Nicaragua,2020-03-09,0,0,0,2020-06-13,lanl
Niger,2020-03-09,0,0,0,2020-06-13,lanl
Nigeria,2020-03-09,0,0,0,2020-06-13,lanl
North Macedonia,2020-03-09,0,0,0,2020-06-13,lanl
Norway,2020-03-09,0,0,0,2020-06-13,lanl
Oman,2020-03-09,0,0,0,2020-06-13,lanl
Pakistan,2020-03-09,0,0,0,2020-06-13,lanl
Panama,2020-03-09,0,0,0,2020-06-13,lanl
Peru,2020-03-09,0,0,0,2020-06-13,lanl
Philippines,2020-03-09,1,1,1,2020-06-13,lanl
Poland,2020-03-09,0,0,0,2020-06-13,lanl
Portugal,2020-03-09,0,0,0,2020-06-13,lanl
Qatar,2020-03-09,0,0,0,2020-06-13,lanl
Romania,2020-03-09,0,0,0,2020-06-13,lanl
Russia,2020-03-09,0,0,0,2020-06-13,lanl
San Marino,2020-03-09,1,1,1,2020-06-13,lanl
Saudi Arabia,2020-03-09,0,0,0,2020-06-13,lanl
Senegal,2020-03-09,0,0,0,2020-06-13,lanl
Serbia,2020-03-09,0,0,0,2020-06-13,lanl
Sierra Leone,2020-03-09,0,0,0,2020-06-13,lanl
Singapore,2020-03-09,0,0,0,2020-06-13,lanl
Slovakia,2020-03-09,0,0,0,2020-06-13,lanl
Slovenia,2020-03-09,0,0,0,2020-06-13,lanl
Somalia,2020-03-09,0,0,0,2020-06-13,lanl
South Africa,2020-03-09,0,0,0,2020-06-13,lanl
South Korea,2020-03-09,53,53,53,2020-06-13,lanl
South Sudan,2020-03-09,0,0,0,2020-06-13,lanl
Spain,2020-03-09,28,28,28,2020-06-13,lanl
Sudan,2020-03-09,0,0,0,2020-06-13,lanl
Sweden,2020-03-09,0,0,0,2020-06-13,lanl
Switzerland,2020-03-09,2,2,2,2020-06-13,lanl
Tajikistan,2020-03-09,0,0,0,2020-06-13,lanl
Tanzania,2020-03-09,0,0,0,2020-06-13,lanl
Thailand,2020-03-09,1,1,1,2020-06-13,lanl
Tunisia,2020-03-09,0,0,0,2020-06-13,lanl
Turkey,2020-03-09,0,0,0,2020-06-13,lanl
Ukraine,2020-03-09,0,0,0,2020-06-13,lanl
United Arab Emirates,2020-03-09,0,0,0,2020-06-13,lanl
United Kingdom,2020-03-09,3,3,3,2020-06-13,lanl
Uruguay,2020-03-09,0,0,0,2020-06-13,lanl
US,2020-03-09,22,22,22,2020-06-13,lanl
Venezuela,2020-03-09,0,0,0,2020-06-13,lanl
Yemen,2020-03-09,0,0,0,2020-06-13,lanl
Afghanistan,2020-03-10,0,0,0,2020-06-13,lanl
Albania,2020-03-10,0,0,0,2020-06-13,lanl
Algeria,2020-03-10,0,0,0,2020-06-13,lanl
Andorra,2020-03-10,0,0,0,2020-06-13,lanl
Argentina,2020-03-10,1,1,1,2020-06-13,lanl
Armenia,2020-03-10,0,0,0,2020-06-13,lanl
Australia,2020-03-10,3,3,3,2020-06-13,lanl
Austria,2020-03-10,0,0,0,2020-06-13,lanl
Azerbaijan,2020-03-10,0,0,0,2020-06-13,lanl
Bahrain,2020-03-10,0,0,0,2020-06-13,lanl
Bangladesh,2020-03-10,0,0,0,2020-06-13,lanl
Belarus,2020-03-10,0,0,0,2020-06-13,lanl
Belgium,2020-03-10,0,0,0,2020-06-13,lanl
Bolivia,2020-03-10,0,0,0,2020-06-13,lanl
Bosnia and Herzegovina,2020-03-10,0,0,0,2020-06-13,lanl
Brazil,2020-03-10,0,0,0,2020-06-13,lanl
Bulgaria,2020-03-10,0,0,0,2020-06-13,lanl
Burkina Faso,2020-03-10,0,0,0,2020-06-13,lanl
Cameroon,2020-03-10,0,0,0,2020-06-13,lanl
Canada,2020-03-10,1,1,1,2020-06-13,lanl
Chad,2020-03-10,0,0,0,2020-06-13,lanl
Chile,2020-03-10,0,0,0,2020-06-13,lanl
China,2020-03-10,3139,3139,3139,2020-06-13,lanl
Colombia,2020-03-10,0,0,0,2020-06-13,lanl
Republic of Congo,2020-03-10,0,0,0,2020-06-13,lanl
