location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-05-27,lanl
Albania,2020-03-09,0,0,0,2020-05-27,lanl
Algeria,2020-03-09,0,0,0,2020-05-27,lanl
Andorra,2020-03-09,0,0,0,2020-05-27,lanl
Argentina,2020-03-09,0,0,0,2020-05-27,lanl
Armenia,2020-03-09,0,0,0,2020-05-27,lanl
Australia,2020-03-09,0,0,0,2020-05-27,lanl
Austria,2020-03-09,0,0,0,2020-05-27,lanl
Azerbaijan,2020-03-09,0,0,0,2020-05-27,lanl
Bangladesh,2020-03-09,0,0,0,2020-05-27,lanl
Belarus,2020-03-09,0,0,0,2020-05-27,lanl
Belgium,2020-03-09,0,0,0,2020-05-27,lanl
Bolivia,2020-03-09,0,0,0,2020-05-27,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-05-27,lanl
Brazil,2020-03-09,0,0,0,2020-05-27,lanl
Bulgaria,2020-03-09,0,0,0,2020-05-27,lanl
Burkina Faso,2020-03-09,0,0,0,2020-05-27,lanl
Cameroon,2020-03-09,0,0,0,2020-05-27,lanl
Canada,2020-03-09,0,0,0,2020-05-27,lanl
Chad,2020-03-09,0,0,0,2020-05-27,lanl
Chile,2020-03-09,0,0,0,2020-05-27,lanl
China,2020-03-09,0,0,0,2020-05-27,lanl
Colombia,2020-03-09,0,0,0,2020-05-27,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-05-27,lanl
Croatia,2020-03-09,0,0,0,2020-05-27,lanl
Cuba,2020-03-09,0,0,0,2020-05-27,lanl
Czechia,2020-03-09,0,0,0,2020-05-27,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-05-27,lanl
Denmark,2020-03-09,0,0,0,2020-05-27,lanl
Dominican Republic,2020-03-09,0,0,0,2020-05-27,lanl
Ecuador,2020-03-09,0,0,0,2020-05-27,lanl
Egypt,2020-03-09,0,0,0,2020-05-27,lanl
El Salvador,2020-03-09,0,0,0,2020-05-27,lanl
Estonia,2020-03-09,0,0,0,2020-05-27,lanl
Finland,2020-03-09,0,0,0,2020-05-27,lanl
France,2020-03-09,0,0,0,2020-05-27,lanl
Germany,2020-03-09,0,0,0,2020-05-27,lanl
Ghana,2020-03-09,0,0,0,2020-05-27,lanl
Greece,2020-03-09,0,0,0,2020-05-27,lanl
Guatemala,2020-03-09,0,0,0,2020-05-27,lanl
