location_name,date,deaths,lower,upper,model_date,model
Afghanistan,2020-03-09,0,0,0,2020-06-07,lanl
Albania,2020-03-09,0,0,0,2020-06-07,lanl
Algeria,2020-03-09,0,0,0,2020-06-07,lanl
Andorra,2020-03-09,0,0,0,2020-06-07,lanl
Argentina,2020-03-09,1,1,1,2020-06-07,lanl
Armenia,2020-03-09,0,0,0,2020-06-07,lanl
Australia,2020-03-09,3,3,3,2020-06-07,lanl
Austria,2020-03-09,0,0,0,2020-06-07,lanl
Azerbaijan,2020-03-09,0,0,0,2020-06-07,lanl
Bahrain,2020-03-09,0,0,0,2020-06-07,lanl
Bangladesh,2020-03-09,0,0,0,2020-06-07,lanl
Belarus,2020-03-09,0,0,0,2020-06-07,lanl
Belgium,2020-03-09,0,0,0,2020-06-07,lanl
Bolivia,2020-03-09,0,0,0,2020-06-07,lanl
Bosnia and Herzegovina,2020-03-09,0,0,0,2020-06-07,lanl
Brazil,2020-03-09,0,0,0,2020-06-07,lanl
Bulgaria,2020-03-09,0,0,0,2020-06-07,lanl
Burkina Faso,2020-03-09,0,0,0,2020-06-07,lanl
Cameroon,2020-03-09,0,0,0,2020-06-07,lanl
Canada,2020-03-09,1,1,1,2020-06-07,lanl
Chad,2020-03-09,0,0,0,2020-06-07,lanl
Chile,2020-03-09,0,0,0,2020-06-07,lanl
China,2020-03-09,3123,3123,3123,2020-06-07,lanl
Colombia,2020-03-09,0,0,0,2020-06-07,lanl
Republic of Congo,2020-03-09,0,0,0,2020-06-07,lanl
Cote d'Ivoire,2020-03-09,0,0,0,2020-06-07,lanl
Croatia,2020-03-09,0,0,0,2020-06-07,lanl
Cuba,2020-03-09,0,0,0,2020-06-07,lanl
Czechia,2020-03-09,0,0,0,2020-06-07,lanl
Democratic Republic of the Congo,2020-03-09,0,0,0,2020-06-07,lanl
Denmark,2020-03-09,0,0,0,2020-06-07,lanl
Djibouti,2020-03-09,0,0,0,2020-06-07,lanl
Dominican Republic,2020-03-09,0,0,0,2020-06-07,lanl
Ecuador,2020-03-09,0,0,0,2020-06-07,lanl
Egypt,2020-03-09,1,1,1,2020-06-07,lanl
El Salvador,2020-03-09,0,0,0,2020-06-07,lanl
Estonia,2020-03-09,0,0,0,2020-06-07,lanl
Ethiopia,2020-03-09,0,0,0,2020-06-07,lanl
Finland,2020-03-09,0,0,0,2020-06-07,lanl
France,2020-03-09,19,19,19,2020-06-07,lanl
Gabon,2020-03-09,0,0,0,2020-06-07,lanl
Germany,2020-03-09,2,2,2,2020-06-07,lanl
Ghana,2020-03-09,0,0,0,2020-06-07,lanl
Greece,2020-03-09,0,0,0,2020-06-07,lanl
Guatemala,2020-03-09,0,0,0,2020-06-07,lanl
Guinea,2020-03-09,0,0,0,2020-06-07,lanl
Haiti,2020-03-09,0,0,0,2020-06-07,lanl
Honduras,2020-03-09,0,0,0,2020-06-07,lanl
Hungary,2020-03-09,0,0,0,2020-06-07,lanl
India,2020-03-09,0,0,0,2020-06-07,lanl
Indonesia,2020-03-09,0,0,0,2020-06-07,lanl
Iran,2020-03-09,237,237,237,2020-06-07,lanl
Iraq,2020-03-09,6,6,6,2020-06-07,lanl
Ireland,2020-03-09,0,0,0,2020-06-07,lanl
Israel,2020-03-09,0,0,0,2020-06-07,lanl
