0,2020/5/10,0,1356936.13815221,1384974.39763556,1414243.96329319,1444080.64418839,1475585.00371763,1508005.02871441,1539839.59454383
0,2020/5/13,0,1420074.1160279,1450390.45097733,1481495.16627414,1512718.24615487,1545836.77169693,1580431.47739842,1616214.34529635
0,2020/5/17,0,1515714.07146286,1545166.70096966,1575238.9380854,1607223.55289026,1637827.62883415,1672284.34828913,1705918.19765833
0,2020/5/20,0,1583567.53568294,1616307.93138368,1649360.77517682,1684359.72802984,1719808.23389975,1754070.40302542,1788229.83363713
0,2020/5/24,0,1672884.7989705,1702764.81979552,1734063.88129087,1765879.69797697,1799534.04380131,1834649.34857518,1866498.32637889
0,2020/5/27,0,1726566.87390583,1753770.55659893,1782961.267536,1811608.72103959,1841347.36616574,1870733.35707375,1898234.61505134
0,2020/5/31,0,1819933.82503393,1850860.63107792,1881867.86531126,1914673.38153538,1945286.92269118,1977316.23168589,2009975.16789993
0,2020/6/3,0,1876776.80546167,1903566.88245879,1930022.32820366,1957730.5386382,1988090.51896071,2016704.03544925,2046205.83286349
0,2020/6/7,0,1970631.00391692,1999953.90949853,2029833.6440261,2062395.69872176,2097380.07478677,2130461.66947802,2166632.26762604
0,2020/6/10,0,2033064.9135619,2067728.0392519,2103214.91978005,2139328.08189908,2175938.18418742,2213474.8056774,2250773.58747932
0,2020/6/13,0,2109157.94169483,2143991.13956826,2178483.36949612,2213909.55526527,2249912.88425151,2289907.15119246,2325862.25316172
0,2020/6/17,0,2195682.24361957,2228617.86306103,2263251.14292283,2299835.16085865,2335307.81776167,2369464.43129188,2407086.45346416
0,2020/6/21,0,2311924.2415219,2344795.62695277,2377459.58197018,2412902.2579822,2449789.91044153,2484795.44419877,2519824.19910614
0,2020/6/23,0,2390374.39211911,2434838.56827351,2481463.13279553,2529810.22055387,2576095.65413684,2622939.13348636,2673459.1950105
0,2020/6/28,0,2597747.80229139,2649442.12565009,2704034.91794019,2761982.9926333,2818522.07775793,2873741.78769576,2935245.69807525
0,2020/7/1,0,2751758.48667467,2818314.49213227,2885322.64142139,2956648.30594679,3029564.34305227,3104704.41735578,3188781.49926575
0,2020/7/5,0,2951963.25329798,3015056.25086402,3084321.02284746,3155045.6253202,3225061.18080546,3299862.94123969,3372943.86960178
0,2020/7/8,0,3128077.7826429,3202501.65953245,3280676.85463459,3367740.5548732,3460351.14367883,3549331.85782469,3636451.99361653
0,2020/7/12,0,3380127.57083484,3456447.06231287,3536745.032221,3620310.8269426,3697862.64323369,3793997.09533876,3886188.04554712
0,2020/7/15,0,3586614.06574669,3676719.92408037,3764714.67324153,3857406.44618271,3952822.76787027,4047327.60534256,4150192.35056084
0,2020/7/19,0,3853652.30179226,3934726.09496583,4019015.05860719,4104010.67552549,4193186.27232186,4280693.72066381,4380160.16660707
0,2020/7/22,0,4061687.31675714,4152986.06767257,4249397.98796498,4350754.72029326,4458914.65598981,4567468.08805764,4682789.10824107
0,2020/7/26,0,4302413.12314641,4374002.09915684,4448681.52530835,4522988.16203998,4606788.34865096,4689610.96225771,4772841.3946368
0,2020/7/29,0,4516268.84296731,4605341.78545096,4698832.54343102,4797279.11712613,4897136.39000707,5002271.96379187,5111204.09391372
0,2020/8/2,0,4730695.88990106,4794263.99147476,4861146.88175695,4926623.28378725,4994723.59810927,5066479.49972984,5138490.74645982
0,2020/8/5,0,4906740.33378942,4989732.10719755,5075120.56680472,5164740.95769089,5259146.1470866,5347377.35064356,5443036.03136559
0,2020/8/9,0,5116948.95222127,5189774.83566745,5262061.79920525,5336993.5516892,5407930.71588794,5484002.55126717,5558524.32212165
0,2020/8/12,0,5281382.64151125,5365898.59201758,5448829.02815123,5540443.6050573,5631262.62197341,5722294.05271515,5807720.76071189
0,2020/8/16,0,5471869.18039472,5541894.454834,5610638.34121953,5684084.79768586,5752619.85481376,5829181.72598748,5899078.90797
0,2020/8/19,0,5591187.5120725,5654972.03439186,5720274.51055337,5786801.63788111,5857573.48592756,5925871.44714659,5999236.54591199
0,2020/8/23,0,5747195.23835399,5793335.63870634,5841228.62076387,5891798.20551246,5942189.82294833,5992010.11418562,6041647.62524001
0,2020/8/26,0,5877227.77832013,5933534.06114236,5994201.54234081,6054526.79638763,6114173.0967035,6177790.17866747,6246016.08259862
0,2020/8/30,0,6042497.91888685,6089308.32537154,6138175.39760693,6188948.76717337,6241818.66699873,6293027.71184708,6346897.56083328
0,2020/9/2,0,6165336.261198,6218070.19281523,6272450.6459343,6328731.69063265,6387439.86756356,6447539.46138377,6499971.08809463
0,2020/9/6,0,6317525.82992635,6360845.59994372,6403593.27385167,6448671.49309082,6494389.1599713,6540545.04309658,6586647.30116575
0,2020/9/9,0,6404971.11046723,6450332.2232312,6498499.61685587,6543896.31747649,6589971.04829235,6638775.31272949,6684968.7470862
0,2020/9/13,0,6565234.13776681,6611462.19607891,6658297.96129333,6706414.03883989,6752894.96598475,6799849.40919808,6851365.95678573
0,2020/9/16,0,6678348.62098323,6726558.71886118,6776277.26322492,6827686.130498,6878568.72798887,6931226.38684329,6984960.48923721
0,2020/9/20,0,6854961.22590336,6906892.89822752,6960073.56633949,7013091.28848724,7067364.9794656,7122973.97291529,7180928.44688291
0,2020/9/23,0,6983011.16573902,7032692.04984635,7085218.76419967,7139491.67149955,7191581.04141617,7245655.34506481,7299606.2936591
0,2020/9/27,0,7164893.08368977,7214549.68007558,7264895.76818844,7316909.6720356,7372223.95640841,7429501.65179135,7477389.0877559
