0,2020/5/9,0,1318346.8521509806,1340737.433489894,1362138.1937785498,1382507.8643469282,1401816.8138143558,1420047.0541650928,1437191.9156795868
0,2020/5/10,0,1344579.9065208312,1368362.3004172614,1391440.7234109691,1413759.629986212,1435270.199771759,1455930.987423825,1475708.3881931764
0,2020/5/11,0,1360790.9525532788,1381577.4913379834,1401333.7609832548,1420024.418767042,1437626.9092333112,1454131.314245062,1469539.809073865
0,2020/5/12,0,1377203.0344880442,1394953.8876319763,1411549.528043875,1427005.2398123445,1441346.353979203,1454606.8293588061,1466827.7586228717
0,2020/5/13,0,1399829.820714569,1417308.983532185,1433684.5366543522,1448972.3052542259,1463196.7748964685,1476389.8673360462,1488589.667071943
0,2020/5/14,0,1419482.6531435593,1436229.607676778,1451902.014659709,1466520.6310866186,1480113.702982158,1492715.7857895023,1504366.5513829566
0,2020/5/15,0,1448404.6292368933,1467444.4176236708,1485565.5873415698,1502755.6013365118,1519009.9263844294,1534331.6245304572,1548730.799436817
0,2020/5/16,0,1473474.4340036837,1492919.4767332491,1511527.8873903975,1529285.037815921,1546182.7920375352,1562219.2630099372,1577398.4617505257
0,2020/5/17,0,1497747.954885691,1517361.5207727384,1536193.4697814623,1554229.1599720952,1571459.454362992,1587880.5467297756,1603493.7045171994
0,2020/5/18,0,1514903.3751868345,1533256.3856146007,1550783.1407101026,1567477.6114147112,1583339.3815668123,1598373.3123045817,1612589.1351113033
0,2020/5/19,0,1537062.3839487215,1555210.1586184332,1572559.540727673,1589105.9989623628,1604850.0140449193,1619796.7690106865,1633955.782736639
0,2020/5/20,0,1557734.8678320164,1575569.9889566933,1592630.928902855,1608914.9815062312,1624423.9304344375,1639163.7550047312,1653144.2914561972
0,2020/5/21,0,1582061.0991377796,1601658.925166156,1620581.497095773,1638791.9709618147,1656259.1916771515,1672958.110946356,1688870.0562865331
0,2020/5/22,0,1609067.98364822,1630122.9330698815,1650725.6212208802,1670842.8558387207,1690443.8187219524,1709500.3740792547,1727987.3383221484
0,2020/5/23,0,1632991.3994669016,1654367.3824858246,1675349.508107554,1695907.8251693724,1716014.1296605058,1735642.2035370476,1754768.0300537266
0,2020/5/24,0,1654229.3385006452,1675824.494634527,1697121.9305656971,1718094.8773246503,1738717.5236721952,1758965.1990514672,1778814.5475817795
0,2020/5/25,0,1674675.659155881,1696821.1182623142,1718846.2935600171,1740729.974085312,1762450.9172156134,1783987.948284715,1805320.063327321
0,2020/5/26,0,1691974.571424722,1712536.045456104,1732758.6279849783,1752613.4857417084,1772072.9956741706,1791110.9863580146,1809702.9664915812
0,2020/5/27,0,1710895.9174415013,1730640.2124936306,1749956.420574592,1768815.8236552041,1787191.7364167722,1805059.7682288864,1822398.054603598
0,2020/5/28,0,1728529.297579012,1747260.227189112,1765466.3306925786,1783120.951158455,1800200.5239417732,1816684.8172851566,1832557.116012014
0,2020/5/29,0,1751294.7695183596,1770552.8849503382,1789373.1734335641,1807731.2957202783,1825604.9606539602,1842974.1142180713,1859821.099083367
0,2020/5/30,0,1776697.6150264514,1797012.7270349658,1817021.1948561408,1836701.6961598743,1856033.861722524,1874998.402838897,1893577.229958563
0,2020/5/31,0,1800831.121865974,1821710.1776028357,1842348.7615442695,1862727.9424929512,1882829.3589606246,1902635.311714107,1922128.8525314752
0,2020/6/1,0,1819517.4433555792,1840106.247023741,1860459.6154608326,1880552.9707674072,1900362.1177335875,1919863.4122580786,1939033.9306254773
0,2020/6/2,0,1835567.0316065734,1854571.9349768045,1873137.4781258942,1891234.1887452623,1908834.691121146,1925914.0187760761,1942449.8941882588
0,2020/6/3,0,1857355.9410219493,1876712.2714248432,1895698.0117635138,1914287.3347292873,1932455.800184498,1950180.5787814741,1967440.659289992
0,2020/6/4,0,1876915.4843776145,1895955.6007433378,1914605.6713633002,1932841.3508426268,1950639.8455326231,1967980.1177486172,1984843.0703373775
0,2020/6/5,0,1899274.8692854664,1919183.1303155113,1938850.0005350118,1958250.86398233,1977361.4467935658,1996157.9980877342,2014617.473427401
0,2020/6/6,0,1925445.7662183722,1946186.5123297188,1966755.8101919591,1987137.378179122,2007315.1486708242,2027273.336025223,2046996.5043998465
0,2020/6/7,0,1947250.9216084788,1968780.4626745807,1990287.1812405111,2011759.4181541286,2033185.321566089,2054552.873316065,2075849.9171293364
