location_name,date,deaths,model_date,model
Algeria,2020-08-14,1406,2020-08-14,delphi
Algeria,2020-08-15,1420,2020-08-14,delphi
Algeria,2020-08-16,1433,2020-08-14,delphi
Algeria,2020-08-17,1446,2020-08-14,delphi
Algeria,2020-08-18,1459,2020-08-14,delphi
Algeria,2020-08-19,1472,2020-08-14,delphi
Algeria,2020-08-20,1485,2020-08-14,delphi
Algeria,2020-08-21,1498,2020-08-14,delphi
Algeria,2020-08-22,1510,2020-08-14,delphi
Algeria,2020-08-23,1523,2020-08-14,delphi
Algeria,2020-08-24,1535,2020-08-14,delphi
Algeria,2020-08-25,1548,2020-08-14,delphi
Algeria,2020-08-26,1560,2020-08-14,delphi
Algeria,2020-08-27,1572,2020-08-14,delphi
Algeria,2020-08-28,1584,2020-08-14,delphi
Algeria,2020-08-29,1596,2020-08-14,delphi
Algeria,2020-08-30,1607,2020-08-14,delphi
Algeria,2020-08-31,1619,2020-08-14,delphi
Algeria,2020-09-01,1631,2020-08-14,delphi
Algeria,2020-09-02,1642,2020-08-14,delphi
Algeria,2020-09-03,1653,2020-08-14,delphi
Algeria,2020-09-04,1664,2020-08-14,delphi
Algeria,2020-09-05,1675,2020-08-14,delphi
Algeria,2020-09-06,1686,2020-08-14,delphi
Algeria,2020-09-07,1697,2020-08-14,delphi
Algeria,2020-09-08,1707,2020-08-14,delphi
Algeria,2020-09-09,1717,2020-08-14,delphi
Algeria,2020-09-10,1728,2020-08-14,delphi
Algeria,2020-09-11,1738,2020-08-14,delphi
Algeria,2020-09-12,1748,2020-08-14,delphi
Algeria,2020-09-13,1757,2020-08-14,delphi
Algeria,2020-09-14,1767,2020-08-14,delphi
Algeria,2020-09-15,1777,2020-08-14,delphi
Algeria,2020-09-16,1786,2020-08-14,delphi
Algeria,2020-09-17,1795,2020-08-14,delphi
Algeria,2020-09-18,1804,2020-08-14,delphi
Algeria,2020-09-19,1813,2020-08-14,delphi
Algeria,2020-09-20,1822,2020-08-14,delphi
Algeria,2020-09-21,1831,2020-08-14,delphi
Algeria,2020-09-22,1839,2020-08-14,delphi
Algeria,2020-09-23,1848,2020-08-14,delphi
Algeria,2020-09-24,1856,2020-08-14,delphi
Algeria,2020-09-25,1864,2020-08-14,delphi
Algeria,2020-09-26,1872,2020-08-14,delphi
