location_name,date,deaths,model_date,model
Algeria,2020-06-14,817,2020-06-14,delphi
Algeria,2020-06-15,825,2020-06-14,delphi
Algeria,2020-06-16,833,2020-06-14,delphi
Algeria,2020-06-17,840,2020-06-14,delphi
Algeria,2020-06-18,847,2020-06-14,delphi
Algeria,2020-06-19,855,2020-06-14,delphi
Algeria,2020-06-20,861,2020-06-14,delphi
Algeria,2020-06-21,868,2020-06-14,delphi
Algeria,2020-06-22,875,2020-06-14,delphi
Algeria,2020-06-23,881,2020-06-14,delphi
Algeria,2020-06-24,887,2020-06-14,delphi
Algeria,2020-06-25,893,2020-06-14,delphi
Algeria,2020-06-26,899,2020-06-14,delphi
Algeria,2020-06-27,905,2020-06-14,delphi
Algeria,2020-06-28,910,2020-06-14,delphi
Algeria,2020-06-29,916,2020-06-14,delphi
Algeria,2020-06-30,921,2020-06-14,delphi
Algeria,2020-07-01,926,2020-06-14,delphi
Algeria,2020-07-02,931,2020-06-14,delphi
Algeria,2020-07-03,935,2020-06-14,delphi
Algeria,2020-07-04,940,2020-06-14,delphi
Algeria,2020-07-05,944,2020-06-14,delphi
Algeria,2020-07-06,948,2020-06-14,delphi
Algeria,2020-07-07,952,2020-06-14,delphi
Algeria,2020-07-08,956,2020-06-14,delphi
Algeria,2020-07-09,960,2020-06-14,delphi
Algeria,2020-07-10,963,2020-06-14,delphi
Algeria,2020-07-11,967,2020-06-14,delphi
Algeria,2020-07-12,970,2020-06-14,delphi
Algeria,2020-07-13,973,2020-06-14,delphi
Algeria,2020-07-14,976,2020-06-14,delphi
Algeria,2020-07-15,979,2020-06-14,delphi
Algeria,2020-07-16,982,2020-06-14,delphi
Algeria,2020-07-17,985,2020-06-14,delphi
Algeria,2020-07-18,988,2020-06-14,delphi
Algeria,2020-07-19,990,2020-06-14,delphi
Algeria,2020-07-20,992,2020-06-14,delphi
Algeria,2020-07-21,995,2020-06-14,delphi
Algeria,2020-07-22,997,2020-06-14,delphi
Algeria,2020-07-23,999,2020-06-14,delphi
Algeria,2020-07-24,1001,2020-06-14,delphi
Algeria,2020-07-25,1003,2020-06-14,delphi
Algeria,2020-07-26,1005,2020-06-14,delphi
Algeria,2020-07-27,1007,2020-06-14,delphi
Algeria,2020-07-28,1008,2020-06-14,delphi
