location_name,date,deaths,model_date,model
Algeria,2020-07-06,1028,2020-07-06,delphi
Algeria,2020-07-07,1042,2020-07-06,delphi
Algeria,2020-07-08,1055,2020-07-06,delphi
Algeria,2020-07-09,1068,2020-07-06,delphi
Algeria,2020-07-10,1081,2020-07-06,delphi
Algeria,2020-07-11,1093,2020-07-06,delphi
Algeria,2020-07-12,1104,2020-07-06,delphi
Algeria,2020-07-13,1115,2020-07-06,delphi
Algeria,2020-07-14,1126,2020-07-06,delphi
Algeria,2020-07-15,1136,2020-07-06,delphi
Algeria,2020-07-16,1146,2020-07-06,delphi
Algeria,2020-07-17,1156,2020-07-06,delphi
Algeria,2020-07-18,1165,2020-07-06,delphi
Algeria,2020-07-19,1173,2020-07-06,delphi
Algeria,2020-07-20,1182,2020-07-06,delphi
Algeria,2020-07-21,1190,2020-07-06,delphi
Algeria,2020-07-22,1197,2020-07-06,delphi
Algeria,2020-07-23,1205,2020-07-06,delphi
Algeria,2020-07-24,1212,2020-07-06,delphi
Algeria,2020-07-25,1218,2020-07-06,delphi
Algeria,2020-07-26,1225,2020-07-06,delphi
Algeria,2020-07-27,1231,2020-07-06,delphi
Algeria,2020-07-28,1237,2020-07-06,delphi
Algeria,2020-07-29,1242,2020-07-06,delphi
Algeria,2020-07-30,1247,2020-07-06,delphi
Algeria,2020-07-31,1252,2020-07-06,delphi
Algeria,2020-08-01,1257,2020-07-06,delphi
Algeria,2020-08-02,1262,2020-07-06,delphi
Algeria,2020-08-03,1266,2020-07-06,delphi
Algeria,2020-08-04,1270,2020-07-06,delphi
Algeria,2020-08-05,1274,2020-07-06,delphi
Algeria,2020-08-06,1278,2020-07-06,delphi
Algeria,2020-08-07,1282,2020-07-06,delphi
Algeria,2020-08-08,1285,2020-07-06,delphi
Algeria,2020-08-09,1288,2020-07-06,delphi
Algeria,2020-08-10,1292,2020-07-06,delphi
Algeria,2020-08-11,1294,2020-07-06,delphi
Algeria,2020-08-12,1297,2020-07-06,delphi
Algeria,2020-08-13,1300,2020-07-06,delphi
Algeria,2020-08-14,1302,2020-07-06,delphi
Algeria,2020-08-15,1305,2020-07-06,delphi
Algeria,2020-08-16,1307,2020-07-06,delphi
Algeria,2020-08-17,1309,2020-07-06,delphi
Algeria,2020-08-18,1311,2020-07-06,delphi
Algeria,2020-08-19,1313,2020-07-06,delphi
Algeria,2020-08-20,1315,2020-07-06,delphi
Algeria,2020-08-21,1317,2020-07-06,delphi
Algeria,2020-08-22,1318,2020-07-06,delphi
