location_name,date,deaths,model_date,model
Algeria,2020-06-13,813,2020-06-13,delphi
Algeria,2020-06-14,821,2020-06-13,delphi
Algeria,2020-06-15,829,2020-06-13,delphi
Algeria,2020-06-16,837,2020-06-13,delphi
Algeria,2020-06-17,844,2020-06-13,delphi
Algeria,2020-06-18,852,2020-06-13,delphi
Algeria,2020-06-19,859,2020-06-13,delphi
Algeria,2020-06-20,866,2020-06-13,delphi
Algeria,2020-06-21,873,2020-06-13,delphi
Algeria,2020-06-22,880,2020-06-13,delphi
Algeria,2020-06-23,886,2020-06-13,delphi
Algeria,2020-06-24,893,2020-06-13,delphi
Algeria,2020-06-25,899,2020-06-13,delphi
Algeria,2020-06-26,905,2020-06-13,delphi
Algeria,2020-06-27,911,2020-06-13,delphi
Algeria,2020-06-28,916,2020-06-13,delphi
Algeria,2020-06-29,922,2020-06-13,delphi
Algeria,2020-06-30,927,2020-06-13,delphi
Algeria,2020-07-01,932,2020-06-13,delphi
Algeria,2020-07-02,937,2020-06-13,delphi
Algeria,2020-07-03,942,2020-06-13,delphi
Algeria,2020-07-04,947,2020-06-13,delphi
Algeria,2020-07-05,951,2020-06-13,delphi
Algeria,2020-07-06,955,2020-06-13,delphi
Algeria,2020-07-07,960,2020-06-13,delphi
Algeria,2020-07-08,964,2020-06-13,delphi
Algeria,2020-07-09,967,2020-06-13,delphi
Algeria,2020-07-10,971,2020-06-13,delphi
Algeria,2020-07-11,975,2020-06-13,delphi
Algeria,2020-07-12,978,2020-06-13,delphi
Algeria,2020-07-13,982,2020-06-13,delphi
Algeria,2020-07-14,985,2020-06-13,delphi
Algeria,2020-07-15,988,2020-06-13,delphi
Algeria,2020-07-16,991,2020-06-13,delphi
Algeria,2020-07-17,994,2020-06-13,delphi
Algeria,2020-07-18,996,2020-06-13,delphi
Algeria,2020-07-19,999,2020-06-13,delphi
Algeria,2020-07-20,1002,2020-06-13,delphi
Algeria,2020-07-21,1004,2020-06-13,delphi
Algeria,2020-07-22,1006,2020-06-13,delphi
Algeria,2020-07-23,1008,2020-06-13,delphi
Algeria,2020-07-24,1011,2020-06-13,delphi
Algeria,2020-07-25,1013,2020-06-13,delphi
Algeria,2020-07-26,1015,2020-06-13,delphi
Algeria,2020-07-27,1016,2020-06-13,delphi
Algeria,2020-07-28,1018,2020-06-13,delphi
Algeria,2020-07-29,1020,2020-06-13,delphi
Algeria,2020-07-30,1021,2020-06-13,delphi
Algeria,2020-07-31,1023,2020-06-13,delphi
Algeria,2020-08-01,1024,2020-06-13,delphi
Algeria,2020-08-02,1026,2020-06-13,delphi
Algeria,2020-08-03,1027,2020-06-13,delphi
Algeria,2020-08-04,1028,2020-06-13,delphi
Algeria,2020-08-05,1030,2020-06-13,delphi
Algeria,2020-08-06,1031,2020-06-13,delphi
Algeria,2020-08-07,1032,2020-06-13,delphi
Algeria,2020-08-08,1033,2020-06-13,delphi
Algeria,2020-08-09,1034,2020-06-13,delphi
Algeria,2020-08-10,1035,2020-06-13,delphi
Algeria,2020-08-11,1036,2020-06-13,delphi
Algeria,2020-08-12,1037,2020-06-13,delphi
