location_name,date,deaths,model_date,model
Algeria,2020-08-28,1513,2020-08-28,delphi
Algeria,2020-08-29,1525,2020-08-28,delphi
Algeria,2020-08-30,1536,2020-08-28,delphi
Algeria,2020-08-31,1547,2020-08-28,delphi
Algeria,2020-09-01,1558,2020-08-28,delphi
Algeria,2020-09-02,1568,2020-08-28,delphi
Algeria,2020-09-03,1579,2020-08-28,delphi
Algeria,2020-09-04,1590,2020-08-28,delphi
Algeria,2020-09-05,1601,2020-08-28,delphi
Algeria,2020-09-06,1611,2020-08-28,delphi
Algeria,2020-09-07,1622,2020-08-28,delphi
Algeria,2020-09-08,1632,2020-08-28,delphi
Algeria,2020-09-09,1642,2020-08-28,delphi
Algeria,2020-09-10,1653,2020-08-28,delphi
Algeria,2020-09-11,1663,2020-08-28,delphi
Algeria,2020-09-12,1673,2020-08-28,delphi
Algeria,2020-09-13,1683,2020-08-28,delphi
Algeria,2020-09-14,1692,2020-08-28,delphi
Algeria,2020-09-15,1702,2020-08-28,delphi
Algeria,2020-09-16,1712,2020-08-28,delphi
Algeria,2020-09-17,1722,2020-08-28,delphi
Algeria,2020-09-18,1731,2020-08-28,delphi
Algeria,2020-09-19,1740,2020-08-28,delphi
Algeria,2020-09-20,1750,2020-08-28,delphi
Algeria,2020-09-21,1759,2020-08-28,delphi
Algeria,2020-09-22,1768,2020-08-28,delphi
Algeria,2020-09-23,1777,2020-08-28,delphi
Algeria,2020-09-24,1786,2020-08-28,delphi
Algeria,2020-09-25,1795,2020-08-28,delphi
Algeria,2020-09-26,1803,2020-08-28,delphi
Algeria,2020-09-27,1812,2020-08-28,delphi
Algeria,2020-09-28,1820,2020-08-28,delphi
Algeria,2020-09-29,1829,2020-08-28,delphi
Algeria,2020-09-30,1837,2020-08-28,delphi
Algeria,2020-10-01,1845,2020-08-28,delphi
Algeria,2020-10-02,1853,2020-08-28,delphi
Algeria,2020-10-03,1861,2020-08-28,delphi
Algeria,2020-10-04,1869,2020-08-28,delphi
Algeria,2020-10-05,1877,2020-08-28,delphi
Algeria,2020-10-06,1884,2020-08-28,delphi
Algeria,2020-10-07,1892,2020-08-28,delphi
Algeria,2020-10-08,1899,2020-08-28,delphi
Algeria,2020-10-09,1907,2020-08-28,delphi
Algeria,2020-10-10,1914,2020-08-28,delphi
Algeria,2020-10-11,1921,2020-08-28,delphi
Algeria,2020-10-12,1928,2020-08-28,delphi
Algeria,2020-10-13,1935,2020-08-28,delphi
Algeria,2020-10-14,1942,2020-08-28,delphi
Algeria,2020-10-15,1949,2020-08-28,delphi
Algeria,2020-10-16,1956,2020-08-28,delphi
Algeria,2020-10-17,1962,2020-08-28,delphi
Algeria,2020-10-18,1969,2020-08-28,delphi
Algeria,2020-10-19,1975,2020-08-28,delphi
Algeria,2020-10-20,1981,2020-08-28,delphi
Algeria,2020-10-21,1987,2020-08-28,delphi
Algeria,2020-10-22,1994,2020-08-28,delphi
Algeria,2020-10-23,2000,2020-08-28,delphi
Algeria,2020-10-24,2005,2020-08-28,delphi
Algeria,2020-10-25,2011,2020-08-28,delphi
Algeria,2020-10-26,2017,2020-08-28,delphi
Algeria,2020-10-27,2023,2020-08-28,delphi
Algeria,2020-10-28,2028,2020-08-28,delphi
Algeria,2020-10-29,2034,2020-08-28,delphi
Algeria,2020-10-30,2039,2020-08-28,delphi
Algeria,2020-10-31,2044,2020-08-28,delphi
Algeria,2020-11-01,2049,2020-08-28,delphi
Algeria,2020-11-02,2054,2020-08-28,delphi
Algeria,2020-11-03,2059,2020-08-28,delphi
Algeria,2020-11-04,2064,2020-08-28,delphi
Algeria,2020-11-05,2069,2020-08-28,delphi
Algeria,2020-11-06,2074,2020-08-28,delphi
Algeria,2020-11-07,2079,2020-08-28,delphi
Algeria,2020-11-08,2083,2020-08-28,delphi
Algeria,2020-11-09,2088,2020-08-28,delphi
Algeria,2020-11-10,2092,2020-08-28,delphi
Algeria,2020-11-11,2097,2020-08-28,delphi
Algeria,2020-11-12,2101,2020-08-28,delphi
Algeria,2020-11-13,2105,2020-08-28,delphi
Algeria,2020-11-14,2109,2020-08-28,delphi
Algeria,2020-11-15,2113,2020-08-28,delphi
Angola,2020-08-28,83,2020-08-28,delphi
Angola,2020-08-29,84,2020-08-28,delphi
Angola,2020-08-30,85,2020-08-28,delphi
Angola,2020-08-31,85,2020-08-28,delphi
Angola,2020-09-01,86,2020-08-28,delphi
Angola,2020-09-02,87,2020-08-28,delphi
Angola,2020-09-03,88,2020-08-28,delphi
Angola,2020-09-04,88,2020-08-28,delphi
Angola,2020-09-05,89,2020-08-28,delphi
Angola,2020-09-06,90,2020-08-28,delphi
Angola,2020-09-07,90,2020-08-28,delphi
Angola,2020-09-08,91,2020-08-28,delphi
Angola,2020-09-09,91,2020-08-28,delphi
Angola,2020-09-10,92,2020-08-28,delphi
Angola,2020-09-11,92,2020-08-28,delphi
Angola,2020-09-12,93,2020-08-28,delphi
Angola,2020-09-13,93,2020-08-28,delphi
Angola,2020-09-14,94,2020-08-28,delphi
Angola,2020-09-15,94,2020-08-28,delphi
Angola,2020-09-16,95,2020-08-28,delphi
Angola,2020-09-17,95,2020-08-28,delphi
Angola,2020-09-18,95,2020-08-28,delphi
Angola,2020-09-19,96,2020-08-28,delphi
Angola,2020-09-20,96,2020-08-28,delphi
Angola,2020-09-21,96,2020-08-28,delphi
Angola,2020-09-22,97,2020-08-28,delphi
Angola,2020-09-23,97,2020-08-28,delphi
Angola,2020-09-24,97,2020-08-28,delphi
Angola,2020-09-25,97,2020-08-28,delphi
Angola,2020-09-26,98,2020-08-28,delphi
Angola,2020-09-27,98,2020-08-28,delphi
Angola,2020-09-28,98,2020-08-28,delphi
Angola,2020-09-29,98,2020-08-28,delphi
Angola,2020-09-30,99,2020-08-28,delphi
Angola,2020-10-01,99,2020-08-28,delphi
Angola,2020-10-02,99,2020-08-28,delphi
Angola,2020-10-03,99,2020-08-28,delphi
Angola,2020-10-04,99,2020-08-28,delphi
Angola,2020-10-05,99,2020-08-28,delphi
Angola,2020-10-06,100,2020-08-28,delphi
Angola,2020-10-07,100,2020-08-28,delphi
Angola,2020-10-08,100,2020-08-28,delphi
Angola,2020-10-09,100,2020-08-28,delphi
Angola,2020-10-10,100,2020-08-28,delphi
Angola,2020-10-11,100,2020-08-28,delphi
Angola,2020-10-12,100,2020-08-28,delphi
Angola,2020-10-13,100,2020-08-28,delphi
Angola,2020-10-14,101,2020-08-28,delphi
Angola,2020-10-15,101,2020-08-28,delphi
Angola,2020-10-16,101,2020-08-28,delphi
Angola,2020-10-17,101,2020-08-28,delphi
Angola,2020-10-18,101,2020-08-28,delphi
Angola,2020-10-19,101,2020-08-28,delphi
Angola,2020-10-20,101,2020-08-28,delphi
Angola,2020-10-21,101,2020-08-28,delphi
Angola,2020-10-22,101,2020-08-28,delphi
Angola,2020-10-23,101,2020-08-28,delphi
Angola,2020-10-24,101,2020-08-28,delphi
Angola,2020-10-25,101,2020-08-28,delphi
Angola,2020-10-26,101,2020-08-28,delphi
Angola,2020-10-27,101,2020-08-28,delphi
Angola,2020-10-28,101,2020-08-28,delphi
Angola,2020-10-29,101,2020-08-28,delphi
Angola,2020-10-30,101,2020-08-28,delphi
Angola,2020-10-31,102,2020-08-28,delphi
Angola,2020-11-01,102,2020-08-28,delphi
Angola,2020-11-02,102,2020-08-28,delphi
Angola,2020-11-03,102,2020-08-28,delphi
Angola,2020-11-04,102,2020-08-28,delphi
Angola,2020-11-05,102,2020-08-28,delphi
Angola,2020-11-06,102,2020-08-28,delphi
Angola,2020-11-07,102,2020-08-28,delphi
Angola,2020-11-08,102,2020-08-28,delphi
Angola,2020-11-09,102,2020-08-28,delphi
Angola,2020-11-10,102,2020-08-28,delphi
Angola,2020-11-11,102,2020-08-28,delphi
Angola,2020-11-12,102,2020-08-28,delphi
Angola,2020-11-13,102,2020-08-28,delphi
Angola,2020-11-14,102,2020-08-28,delphi
Angola,2020-11-15,102,2020-08-28,delphi
Benin,2020-08-28,38,2020-08-28,delphi
Benin,2020-08-29,38,2020-08-28,delphi
Benin,2020-08-30,38,2020-08-28,delphi
Benin,2020-08-31,38,2020-08-28,delphi
Benin,2020-09-01,38,2020-08-28,delphi
Benin,2020-09-02,38,2020-08-28,delphi
Benin,2020-09-03,38,2020-08-28,delphi
Benin,2020-09-04,38,2020-08-28,delphi
Benin,2020-09-05,38,2020-08-28,delphi
Benin,2020-09-06,38,2020-08-28,delphi
Benin,2020-09-07,38,2020-08-28,delphi
Benin,2020-09-08,38,2020-08-28,delphi
Benin,2020-09-09,38,2020-08-28,delphi
Benin,2020-09-10,38,2020-08-28,delphi
Benin,2020-09-11,38,2020-08-28,delphi
Benin,2020-09-12,38,2020-08-28,delphi
Benin,2020-09-13,38,2020-08-28,delphi
Benin,2020-09-14,38,2020-08-28,delphi
Benin,2020-09-15,38,2020-08-28,delphi
Benin,2020-09-16,38,2020-08-28,delphi
Benin,2020-09-17,38,2020-08-28,delphi
Benin,2020-09-18,38,2020-08-28,delphi
Benin,2020-09-19,38,2020-08-28,delphi
Benin,2020-09-20,38,2020-08-28,delphi
Benin,2020-09-21,38,2020-08-28,delphi
Benin,2020-09-22,38,2020-08-28,delphi
Benin,2020-09-23,38,2020-08-28,delphi
Benin,2020-09-24,38,2020-08-28,delphi
Benin,2020-09-25,38,2020-08-28,delphi
Benin,2020-09-26,38,2020-08-28,delphi
Benin,2020-09-27,38,2020-08-28,delphi
Benin,2020-09-28,38,2020-08-28,delphi
Benin,2020-09-29,38,2020-08-28,delphi
Benin,2020-09-30,38,2020-08-28,delphi
Benin,2020-10-01,38,2020-08-28,delphi
Benin,2020-10-02,38,2020-08-28,delphi
Benin,2020-10-03,38,2020-08-28,delphi
Benin,2020-10-04,38,2020-08-28,delphi
Benin,2020-10-05,38,2020-08-28,delphi
Benin,2020-10-06,38,2020-08-28,delphi
Benin,2020-10-07,38,2020-08-28,delphi
Benin,2020-10-08,38,2020-08-28,delphi
Benin,2020-10-09,38,2020-08-28,delphi
Benin,2020-10-10,38,2020-08-28,delphi
Benin,2020-10-11,38,2020-08-28,delphi
Benin,2020-10-12,38,2020-08-28,delphi
Benin,2020-10-13,38,2020-08-28,delphi
Benin,2020-10-14,38,2020-08-28,delphi
Benin,2020-10-15,38,2020-08-28,delphi
Benin,2020-10-16,38,2020-08-28,delphi
Benin,2020-10-17,38,2020-08-28,delphi
Benin,2020-10-18,38,2020-08-28,delphi
Benin,2020-10-19,38,2020-08-28,delphi
Benin,2020-10-20,38,2020-08-28,delphi
Benin,2020-10-21,38,2020-08-28,delphi
Benin,2020-10-22,38,2020-08-28,delphi
Benin,2020-10-23,38,2020-08-28,delphi
Benin,2020-10-24,38,2020-08-28,delphi
Benin,2020-10-25,38,2020-08-28,delphi
Benin,2020-10-26,38,2020-08-28,delphi
Benin,2020-10-27,38,2020-08-28,delphi
Benin,2020-10-28,38,2020-08-28,delphi
Benin,2020-10-29,38,2020-08-28,delphi
Benin,2020-10-30,38,2020-08-28,delphi
Benin,2020-10-31,38,2020-08-28,delphi
Benin,2020-11-01,38,2020-08-28,delphi
Benin,2020-11-02,38,2020-08-28,delphi
Benin,2020-11-03,38,2020-08-28,delphi
Benin,2020-11-04,38,2020-08-28,delphi
Benin,2020-11-05,38,2020-08-28,delphi
Benin,2020-11-06,38,2020-08-28,delphi
Benin,2020-11-07,38,2020-08-28,delphi
Benin,2020-11-08,38,2020-08-28,delphi
Benin,2020-11-09,38,2020-08-28,delphi
Benin,2020-11-10,38,2020-08-28,delphi
Benin,2020-11-11,38,2020-08-28,delphi
Benin,2020-11-12,38,2020-08-28,delphi
Benin,2020-11-13,38,2020-08-28,delphi
Benin,2020-11-14,38,2020-08-28,delphi
Benin,2020-11-15,38,2020-08-28,delphi
Botswana,2020-08-28,2,2020-08-28,delphi
Botswana,2020-08-29,2,2020-08-28,delphi
Botswana,2020-08-30,2,2020-08-28,delphi
Botswana,2020-08-31,2,2020-08-28,delphi
Botswana,2020-09-01,2,2020-08-28,delphi
Botswana,2020-09-02,2,2020-08-28,delphi
Botswana,2020-09-03,2,2020-08-28,delphi
