location_name,date,deaths,model_date,model
Algeria,2020-06-20,848,2020-06-20,delphi
Algeria,2020-06-21,855,2020-06-20,delphi
Algeria,2020-06-22,861,2020-06-20,delphi
Algeria,2020-06-23,867,2020-06-20,delphi
Algeria,2020-06-24,873,2020-06-20,delphi
Algeria,2020-06-25,878,2020-06-20,delphi
Algeria,2020-06-26,884,2020-06-20,delphi
Algeria,2020-06-27,889,2020-06-20,delphi
Algeria,2020-06-28,894,2020-06-20,delphi
Algeria,2020-06-29,899,2020-06-20,delphi
Algeria,2020-06-30,904,2020-06-20,delphi
Algeria,2020-07-01,909,2020-06-20,delphi
Algeria,2020-07-02,913,2020-06-20,delphi
Algeria,2020-07-03,918,2020-06-20,delphi
Algeria,2020-07-04,922,2020-06-20,delphi
Algeria,2020-07-05,926,2020-06-20,delphi
Algeria,2020-07-06,930,2020-06-20,delphi
Algeria,2020-07-07,934,2020-06-20,delphi
Algeria,2020-07-08,937,2020-06-20,delphi
Algeria,2020-07-09,941,2020-06-20,delphi
Algeria,2020-07-10,944,2020-06-20,delphi
Algeria,2020-07-11,947,2020-06-20,delphi
Algeria,2020-07-12,950,2020-06-20,delphi
Algeria,2020-07-13,953,2020-06-20,delphi
Algeria,2020-07-14,956,2020-06-20,delphi
Algeria,2020-07-15,959,2020-06-20,delphi
Algeria,2020-07-16,961,2020-06-20,delphi
Algeria,2020-07-17,964,2020-06-20,delphi
Algeria,2020-07-18,966,2020-06-20,delphi
Algeria,2020-07-19,968,2020-06-20,delphi
Algeria,2020-07-20,970,2020-06-20,delphi
Algeria,2020-07-21,972,2020-06-20,delphi
Algeria,2020-07-22,974,2020-06-20,delphi
Algeria,2020-07-23,976,2020-06-20,delphi
Algeria,2020-07-24,978,2020-06-20,delphi
Algeria,2020-07-25,980,2020-06-20,delphi
Algeria,2020-07-26,982,2020-06-20,delphi
Algeria,2020-07-27,983,2020-06-20,delphi
Algeria,2020-07-28,985,2020-06-20,delphi
Algeria,2020-07-29,986,2020-06-20,delphi
Algeria,2020-07-30,987,2020-06-20,delphi
Algeria,2020-07-31,989,2020-06-20,delphi
Algeria,2020-08-01,990,2020-06-20,delphi
Algeria,2020-08-02,991,2020-06-20,delphi
Algeria,2020-08-03,992,2020-06-20,delphi
Algeria,2020-08-04,993,2020-06-20,delphi
Algeria,2020-08-05,994,2020-06-20,delphi
Algeria,2020-08-06,995,2020-06-20,delphi
Algeria,2020-08-07,996,2020-06-20,delphi
Algeria,2020-08-08,997,2020-06-20,delphi
Algeria,2020-08-09,998,2020-06-20,delphi
Algeria,2020-08-10,998,2020-06-20,delphi
Algeria,2020-08-11,999,2020-06-20,delphi
Algeria,2020-08-12,1000,2020-06-20,delphi
Algeria,2020-08-13,1001,2020-06-20,delphi
Algeria,2020-08-14,1001,2020-06-20,delphi
Algeria,2020-08-15,1002,2020-06-20,delphi
Angola,2020-06-20,8,2020-06-20,delphi
Angola,2020-06-21,8,2020-06-20,delphi
Angola,2020-06-22,8,2020-06-20,delphi
Angola,2020-06-23,8,2020-06-20,delphi
Angola,2020-06-24,9,2020-06-20,delphi
Angola,2020-06-25,9,2020-06-20,delphi
Angola,2020-06-26,9,2020-06-20,delphi
Angola,2020-06-27,9,2020-06-20,delphi
Angola,2020-06-28,9,2020-06-20,delphi
Angola,2020-06-29,10,2020-06-20,delphi
Angola,2020-06-30,10,2020-06-20,delphi
Angola,2020-07-01,10,2020-06-20,delphi
Angola,2020-07-02,10,2020-06-20,delphi
Angola,2020-07-03,11,2020-06-20,delphi
Angola,2020-07-04,11,2020-06-20,delphi
Angola,2020-07-05,11,2020-06-20,delphi
Angola,2020-07-06,11,2020-06-20,delphi
Angola,2020-07-07,12,2020-06-20,delphi
Angola,2020-07-08,12,2020-06-20,delphi
Angola,2020-07-09,12,2020-06-20,delphi
Angola,2020-07-10,12,2020-06-20,delphi
Angola,2020-07-11,12,2020-06-20,delphi
Angola,2020-07-12,13,2020-06-20,delphi
Angola,2020-07-13,13,2020-06-20,delphi
Angola,2020-07-14,13,2020-06-20,delphi
Angola,2020-07-15,13,2020-06-20,delphi
Angola,2020-07-16,14,2020-06-20,delphi
Angola,2020-07-17,14,2020-06-20,delphi
Angola,2020-07-18,14,2020-06-20,delphi
Angola,2020-07-19,14,2020-06-20,delphi
Angola,2020-07-20,14,2020-06-20,delphi
