location_name,date,deaths,model_date,model
Algeria,2020-07-28,1234,2020-07-28,delphi
Algeria,2020-07-29,1245,2020-07-28,delphi
Algeria,2020-07-30,1255,2020-07-28,delphi
Algeria,2020-07-31,1265,2020-07-28,delphi
Algeria,2020-08-01,1275,2020-07-28,delphi
Algeria,2020-08-02,1284,2020-07-28,delphi
Algeria,2020-08-03,1293,2020-07-28,delphi
Algeria,2020-08-04,1302,2020-07-28,delphi
Algeria,2020-08-05,1310,2020-07-28,delphi
Algeria,2020-08-06,1318,2020-07-28,delphi
Algeria,2020-08-07,1326,2020-07-28,delphi
Algeria,2020-08-08,1334,2020-07-28,delphi
Algeria,2020-08-09,1341,2020-07-28,delphi
Algeria,2020-08-10,1348,2020-07-28,delphi
Algeria,2020-08-11,1355,2020-07-28,delphi
Algeria,2020-08-12,1361,2020-07-28,delphi
Algeria,2020-08-13,1368,2020-07-28,delphi
Algeria,2020-08-14,1374,2020-07-28,delphi
Algeria,2020-08-15,1380,2020-07-28,delphi
Algeria,2020-08-16,1385,2020-07-28,delphi
Algeria,2020-08-17,1391,2020-07-28,delphi
Algeria,2020-08-18,1396,2020-07-28,delphi
Algeria,2020-08-19,1401,2020-07-28,delphi
Algeria,2020-08-20,1406,2020-07-28,delphi
Algeria,2020-08-21,1410,2020-07-28,delphi
Algeria,2020-08-22,1415,2020-07-28,delphi
Algeria,2020-08-23,1419,2020-07-28,delphi
Algeria,2020-08-24,1423,2020-07-28,delphi
Algeria,2020-08-25,1427,2020-07-28,delphi
Algeria,2020-08-26,1431,2020-07-28,delphi
Algeria,2020-08-27,1435,2020-07-28,delphi
Algeria,2020-08-28,1438,2020-07-28,delphi
Algeria,2020-08-29,1442,2020-07-28,delphi
Algeria,2020-08-30,1445,2020-07-28,delphi
Algeria,2020-08-31,1448,2020-07-28,delphi
Algeria,2020-09-01,1451,2020-07-28,delphi
Algeria,2020-09-02,1454,2020-07-28,delphi
Algeria,2020-09-03,1457,2020-07-28,delphi
Algeria,2020-09-04,1459,2020-07-28,delphi
Algeria,2020-09-05,1462,2020-07-28,delphi
Algeria,2020-09-06,1464,2020-07-28,delphi
Algeria,2020-09-07,1466,2020-07-28,delphi
Algeria,2020-09-08,1468,2020-07-28,delphi
Algeria,2020-09-09,1471,2020-07-28,delphi
Algeria,2020-09-10,1473,2020-07-28,delphi
Algeria,2020-09-11,1474,2020-07-28,delphi
Algeria,2020-09-12,1476,2020-07-28,delphi
Algeria,2020-09-13,1478,2020-07-28,delphi
