location_name,date,deaths,model_date,model
Algeria,2020-06-04,774,2020-06-04,delphi
Algeria,2020-06-05,787,2020-06-04,delphi
Algeria,2020-06-06,800,2020-06-04,delphi
Algeria,2020-06-07,813,2020-06-04,delphi
Algeria,2020-06-08,825,2020-06-04,delphi
Algeria,2020-06-09,838,2020-06-04,delphi
Algeria,2020-06-10,850,2020-06-04,delphi
Algeria,2020-06-11,863,2020-06-04,delphi
Algeria,2020-06-12,875,2020-06-04,delphi
Algeria,2020-06-13,887,2020-06-04,delphi
Algeria,2020-06-14,899,2020-06-04,delphi
Algeria,2020-06-15,911,2020-06-04,delphi
Algeria,2020-06-16,923,2020-06-04,delphi
Algeria,2020-06-17,935,2020-06-04,delphi
Algeria,2020-06-18,946,2020-06-04,delphi
Algeria,2020-06-19,958,2020-06-04,delphi
Algeria,2020-06-20,969,2020-06-04,delphi
Algeria,2020-06-21,980,2020-06-04,delphi
Algeria,2020-06-22,991,2020-06-04,delphi
Algeria,2020-06-23,1002,2020-06-04,delphi
Algeria,2020-06-24,1013,2020-06-04,delphi
Algeria,2020-06-25,1024,2020-06-04,delphi
Algeria,2020-06-26,1034,2020-06-04,delphi
Algeria,2020-06-27,1045,2020-06-04,delphi
Algeria,2020-06-28,1055,2020-06-04,delphi
Algeria,2020-06-29,1065,2020-06-04,delphi
Algeria,2020-06-30,1075,2020-06-04,delphi
Algeria,2020-07-01,1085,2020-06-04,delphi
Algeria,2020-07-02,1094,2020-06-04,delphi
Algeria,2020-07-03,1104,2020-06-04,delphi
Algeria,2020-07-04,1113,2020-06-04,delphi
Algeria,2020-07-05,1122,2020-06-04,delphi
Algeria,2020-07-06,1131,2020-06-04,delphi
Algeria,2020-07-07,1140,2020-06-04,delphi
Algeria,2020-07-08,1148,2020-06-04,delphi
Algeria,2020-07-09,1157,2020-06-04,delphi
Algeria,2020-07-10,1165,2020-06-04,delphi
Algeria,2020-07-11,1173,2020-06-04,delphi
Algeria,2020-07-12,1181,2020-06-04,delphi
Algeria,2020-07-13,1189,2020-06-04,delphi
