location_name,date,deaths,model_date,model
Afghanistan,2020-06-09,384,2020-06-10,sikjalpha
Albania,2020-06-09,34,2020-06-10,sikjalpha
Algeria,2020-06-09,724,2020-06-10,sikjalpha
Andorra,2020-06-09,51,2020-06-10,sikjalpha
Angola,2020-06-09,4,2020-06-10,sikjalpha
Antigua and Barbuda,2020-06-09,3,2020-06-10,sikjalpha
Argentina,2020-06-09,717,2020-06-10,sikjalpha
Armenia,2020-06-09,217,2020-06-10,sikjalpha
Australia,2020-06-09,102,2020-06-10,sikjalpha
Austria,2020-06-09,672,2020-06-10,sikjalpha
Azerbaijan,2020-06-09,98,2020-06-10,sikjalpha
The Bahamas,2020-06-09,11,2020-06-10,sikjalpha
Bahrain,2020-06-09,29,2020-06-10,sikjalpha
Bangladesh,2020-06-09,975,2020-06-10,sikjalpha
Barbados,2020-06-09,7,2020-06-10,sikjalpha
Belarus,2020-06-09,282,2020-06-10,sikjalpha
Belgium,2020-06-09,9619,2020-06-10,sikjalpha
Benin,2020-06-09,4,2020-06-10,sikjalpha
Bhutan,2020-06-09,0,2020-06-10,sikjalpha
Bolivia,2020-06-09,487,2020-06-10,sikjalpha
Bosnia and Herzegovina,2020-06-09,160,2020-06-10,sikjalpha
Brazil,2020-06-09,38406,2020-06-10,sikjalpha
Brunei,2020-06-09,2,2020-06-10,sikjalpha
Bulgaria,2020-06-09,167,2020-06-10,sikjalpha
Burkina Faso,2020-06-09,53,2020-06-10,sikjalpha
Cape Verde,2020-06-09,5,2020-06-10,sikjalpha
Cambodia,2020-06-09,0,2020-06-10,sikjalpha
Cameroon,2020-06-09,212,2020-06-10,sikjalpha
Canada,2020-06-09,7970,2020-06-10,sikjalpha
Central African Republic,2020-06-09,5,2020-06-10,sikjalpha
Chad,2020-06-09,71,2020-06-10,sikjalpha
Chile,2020-06-09,2283,2020-06-10,sikjalpha
China,2020-06-09,4638,2020-06-10,sikjalpha
Colombia,2020-06-09,1372,2020-06-10,sikjalpha
Congo,2020-06-09,24,2020-06-10,sikjalpha
Democratic Republic of the Congo,2020-06-09,90,2020-06-10,sikjalpha
Costa Rica,2020-06-09,11,2020-06-10,sikjalpha
Cote d'Ivoire,2020-06-09,38,2020-06-10,sikjalpha
Croatia,2020-06-09,106,2020-06-10,sikjalpha
Diamond Princess,2020-06-09,13,2020-06-10,sikjalpha
Cuba,2020-06-09,83,2020-06-10,sikjalpha
Cyprus,2020-06-09,18,2020-06-10,sikjalpha
Czech Republic,2020-06-09,328,2020-06-10,sikjalpha
Denmark,2020-06-09,593,2020-06-10,sikjalpha
Djibouti,2020-06-09,34,2020-06-10,sikjalpha
Dominican Republic,2020-06-09,544,2020-06-10,sikjalpha
Ecuador,2020-06-09,3690,2020-06-10,sikjalpha
Egypt,2020-06-09,1306,2020-06-10,sikjalpha
El Salvador,2020-06-09,60,2020-06-10,sikjalpha
Equatorial Guinea,2020-06-09,12,2020-06-10,sikjalpha
Eritrea,2020-06-09,0,2020-06-10,sikjalpha
Estonia,2020-06-09,69,2020-06-10,sikjalpha
Eswatini,2020-06-09,3,2020-06-10,sikjalpha
Ethiopia,2020-06-09,32,2020-06-10,sikjalpha
Fiji,2020-06-09,0,2020-06-10,sikjalpha
Finland,2020-06-09,324,2020-06-10,sikjalpha
France,2020-06-09,29299,2020-06-10,sikjalpha
Gabon,2020-06-09,21,2020-06-10,sikjalpha
The Gambia,2020-06-09,1,2020-06-10,sikjalpha
Georgia (Country),2020-06-09,13,2020-06-10,sikjalpha
Germany,2020-06-09,8736,2020-06-10,sikjalpha
