location_name,date,deaths,model_date,model
Afghanistan,2020-08-23,1387,2020-08-24,sikjalpha
Albania,2020-08-23,250,2020-08-24,sikjalpha
Algeria,2020-08-23,1435,2020-08-24,sikjalpha
Andorra,2020-08-23,53,2020-08-24,sikjalpha
Angola,2020-08-23,96,2020-08-24,sikjalpha
Antigua and Barbuda,2020-08-23,3,2020-08-24,sikjalpha
Argentina,2020-08-23,6985,2020-08-24,sikjalpha
Armenia,2020-08-23,852,2020-08-24,sikjalpha
Australia,2020-08-23,517,2020-08-24,sikjalpha
Austria,2020-08-23,732,2020-08-24,sikjalpha
Azerbaijan,2020-08-23,518,2020-08-24,sikjalpha
The Bahamas,2020-08-23,29,2020-08-24,sikjalpha
Bahrain,2020-08-23,184,2020-08-24,sikjalpha
Bangladesh,2020-08-23,3941,2020-08-24,sikjalpha
Barbados,2020-08-23,7,2020-08-24,sikjalpha
Belarus,2020-08-23,642,2020-08-24,sikjalpha
Belgium,2020-08-23,9992,2020-08-24,sikjalpha
Benin,2020-08-23,39,2020-08-24,sikjalpha
Bhutan,2020-08-23,0,2020-08-24,sikjalpha
Bolivia,2020-08-23,4509,2020-08-24,sikjalpha
Bosnia and Herzegovina,2020-08-23,532,2020-08-24,sikjalpha
Brazil,2020-08-23,114744,2020-08-24,sikjalpha
Brunei,2020-08-23,3,2020-08-24,sikjalpha
Bulgaria,2020-08-23,545,2020-08-24,sikjalpha
Burkina Faso,2020-08-23,55,2020-08-24,sikjalpha
Cape Verde,2020-08-23,37,2020-08-24,sikjalpha
Cambodia,2020-08-23,0,2020-08-24,sikjalpha
Cameroon,2020-08-23,408,2020-08-24,sikjalpha
Canada,2020-08-23,9119,2020-08-24,sikjalpha
Central African Republic,2020-08-23,61,2020-08-24,sikjalpha
Chad,2020-08-23,76,2020-08-24,sikjalpha
Chile,2020-08-23,10852,2020-08-24,sikjalpha
China,2020-08-23,4711,2020-08-24,sikjalpha
Colombia,2020-08-23,17316,2020-08-24,sikjalpha
Congo,2020-08-23,77,2020-08-24,sikjalpha
Democratic Republic of the Congo,2020-08-23,251,2020-08-24,sikjalpha
Costa Rica,2020-08-23,355,2020-08-24,sikjalpha
Cote d'Ivoire,2020-08-23,113,2020-08-24,sikjalpha
Croatia,2020-08-23,171,2020-08-24,sikjalpha
Diamond Princess,2020-08-23,13,2020-08-24,sikjalpha
Cuba,2020-08-23,91,2020-08-24,sikjalpha
Cyprus,2020-08-23,20,2020-08-24,sikjalpha
Czech Republic,2020-08-23,412,2020-08-24,sikjalpha
Denmark,2020-08-23,622,2020-08-24,sikjalpha
Djibouti,2020-08-23,60,2020-08-24,sikjalpha
Dominican Republic,2020-08-23,1567,2020-08-24,sikjalpha
Ecuador,2020-08-23,6310,2020-08-24,sikjalpha
Egypt,2020-08-23,5262,2020-08-24,sikjalpha
El Salvador,2020-08-23,661,2020-08-24,sikjalpha
Equatorial Guinea,2020-08-23,83,2020-08-24,sikjalpha
Eritrea,2020-08-23,0,2020-08-24,sikjalpha
Estonia,2020-08-23,63,2020-08-24,sikjalpha
Eswatini,2020-08-23,85,2020-08-24,sikjalpha
Ethiopia,2020-08-23,678,2020-08-24,sikjalpha
Fiji,2020-08-23,1,2020-08-24,sikjalpha
Finland,2020-08-23,334,2020-08-24,sikjalpha
France,2020-08-23,30518,2020-08-24,sikjalpha
Gabon,2020-08-23,53,2020-08-24,sikjalpha
The Gambia,2020-08-23,87,2020-08-24,sikjalpha
Georgia (Country),2020-08-23,17,2020-08-24,sikjalpha
Germany,2020-08-23,9275,2020-08-24,sikjalpha
Ghana,2020-08-23,261,2020-08-24,sikjalpha
Greece,2020-08-23,242,2020-08-24,sikjalpha
Guatemala,2020-08-23,2594,2020-08-24,sikjalpha
Guinea,2020-08-23,53,2020-08-24,sikjalpha
Guyana,2020-08-23,31,2020-08-24,sikjalpha
Haiti,2020-08-23,196,2020-08-24,sikjalpha
Holy See,2020-08-23,0,2020-08-24,sikjalpha
Honduras,2020-08-23,1654,2020-08-24,sikjalpha
Hungary,2020-08-23,613,2020-08-24,sikjalpha
Iceland,2020-08-23,10,2020-08-24,sikjalpha
India,2020-08-23,57542,2020-08-24,sikjalpha
Indonesia,2020-08-23,6680,2020-08-24,sikjalpha
Iran,2020-08-23,20643,2020-08-24,sikjalpha
Iraq,2020-08-23,6428,2020-08-24,sikjalpha
Ireland,2020-08-23,1777,2020-08-24,sikjalpha
Israel,2020-08-23,834,2020-08-24,sikjalpha
Italy,2020-08-23,35437,2020-08-24,sikjalpha
Jamaica,2020-08-23,16,2020-08-24,sikjalpha
Japan,2020-08-23,1188,2020-08-24,sikjalpha
Jordan,2020-08-23,12,2020-08-24,sikjalpha
Kazakhstan,2020-08-23,1415,2020-08-24,sikjalpha
Kenya,2020-08-23,548,2020-08-24,sikjalpha
South Korea,2020-08-23,309,2020-08-24,sikjalpha
Kuwait,2020-08-23,515,2020-08-24,sikjalpha
Kyrgyzstan,2020-08-23,1056,2020-08-24,sikjalpha
Latvia,2020-08-23,33,2020-08-24,sikjalpha
Lebanon,2020-08-23,123,2020-08-24,sikjalpha
Liberia,2020-08-23,82,2020-08-24,sikjalpha
Liechtenstein,2020-08-23,1,2020-08-24,sikjalpha
Lithuania,2020-08-23,84,2020-08-24,sikjalpha
Luxembourg,2020-08-23,124,2020-08-24,sikjalpha
Madagascar,2020-08-23,178,2020-08-24,sikjalpha
Malaysia,2020-08-23,125,2020-08-24,sikjalpha
Maldives,2020-08-23,26,2020-08-24,sikjalpha
Malta,2020-08-23,10,2020-08-24,sikjalpha
Mauritania,2020-08-23,158,2020-08-24,sikjalpha
Mauritius,2020-08-23,10,2020-08-24,sikjalpha
Mexico,2020-08-23,60480,2020-08-24,sikjalpha
Moldova,2020-08-23,940,2020-08-24,sikjalpha
Monaco,2020-08-23,4,2020-08-24,sikjalpha
Mongolia,2020-08-23,0,2020-08-24,sikjalpha
Montenegro,2020-08-23,84,2020-08-24,sikjalpha
Morocco,2020-08-23,888,2020-08-24,sikjalpha
Namibia,2020-08-23,52,2020-08-24,sikjalpha
Nepal,2020-08-23,149,2020-08-24,sikjalpha
Netherlands,2020-08-23,6225,2020-08-24,sikjalpha
New Zealand,2020-08-23,22,2020-08-24,sikjalpha
Nicaragua,2020-08-23,133,2020-08-24,sikjalpha
Niger,2020-08-23,69,2020-08-24,sikjalpha
Nigeria,2020-08-23,1002,2020-08-24,sikjalpha
Macedonia,2020-08-23,564,2020-08-24,sikjalpha
Norway,2020-08-23,264,2020-08-24,sikjalpha
Oman,2020-08-23,609,2020-08-24,sikjalpha
Pakistan,2020-08-23,6244,2020-08-24,sikjalpha
Panama,2020-08-23,1892,2020-08-24,sikjalpha
