location_name,date,deaths,model_date,model
Afghanistan,2020-07-18,1164,2020-07-19,sikjalpha
Albania,2020-07-18,111,2020-07-19,sikjalpha
Algeria,2020-07-18,1068,2020-07-19,sikjalpha
Andorra,2020-07-18,52,2020-07-19,sikjalpha
Angola,2020-07-18,29,2020-07-19,sikjalpha
Antigua and Barbuda,2020-07-18,3,2020-07-19,sikjalpha
Argentina,2020-07-18,2220,2020-07-19,sikjalpha
Armenia,2020-07-18,631,2020-07-19,sikjalpha
Australia,2020-07-18,122,2020-07-19,sikjalpha
Austria,2020-07-18,711,2020-07-19,sikjalpha
Azerbaijan,2020-07-18,349,2020-07-19,sikjalpha
The Bahamas,2020-07-18,11,2020-07-19,sikjalpha
Bahrain,2020-07-18,124,2020-07-19,sikjalpha
Bangladesh,2020-07-18,2581,2020-07-19,sikjalpha
Barbados,2020-07-18,7,2020-07-19,sikjalpha
Belarus,2020-07-18,495,2020-07-19,sikjalpha
Belgium,2020-07-18,9800,2020-07-19,sikjalpha
Benin,2020-07-18,31,2020-07-19,sikjalpha
Bhutan,2020-07-18,0,2020-07-19,sikjalpha
Bolivia,2020-07-18,2106,2020-07-19,sikjalpha
Bosnia and Herzegovina,2020-07-18,246,2020-07-19,sikjalpha
Brazil,2020-07-18,78772,2020-07-19,sikjalpha
Brunei,2020-07-18,3,2020-07-19,sikjalpha
Bulgaria,2020-07-18,299,2020-07-19,sikjalpha
Burkina Faso,2020-07-18,53,2020-07-19,sikjalpha
Cape Verde,2020-07-18,21,2020-07-19,sikjalpha
Cambodia,2020-07-18,0,2020-07-19,sikjalpha
Cameroon,2020-07-18,373,2020-07-19,sikjalpha
Canada,2020-07-18,8892,2020-07-19,sikjalpha
Central African Republic,2020-07-18,55,2020-07-19,sikjalpha
Chad,2020-07-18,75,2020-07-19,sikjalpha
Chile,2020-07-18,8445,2020-07-19,sikjalpha
China,2020-07-18,4646,2020-07-19,sikjalpha
Colombia,2020-07-18,6516,2020-07-19,sikjalpha
Congo,2020-07-18,49,2020-07-19,sikjalpha
Democratic Republic of the Congo,2020-07-18,193,2020-07-19,sikjalpha
Costa Rica,2020-07-18,54,2020-07-19,sikjalpha
Cote d'Ivoire,2020-07-18,91,2020-07-19,sikjalpha
Croatia,2020-07-18,120,2020-07-19,sikjalpha
Diamond Princess,2020-07-18,13,2020-07-19,sikjalpha
Cuba,2020-07-18,87,2020-07-19,sikjalpha
Cyprus,2020-07-18,19,2020-07-19,sikjalpha
Czech Republic,2020-07-18,358,2020-07-19,sikjalpha
Denmark,2020-07-18,611,2020-07-19,sikjalpha
Djibouti,2020-07-18,56,2020-07-19,sikjalpha
Dominican Republic,2020-07-18,971,2020-07-19,sikjalpha
Ecuador,2020-07-18,5282,2020-07-19,sikjalpha
Egypt,2020-07-18,4251,2020-07-19,sikjalpha
El Salvador,2020-07-18,324,2020-07-19,sikjalpha
Equatorial Guinea,2020-07-18,51,2020-07-19,sikjalpha
Eritrea,2020-07-18,0,2020-07-19,sikjalpha
Estonia,2020-07-18,69,2020-07-19,sikjalpha
Eswatini,2020-07-18,21,2020-07-19,sikjalpha
Ethiopia,2020-07-18,163,2020-07-19,sikjalpha
Fiji,2020-07-18,0,2020-07-19,sikjalpha
Finland,2020-07-18,328,2020-07-19,sikjalpha
France,2020-07-18,30155,2020-07-19,sikjalpha
Gabon,2020-07-18,46,2020-07-19,sikjalpha
The Gambia,2020-07-18,4,2020-07-19,sikjalpha
Georgia (Country),2020-07-18,15,2020-07-19,sikjalpha
Germany,2020-07-18,9091,2020-07-19,sikjalpha
Ghana,2020-07-18,145,2020-07-19,sikjalpha
Greece,2020-07-18,194,2020-07-19,sikjalpha
Guatemala,2020-07-18,1449,2020-07-19,sikjalpha
Guinea,2020-07-18,39,2020-07-19,sikjalpha
Guyana,2020-07-18,19,2020-07-19,sikjalpha
Haiti,2020-07-18,146,2020-07-19,sikjalpha
Holy See,2020-07-18,0,2020-07-19,sikjalpha
Honduras,2020-07-18,891,2020-07-19,sikjalpha
Hungary,2020-07-18,596,2020-07-19,sikjalpha
Iceland,2020-07-18,10,2020-07-19,sikjalpha
India,2020-07-18,26816,2020-07-19,sikjalpha
Indonesia,2020-07-18,4016,2020-07-19,sikjalpha
Iran,2020-07-18,13979,2020-07-19,sikjalpha
Iraq,2020-07-18,3691,2020-07-19,sikjalpha
Ireland,2020-07-18,1753,2020-07-19,sikjalpha
Israel,2020-07-18,401,2020-07-19,sikjalpha
Italy,2020-07-18,35042,2020-07-19,sikjalpha
Jamaica,2020-07-18,10,2020-07-19,sikjalpha
Japan,2020-07-18,986,2020-07-19,sikjalpha
