location_name,date,deaths,model_date,model
Afghanistan,2020-07-05,864,2020-07-06,sikjalpha
Albania,2020-07-05,76,2020-07-06,sikjalpha
Algeria,2020-07-05,952,2020-07-06,sikjalpha
Andorra,2020-07-05,52,2020-07-06,sikjalpha
Angola,2020-07-05,19,2020-07-06,sikjalpha
Antigua and Barbuda,2020-07-05,3,2020-07-06,sikjalpha
Argentina,2020-07-05,1507,2020-07-06,sikjalpha
Armenia,2020-07-05,484,2020-07-06,sikjalpha
Australia,2020-07-05,106,2020-07-06,sikjalpha
Austria,2020-07-05,706,2020-07-06,sikjalpha
Azerbaijan,2020-07-05,250,2020-07-06,sikjalpha
The Bahamas,2020-07-05,11,2020-07-06,sikjalpha
Bahrain,2020-07-05,97,2020-07-06,sikjalpha
Bangladesh,2020-07-05,2052,2020-07-06,sikjalpha
Barbados,2020-07-05,7,2020-07-06,sikjalpha
Belarus,2020-07-05,423,2020-07-06,sikjalpha
Belgium,2020-07-05,9771,2020-07-06,sikjalpha
Benin,2020-07-05,21,2020-07-06,sikjalpha
Bhutan,2020-07-05,0,2020-07-06,sikjalpha
Bolivia,2020-07-05,1434,2020-07-06,sikjalpha
Bosnia and Herzegovina,2020-07-05,191,2020-07-06,sikjalpha
Brazil,2020-07-05,64867,2020-07-06,sikjalpha
Brunei,2020-07-05,3,2020-07-06,sikjalpha
Bulgaria,2020-07-05,246,2020-07-06,sikjalpha
Burkina Faso,2020-07-05,53,2020-07-06,sikjalpha
Cape Verde,2020-07-05,17,2020-07-06,sikjalpha
Cambodia,2020-07-05,0,2020-07-06,sikjalpha
Cameroon,2020-07-05,313,2020-07-06,sikjalpha
Canada,2020-07-05,8739,2020-07-06,sikjalpha
Central African Republic,2020-07-05,48,2020-07-06,sikjalpha
Chad,2020-07-05,74,2020-07-06,sikjalpha
Chile,2020-07-05,6308,2020-07-06,sikjalpha
China,2020-07-05,4641,2020-07-06,sikjalpha
Colombia,2020-07-05,4064,2020-07-06,sikjalpha
Congo,2020-07-05,44,2020-07-06,sikjalpha
Democratic Republic of the Congo,2020-07-05,182,2020-07-06,sikjalpha
Costa Rica,2020-07-05,19,2020-07-06,sikjalpha
Cote d'Ivoire,2020-07-05,74,2020-07-06,sikjalpha
Croatia,2020-07-05,113,2020-07-06,sikjalpha
Diamond Princess,2020-07-05,13,2020-07-06,sikjalpha
Cuba,2020-07-05,86,2020-07-06,sikjalpha
Cyprus,2020-07-05,19,2020-07-06,sikjalpha
Czech Republic,2020-07-05,348,2020-07-06,sikjalpha
Denmark,2020-07-05,606,2020-07-06,sikjalpha
Djibouti,2020-07-05,55,2020-07-06,sikjalpha
Dominican Republic,2020-07-05,794,2020-07-06,sikjalpha
Ecuador,2020-07-05,4781,2020-07-06,sikjalpha
Egypt,2020-07-05,3343,2020-07-06,sikjalpha
El Salvador,2020-07-05,217,2020-07-06,sikjalpha
Equatorial Guinea,2020-07-05,51,2020-07-06,sikjalpha
Eritrea,2020-07-05,0,2020-07-06,sikjalpha
Estonia,2020-07-05,69,2020-07-06,sikjalpha
Eswatini,2020-07-05,13,2020-07-06,sikjalpha
Ethiopia,2020-07-05,103,2020-07-06,sikjalpha
Fiji,2020-07-05,0,2020-07-06,sikjalpha
Finland,2020-07-05,329,2020-07-06,sikjalpha
France,2020-07-05,29896,2020-07-06,sikjalpha
Gabon,2020-07-05,44,2020-07-06,sikjalpha
The Gambia,2020-07-05,2,2020-07-06,sikjalpha
Georgia (Country),2020-07-05,15,2020-07-06,sikjalpha
Germany,2020-07-05,9023,2020-07-06,sikjalpha
Ghana,2020-07-05,122,2020-07-06,sikjalpha
Greece,2020-07-05,192,2020-07-06,sikjalpha
Guatemala,2020-07-05,947,2020-07-06,sikjalpha
Guinea,2020-07-05,34,2020-07-06,sikjalpha
Guyana,2020-07-05,15,2020-07-06,sikjalpha
Haiti,2020-07-05,113,2020-07-06,sikjalpha
Holy See,2020-07-05,0,2020-07-06,sikjalpha
Honduras,2020-07-05,639,2020-07-06,sikjalpha
Hungary,2020-07-05,589,2020-07-06,sikjalpha
Iceland,2020-07-05,10,2020-07-06,sikjalpha
India,2020-07-05,19693,2020-07-06,sikjalpha
Indonesia,2020-07-05,3171,2020-07-06,sikjalpha
Iran,2020-07-05,11571,2020-07-06,sikjalpha
Iraq,2020-07-05,2473,2020-07-06,sikjalpha
Ireland,2020-07-05,1741,2020-07-06,sikjalpha
Israel,2020-07-05,331,2020-07-06,sikjalpha
Italy,2020-07-05,34861,2020-07-06,sikjalpha
Jamaica,2020-07-05,10,2020-07-06,sikjalpha
Japan,2020-07-05,977,2020-07-06,sikjalpha
Jordan,2020-07-05,10,2020-07-06,sikjalpha
