location_name,date,deaths,model_date,model
Afghanistan,2020-06-11,426,2020-06-12,sikjalpha
Albania,2020-06-11,35,2020-06-12,sikjalpha
Algeria,2020-06-11,741,2020-06-12,sikjalpha
Andorra,2020-06-11,51,2020-06-12,sikjalpha
Angola,2020-06-11,5,2020-06-12,sikjalpha
Antigua and Barbuda,2020-06-11,3,2020-06-12,sikjalpha
Argentina,2020-06-11,765,2020-06-12,sikjalpha
Armenia,2020-06-11,245,2020-06-12,sikjalpha
Australia,2020-06-11,102,2020-06-12,sikjalpha
Austria,2020-06-11,674,2020-06-12,sikjalpha
Azerbaijan,2020-06-11,108,2020-06-12,sikjalpha
The Bahamas,2020-06-11,11,2020-06-12,sikjalpha
Bahrain,2020-06-11,34,2020-06-12,sikjalpha
Bangladesh,2020-06-11,1049,2020-06-12,sikjalpha
Barbados,2020-06-11,7,2020-06-12,sikjalpha
Belarus,2020-06-11,293,2020-06-12,sikjalpha
Belgium,2020-06-11,9636,2020-06-12,sikjalpha
Benin,2020-06-11,4,2020-06-12,sikjalpha
Bhutan,2020-06-11,0,2020-06-12,sikjalpha
Bolivia,2020-06-11,533,2020-06-12,sikjalpha
Bosnia and Herzegovina,2020-06-11,161,2020-06-12,sikjalpha
Brazil,2020-06-11,40919,2020-06-12,sikjalpha
Brunei,2020-06-11,2,2020-06-12,sikjalpha
Bulgaria,2020-06-11,168,2020-06-12,sikjalpha
Burkina Faso,2020-06-11,53,2020-06-12,sikjalpha
Cape Verde,2020-06-11,6,2020-06-12,sikjalpha
Cambodia,2020-06-11,0,2020-06-12,sikjalpha
Cameroon,2020-06-11,212,2020-06-12,sikjalpha
Canada,2020-06-11,8071,2020-06-12,sikjalpha
Central African Republic,2020-06-11,5,2020-06-12,sikjalpha
Chad,2020-06-11,72,2020-06-12,sikjalpha
Chile,2020-06-11,2648,2020-06-12,sikjalpha
China,2020-06-11,4638,2020-06-12,sikjalpha
Colombia,2020-06-11,1488,2020-06-12,sikjalpha
Congo,2020-06-11,24,2020-06-12,sikjalpha
Democratic Republic of the Congo,2020-06-11,98,2020-06-12,sikjalpha
Costa Rica,2020-06-11,12,2020-06-12,sikjalpha
Cote d'Ivoire,2020-06-11,41,2020-06-12,sikjalpha
Croatia,2020-06-11,106,2020-06-12,sikjalpha
Diamond Princess,2020-06-11,13,2020-06-12,sikjalpha
Cuba,2020-06-11,84,2020-06-12,sikjalpha
Cyprus,2020-06-11,18,2020-06-12,sikjalpha
Czech Republic,2020-06-11,328,2020-06-12,sikjalpha
Denmark,2020-06-11,593,2020-06-12,sikjalpha
Djibouti,2020-06-11,37,2020-06-12,sikjalpha
Dominican Republic,2020-06-11,561,2020-06-12,sikjalpha
Ecuador,2020-06-11,3720,2020-06-12,sikjalpha
Egypt,2020-06-11,1377,2020-06-12,sikjalpha
El Salvador,2020-06-11,68,2020-06-12,sikjalpha
Equatorial Guinea,2020-06-11,12,2020-06-12,sikjalpha
Eritrea,2020-06-11,0,2020-06-12,sikjalpha
Estonia,2020-06-11,69,2020-06-12,sikjalpha
