location_name,date,deaths,model_date,model
Afghanistan,2020-07-30,1271,2020-07-31,sikjalpha
Albania,2020-07-30,154,2020-07-31,sikjalpha
Algeria,2020-07-30,1200,2020-07-31,sikjalpha
Andorra,2020-07-30,52,2020-07-31,sikjalpha
Angola,2020-07-30,51,2020-07-31,sikjalpha
Antigua and Barbuda,2020-07-30,3,2020-07-31,sikjalpha
Argentina,2020-07-30,3441,2020-07-31,sikjalpha
Armenia,2020-07-30,728,2020-07-31,sikjalpha
Australia,2020-07-30,196,2020-07-31,sikjalpha
Austria,2020-07-30,718,2020-07-31,sikjalpha
Azerbaijan,2020-07-30,441,2020-07-31,sikjalpha
The Bahamas,2020-07-30,14,2020-07-31,sikjalpha
Bahrain,2020-07-30,146,2020-07-31,sikjalpha
Bangladesh,2020-07-30,3083,2020-07-31,sikjalpha
Barbados,2020-07-30,7,2020-07-31,sikjalpha
Belarus,2020-07-30,553,2020-07-31,sikjalpha
Belgium,2020-07-30,9840,2020-07-31,sikjalpha
Benin,2020-07-30,36,2020-07-31,sikjalpha
Bhutan,2020-07-30,0,2020-07-31,sikjalpha
Bolivia,2020-07-30,2894,2020-07-31,sikjalpha
Bosnia and Herzegovina,2020-07-30,328,2020-07-31,sikjalpha
Brazil,2020-07-30,91263,2020-07-31,sikjalpha
Brunei,2020-07-30,3,2020-07-31,sikjalpha
Bulgaria,2020-07-30,374,2020-07-31,sikjalpha
Burkina Faso,2020-07-30,53,2020-07-31,sikjalpha
Cape Verde,2020-07-30,23,2020-07-31,sikjalpha
Cambodia,2020-07-30,0,2020-07-31,sikjalpha
Cameroon,2020-07-30,391,2020-07-31,sikjalpha
Canada,2020-07-30,8974,2020-07-31,sikjalpha
Central African Republic,2020-07-30,59,2020-07-31,sikjalpha
Chad,2020-07-30,75,2020-07-31,sikjalpha
Chile,2020-07-30,9377,2020-07-31,sikjalpha
China,2020-07-30,4659,2020-07-31,sikjalpha
Colombia,2020-07-30,9810,2020-07-31,sikjalpha
Congo,2020-07-30,54,2020-07-31,sikjalpha
Democratic Republic of the Congo,2020-07-30,215,2020-07-31,sikjalpha
Costa Rica,2020-07-30,140,2020-07-31,sikjalpha
Cote d'Ivoire,2020-07-30,100,2020-07-31,sikjalpha
Croatia,2020-07-30,144,2020-07-31,sikjalpha
Diamond Princess,2020-07-30,13,2020-07-31,sikjalpha
Cuba,2020-07-30,87,2020-07-31,sikjalpha
Cyprus,2020-07-30,19,2020-07-31,sikjalpha
Czech Republic,2020-07-30,379,2020-07-31,sikjalpha
Denmark,2020-07-30,615,2020-07-31,sikjalpha
Djibouti,2020-07-30,58,2020-07-31,sikjalpha
Dominican Republic,2020-07-30,1146,2020-07-31,sikjalpha
Ecuador,2020-07-30,5657,2020-07-31,sikjalpha
Egypt,2020-07-30,4774,2020-07-31,sikjalpha
El Salvador,2020-07-30,439,2020-07-31,sikjalpha
Equatorial Guinea,2020-07-30,51,2020-07-31,sikjalpha
Eritrea,2020-07-30,0,2020-07-31,sikjalpha
Estonia,2020-07-30,69,2020-07-31,sikjalpha
Eswatini,2020-07-30,40,2020-07-31,sikjalpha
Ethiopia,2020-07-30,263,2020-07-31,sikjalpha
Fiji,2020-07-30,0,2020-07-31,sikjalpha
Finland,2020-07-30,329,2020-07-31,sikjalpha
France,2020-07-30,30241,2020-07-31,sikjalpha
Gabon,2020-07-30,49,2020-07-31,sikjalpha
The Gambia,2020-07-30,8,2020-07-31,sikjalpha
Georgia (Country),2020-07-30,17,2020-07-31,sikjalpha
Germany,2020-07-30,9144,2020-07-31,sikjalpha
Ghana,2020-07-30,175,2020-07-31,sikjalpha
Greece,2020-07-30,203,2020-07-31,sikjalpha
Guatemala,2020-07-30,1867,2020-07-31,sikjalpha
Guinea,2020-07-30,46,2020-07-31,sikjalpha
Guyana,2020-07-30,20,2020-07-31,sikjalpha
Haiti,2020-07-30,161,2020-07-31,sikjalpha
Holy See,2020-07-30,0,2020-07-31,sikjalpha
Honduras,2020-07-30,1312,2020-07-31,sikjalpha
Hungary,2020-07-30,596,2020-07-31,sikjalpha
Iceland,2020-07-30,10,2020-07-31,sikjalpha
India,2020-07-30,35718,2020-07-31,sikjalpha
Indonesia,2020-07-30,5058,2020-07-31,sikjalpha
Iran,2020-07-30,16569,2020-07-31,sikjalpha
Iraq,2020-07-30,4671,2020-07-31,sikjalpha
Ireland,2020-07-30,1763,2020-07-31,sikjalpha
Israel,2020-07-30,500,2020-07-31,sikjalpha
Italy,2020-07-30,35132,2020-07-31,sikjalpha
Jamaica,2020-07-30,10,2020-07-31,sikjalpha
Japan,2020-07-30,1007,2020-07-31,sikjalpha
Jordan,2020-07-30,11,2020-07-31,sikjalpha
Kazakhstan,2020-07-30,793,2020-07-31,sikjalpha
Kenya,2020-07-30,325,2020-07-31,sikjalpha
South Korea,2020-07-30,301,2020-07-31,sikjalpha
Kuwait,2020-07-30,445,2020-07-31,sikjalpha
Kyrgyzstan,2020-07-30,1364,2020-07-31,sikjalpha
Latvia,2020-07-30,31,2020-07-31,sikjalpha
Lebanon,2020-07-30,57,2020-07-31,sikjalpha
Liberia,2020-07-30,73,2020-07-31,sikjalpha
Liechtenstein,2020-07-30,1,2020-07-31,sikjalpha
Lithuania,2020-07-30,80,2020-07-31,sikjalpha
Luxembourg,2020-07-30,114,2020-07-31,sikjalpha
Madagascar,2020-07-30,105,2020-07-31,sikjalpha
Malaysia,2020-07-30,124,2020-07-31,sikjalpha
Maldives,2020-07-30,16,2020-07-31,sikjalpha
Malta,2020-07-30,9,2020-07-31,sikjalpha
Mauritania,2020-07-30,157,2020-07-31,sikjalpha
Mauritius,2020-07-30,10,2020-07-31,sikjalpha
Mexico,2020-07-30,46000,2020-07-31,sikjalpha
Moldova,2020-07-30,771,2020-07-31,sikjalpha
Monaco,2020-07-30,4,2020-07-31,sikjalpha
Mongolia,2020-07-30,0,2020-07-31,sikjalpha
Montenegro,2020-07-30,47,2020-07-31,sikjalpha
Morocco,2020-07-30,346,2020-07-31,sikjalpha
Namibia,2020-07-30,10,2020-07-31,sikjalpha
Nepal,2020-07-30,52,2020-07-31,sikjalpha
Netherlands,2020-07-30,6166,2020-07-31,sikjalpha
New Zealand,2020-07-30,22,2020-07-31,sikjalpha
Nicaragua,2020-07-30,116,2020-07-31,sikjalpha
Niger,2020-07-30,69,2020-07-31,sikjalpha
Nigeria,2020-07-30,878,2020-07-31,sikjalpha
Macedonia,2020-07-30,480,2020-07-31,sikjalpha
Norway,2020-07-30,255,2020-07-31,sikjalpha
Oman,2020-07-30,421,2020-07-31,sikjalpha
Pakistan,2020-07-30,5924,2020-07-31,sikjalpha
Panama,2020-07-30,1397,2020-07-31,sikjalpha
Papua New Guinea,2020-07-30,2,2020-07-31,sikjalpha
Paraguay,2020-07-30,47,2020-07-31,sikjalpha
Peru,2020-07-30,18816,2020-07-31,sikjalpha
Philippines,2020-07-30,1962,2020-07-31,sikjalpha
Poland,2020-07-30,1709,2020-07-31,sikjalpha
Portugal,2020-07-30,1727,2020-07-31,sikjalpha
Qatar,2020-07-30,171,2020-07-31,sikjalpha
Romania,2020-07-30,2304,2020-07-31,sikjalpha
Russian Federation,2020-07-30,13778,2020-07-31,sikjalpha
Rwanda,2020-07-30,5,2020-07-31,sikjalpha
Saint Lucia,2020-07-30,0,2020-07-31,sikjalpha
Saint Vincent and the Grenadines,2020-07-30,0,2020-07-31,sikjalpha
San Marino,2020-07-30,42,2020-07-31,sikjalpha
Saudi Arabia,2020-07-30,2842,2020-07-31,sikjalpha
Senegal,2020-07-30,204,2020-07-31,sikjalpha
Serbia,2020-07-30,565,2020-07-31,sikjalpha
Seychelles,2020-07-30,0,2020-07-31,sikjalpha
Singapore,2020-07-30,27,2020-07-31,sikjalpha
Slovakia,2020-07-30,28,2020-07-31,sikjalpha
Slovenia,2020-07-30,117,2020-07-31,sikjalpha
Somalia,2020-07-30,93,2020-07-31,sikjalpha
South Africa,2020-07-30,7812,2020-07-31,sikjalpha
Spain,2020-07-30,28443,2020-07-31,sikjalpha
Sri Lanka,2020-07-30,11,2020-07-31,sikjalpha
Sudan,2020-07-30,725,2020-07-31,sikjalpha
Suriname,2020-07-30,26,2020-07-31,sikjalpha
Sweden,2020-07-30,5739,2020-07-31,sikjalpha
Switzerland,2020-07-30,1980,2020-07-31,sikjalpha
Tanzania,2020-07-30,21,2020-07-31,sikjalpha
Thailand,2020-07-30,58,2020-07-31,sikjalpha
Togo,2020-07-30,18,2020-07-31,sikjalpha
Trinidad and Tobago,2020-07-30,8,2020-07-31,sikjalpha
Tunisia,2020-07-30,50,2020-07-31,sikjalpha
Turkey,2020-07-30,5674,2020-07-31,sikjalpha
Uganda,2020-07-30,2,2020-07-31,sikjalpha
Ukraine,2020-07-30,1697,2020-07-31,sikjalpha
United Arab Emirates,2020-07-30,349,2020-07-31,sikjalpha
United Kingdom,2020-07-30,46084,2020-07-31,sikjalpha
Uruguay,2020-07-30,35,2020-07-31,sikjalpha
United States,2020-07-30,152055,2020-07-31,sikjalpha
Uzbekistan,2020-07-30,136,2020-07-31,sikjalpha
Venezuela,2020-07-30,158,2020-07-31,sikjalpha
Vietnam,2020-07-30,0,2020-07-31,sikjalpha
Zambia,2020-07-30,149,2020-07-31,sikjalpha
Zimbabwe,2020-07-30,53,2020-07-31,sikjalpha
Dominica,2020-07-30,0,2020-07-31,sikjalpha
Grenada,2020-07-30,0,2020-07-31,sikjalpha
Mozambique,2020-07-30,11,2020-07-31,sikjalpha
Syria,2020-07-30,41,2020-07-31,sikjalpha
Timor-Leste,2020-07-30,0,2020-07-31,sikjalpha
Belize,2020-07-30,2,2020-07-31,sikjalpha
Laos,2020-07-30,0,2020-07-31,sikjalpha
Libya,2020-07-30,73,2020-07-31,sikjalpha
West Bank and Gaza,2020-07-30,81,2020-07-31,sikjalpha
Guinea-Bissau,2020-07-30,26,2020-07-31,sikjalpha
Mali,2020-07-30,124,2020-07-31,sikjalpha
Saint Kitts and Nevis,2020-07-30,0,2020-07-31,sikjalpha
Kosovo,2020-07-30,212,2020-07-31,sikjalpha
Myanmar,2020-07-30,6,2020-07-31,sikjalpha
MS Zaandam,2020-07-30,2,2020-07-31,sikjalpha
Botswana,2020-07-30,2,2020-07-31,sikjalpha
Burundi,2020-07-30,1,2020-07-31,sikjalpha
Sierra Leone,2020-07-30,67,2020-07-31,sikjalpha
Malawi,2020-07-30,107,2020-07-31,sikjalpha
South Sudan,2020-07-30,46,2020-07-31,sikjalpha
Western Sahara,2020-07-30,1,2020-07-31,sikjalpha
Sao Tome and Principe,2020-07-30,15,2020-07-31,sikjalpha
Yemen,2020-07-30,487,2020-07-31,sikjalpha
Washington,2020-07-30,1564,2020-07-31,sikjalpha
Illinois,2020-07-30,7670,2020-07-31,sikjalpha
California,2020-07-30,9026,2020-07-31,sikjalpha
Arizona,2020-07-30,3626,2020-07-31,sikjalpha
Massachusetts,2020-07-30,8580,2020-07-31,sikjalpha
Wisconsin,2020-07-30,919,2020-07-31,sikjalpha
Texas,2020-07-30,6442,2020-07-31,sikjalpha
Nebraska,2020-07-30,328,2020-07-31,sikjalpha
Utah,2020-07-30,300,2020-07-31,sikjalpha
Oregon,2020-07-30,316,2020-07-31,sikjalpha
Florida,2020-07-30,6586,2020-07-31,sikjalpha
New York,2020-07-30,32683,2020-07-31,sikjalpha
Rhode Island,2020-07-30,1007,2020-07-31,sikjalpha
Georgia,2020-07-30,3671,2020-07-31,sikjalpha
New Hampshire,2020-07-30,415,2020-07-31,sikjalpha
North Carolina,2020-07-30,1922,2020-07-31,sikjalpha
New Jersey,2020-07-30,15809,2020-07-31,sikjalpha
Colorado,2020-07-30,1822,2020-07-31,sikjalpha
Maryland,2020-07-30,3488,2020-07-31,sikjalpha
Nevada,2020-07-30,801,2020-07-31,sikjalpha
Tennessee,2020-07-30,1033,2020-07-31,sikjalpha
Hawaii,2020-07-30,26,2020-07-31,sikjalpha
Indiana,2020-07-30,2946,2020-07-31,sikjalpha
Kentucky,2020-07-30,731,2020-07-31,sikjalpha
Minnesota,2020-07-30,1634,2020-07-31,sikjalpha
Oklahoma,2020-07-30,536,2020-07-31,sikjalpha
Pennsylvania,2020-07-30,7194,2020-07-31,sikjalpha
South Carolina,2020-07-30,1667,2020-07-31,sikjalpha
District of Columbia,2020-07-30,584,2020-07-31,sikjalpha
Kansas,2020-07-30,357,2020-07-31,sikjalpha
Missouri,2020-07-30,1255,2020-07-31,sikjalpha
Vermont,2020-07-30,57,2020-07-31,sikjalpha
Virginia,2020-07-30,2141,2020-07-31,sikjalpha
Connecticut,2020-07-30,4431,2020-07-31,sikjalpha
Iowa,2020-07-30,865,2020-07-31,sikjalpha
Louisiana,2020-07-30,3925,2020-07-31,sikjalpha
Ohio,2020-07-30,3442,2020-07-31,sikjalpha
Michigan,2020-07-30,6443,2020-07-31,sikjalpha
South Dakota,2020-07-30,129,2020-07-31,sikjalpha
Arkansas,2020-07-30,442,2020-07-31,sikjalpha
Delaware,2020-07-30,581,2020-07-31,sikjalpha
Mississippi,2020-07-30,1611,2020-07-31,sikjalpha
New Mexico,2020-07-30,635,2020-07-31,sikjalpha
North Dakota,2020-07-30,103,2020-07-31,sikjalpha
Wyoming,2020-07-30,26,2020-07-31,sikjalpha
Alaska,2020-07-30,23,2020-07-31,sikjalpha
Maine,2020-07-30,122,2020-07-31,sikjalpha
Alabama,2020-07-30,1565,2020-07-31,sikjalpha
Idaho,2020-07-30,177,2020-07-31,sikjalpha
Montana,2020-07-30,55,2020-07-31,sikjalpha
Puerto Rico,2020-07-30,214,2020-07-31,sikjalpha
"Virgin Islands, U.S.",2020-07-30,8,2020-07-31,sikjalpha
Guam,2020-07-30,5,2020-07-31,sikjalpha
West Virginia,2020-07-30,112,2020-07-31,sikjalpha
Northern Mariana Islands,2020-07-30,2,2020-07-31,sikjalpha
American Samoa,2020-07-30,0,2020-07-31,sikjalpha
Afghanistan,2020-07-31,1280,2020-07-31,sikjalpha
Albania,2020-07-31,158,2020-07-31,sikjalpha
Algeria,2020-07-31,1212,2020-07-31,sikjalpha
Andorra,2020-07-31,52,2020-07-31,sikjalpha
Angola,2020-07-31,53,2020-07-31,sikjalpha
Antigua and Barbuda,2020-07-31,3,2020-07-31,sikjalpha
Argentina,2020-07-31,3553,2020-07-31,sikjalpha
Armenia,2020-07-31,736,2020-07-31,sikjalpha
Australia,2020-07-31,203,2020-07-31,sikjalpha
Austria,2020-07-31,718,2020-07-31,sikjalpha
Azerbaijan,2020-07-31,447,2020-07-31,sikjalpha
The Bahamas,2020-07-31,14,2020-07-31,sikjalpha
Bahrain,2020-07-31,148,2020-07-31,sikjalpha
Bangladesh,2020-07-31,3121,2020-07-31,sikjalpha
Barbados,2020-07-31,7,2020-07-31,sikjalpha
