location_name,date,deaths,model_date,model
Afghanistan,2020-08-05,1294,2020-08-06,sikjalpha
Albania,2020-08-05,182,2020-08-06,sikjalpha
Algeria,2020-08-05,1261,2020-08-06,sikjalpha
Andorra,2020-08-05,52,2020-08-06,sikjalpha
Angola,2020-08-05,62,2020-08-06,sikjalpha
Antigua and Barbuda,2020-08-05,3,2020-08-06,sikjalpha
Argentina,2020-08-05,4106,2020-08-06,sikjalpha
Armenia,2020-08-05,770,2020-08-06,sikjalpha
Australia,2020-08-05,255,2020-08-06,sikjalpha
Austria,2020-08-05,719,2020-08-06,sikjalpha
Azerbaijan,2020-08-05,476,2020-08-06,sikjalpha
The Bahamas,2020-08-05,14,2020-08-06,sikjalpha
Bahrain,2020-08-05,154,2020-08-06,sikjalpha
Bangladesh,2020-08-05,3267,2020-08-06,sikjalpha
Barbados,2020-08-05,7,2020-08-06,sikjalpha
Belarus,2020-08-05,577,2020-08-06,sikjalpha
Belgium,2020-08-05,9859,2020-08-06,sikjalpha
Benin,2020-08-05,38,2020-08-06,sikjalpha
Bhutan,2020-08-05,0,2020-08-06,sikjalpha
Bolivia,2020-08-05,3385,2020-08-06,sikjalpha
Bosnia and Herzegovina,2020-08-05,379,2020-08-06,sikjalpha
Brazil,2020-08-05,97256,2020-08-06,sikjalpha
Brunei,2020-08-05,3,2020-08-06,sikjalpha
Bulgaria,2020-08-05,424,2020-08-06,sikjalpha
Burkina Faso,2020-08-05,54,2020-08-06,sikjalpha
Cape Verde,2020-08-05,27,2020-08-06,sikjalpha
Cambodia,2020-08-05,0,2020-08-06,sikjalpha
Cameroon,2020-08-05,391,2020-08-06,sikjalpha
Canada,2020-08-05,9010,2020-08-06,sikjalpha
Central African Republic,2020-08-05,59,2020-08-06,sikjalpha
Chad,2020-08-05,75,2020-08-06,sikjalpha
Chile,2020-08-05,9792,2020-08-06,sikjalpha
China,2020-08-05,4677,2020-08-06,sikjalpha
Colombia,2020-08-05,11624,2020-08-06,sikjalpha
Congo,2020-08-05,58,2020-08-06,sikjalpha
Democratic Republic of the Congo,2020-08-05,215,2020-08-06,sikjalpha
Costa Rica,2020-08-05,191,2020-08-06,sikjalpha
Cote d'Ivoire,2020-08-05,103,2020-08-06,sikjalpha
Croatia,2020-08-05,154,2020-08-06,sikjalpha
Diamond Princess,2020-08-05,13,2020-08-06,sikjalpha
Cuba,2020-08-05,88,2020-08-06,sikjalpha
Cyprus,2020-08-05,19,2020-08-06,sikjalpha
Czech Republic,2020-08-05,388,2020-08-06,sikjalpha
Denmark,2020-08-05,616,2020-08-06,sikjalpha
Djibouti,2020-08-05,59,2020-08-06,sikjalpha
Dominican Republic,2020-08-05,1222,2020-08-06,sikjalpha
Ecuador,2020-08-05,5847,2020-08-06,sikjalpha
Egypt,2020-08-05,4930,2020-08-06,sikjalpha
El Salvador,2020-08-05,498,2020-08-06,sikjalpha
Equatorial Guinea,2020-08-05,83,2020-08-06,sikjalpha
Eritrea,2020-08-05,0,2020-08-06,sikjalpha
Estonia,2020-08-05,63,2020-08-06,sikjalpha
Eswatini,2020-08-05,53,2020-08-06,sikjalpha
Ethiopia,2020-08-05,356,2020-08-06,sikjalpha
Fiji,2020-08-05,1,2020-08-06,sikjalpha
Finland,2020-08-05,331,2020-08-06,sikjalpha
France,2020-08-05,30297,2020-08-06,sikjalpha
Gabon,2020-08-05,51,2020-08-06,sikjalpha
The Gambia,2020-08-05,16,2020-08-06,sikjalpha
Georgia (Country),2020-08-05,17,2020-08-06,sikjalpha
Germany,2020-08-05,9179,2020-08-06,sikjalpha
Ghana,2020-08-05,199,2020-08-06,sikjalpha
Greece,2020-08-05,210,2020-08-06,sikjalpha
Guatemala,2020-08-05,2072,2020-08-06,sikjalpha
Guinea,2020-08-05,49,2020-08-06,sikjalpha
Guyana,2020-08-05,22,2020-08-06,sikjalpha
Haiti,2020-08-05,171,2020-08-06,sikjalpha
Holy See,2020-08-05,0,2020-08-06,sikjalpha
Honduras,2020-08-05,1423,2020-08-06,sikjalpha
Hungary,2020-08-05,599,2020-08-06,sikjalpha
