location_name,date,deaths,model_date,model
Afghanistan,2020-07-20,1185,2020-07-21,sikjalpha
Albania,2020-07-20,113,2020-07-21,sikjalpha
Algeria,2020-07-20,1087,2020-07-21,sikjalpha
Andorra,2020-07-20,52,2020-07-21,sikjalpha
Angola,2020-07-20,29,2020-07-21,sikjalpha
Antigua and Barbuda,2020-07-20,3,2020-07-21,sikjalpha
Argentina,2020-07-20,2373,2020-07-21,sikjalpha
Armenia,2020-07-20,650,2020-07-21,sikjalpha
Australia,2020-07-20,126,2020-07-21,sikjalpha
Austria,2020-07-20,711,2020-07-21,sikjalpha
Azerbaijan,2020-07-20,363,2020-07-21,sikjalpha
The Bahamas,2020-07-20,11,2020-07-21,sikjalpha
Bahrain,2020-07-20,128,2020-07-21,sikjalpha
Bangladesh,2020-07-20,2668,2020-07-21,sikjalpha
Barbados,2020-07-20,7,2020-07-21,sikjalpha
Belarus,2020-07-20,503,2020-07-21,sikjalpha
Belgium,2020-07-20,9805,2020-07-21,sikjalpha
Benin,2020-07-20,31,2020-07-21,sikjalpha
Bhutan,2020-07-20,0,2020-07-21,sikjalpha
Bolivia,2020-07-20,2218,2020-07-21,sikjalpha
Bosnia and Herzegovina,2020-07-20,255,2020-07-21,sikjalpha
Brazil,2020-07-20,80120,2020-07-21,sikjalpha
Brunei,2020-07-20,3,2020-07-21,sikjalpha
Bulgaria,2020-07-20,308,2020-07-21,sikjalpha
Burkina Faso,2020-07-20,53,2020-07-21,sikjalpha
Cape Verde,2020-07-20,21,2020-07-21,sikjalpha
Cambodia,2020-07-20,0,2020-07-21,sikjalpha
Cameroon,2020-07-20,373,2020-07-21,sikjalpha
Canada,2020-07-20,8902,2020-07-21,sikjalpha
Central African Republic,2020-07-20,55,2020-07-21,sikjalpha
Chad,2020-07-20,75,2020-07-21,sikjalpha
Chile,2020-07-20,8633,2020-07-21,sikjalpha
China,2020-07-20,4646,2020-07-21,sikjalpha
Colombia,2020-07-20,6929,2020-07-21,sikjalpha
