location_name,date,deaths,model_date,model
Afghanistan,2020-07-01,774,2020-07-02,sikjalpha
Albania,2020-07-01,65,2020-07-02,sikjalpha
Algeria,2020-07-01,920,2020-07-02,sikjalpha
Andorra,2020-07-01,52,2020-07-02,sikjalpha
Angola,2020-07-01,15,2020-07-02,sikjalpha
Antigua and Barbuda,2020-07-01,3,2020-07-02,sikjalpha
Argentina,2020-07-01,1351,2020-07-02,sikjalpha
Armenia,2020-07-01,453,2020-07-02,sikjalpha
Australia,2020-07-01,104,2020-07-02,sikjalpha
Austria,2020-07-01,705,2020-07-02,sikjalpha
Azerbaijan,2020-07-01,220,2020-07-02,sikjalpha
The Bahamas,2020-07-01,11,2020-07-02,sikjalpha
Bahrain,2020-07-01,92,2020-07-02,sikjalpha
Bangladesh,2020-07-01,1888,2020-07-02,sikjalpha
Barbados,2020-07-01,7,2020-07-02,sikjalpha
Belarus,2020-07-01,398,2020-07-02,sikjalpha
Belgium,2020-07-01,9754,2020-07-02,sikjalpha
Benin,2020-07-01,21,2020-07-02,sikjalpha
Bhutan,2020-07-01,0,2020-07-02,sikjalpha
Bolivia,2020-07-01,1201,2020-07-02,sikjalpha
Bosnia and Herzegovina,2020-07-01,188,2020-07-02,sikjalpha
Brazil,2020-07-01,60632,2020-07-02,sikjalpha
Brunei,2020-07-01,3,2020-07-02,sikjalpha
Bulgaria,2020-07-01,232,2020-07-02,sikjalpha
Burkina Faso,2020-07-01,53,2020-07-02,sikjalpha
Cape Verde,2020-07-01,15,2020-07-02,sikjalpha
Cambodia,2020-07-01,0,2020-07-02,sikjalpha
Cameroon,2020-07-01,313,2020-07-02,sikjalpha
Canada,2020-07-01,8678,2020-07-02,sikjalpha
Central African Republic,2020-07-01,47,2020-07-02,sikjalpha
Chad,2020-07-01,74,2020-07-02,sikjalpha
Chile,2020-07-01,5753,2020-07-02,sikjalpha
China,2020-07-01,4641,2020-07-02,sikjalpha
Colombia,2020-07-01,3470,2020-07-02,sikjalpha
Congo,2020-07-01,41,2020-07-02,sikjalpha
Democratic Republic of the Congo,2020-07-01,175,2020-07-02,sikjalpha
Costa Rica,2020-07-01,17,2020-07-02,sikjalpha
Cote d'Ivoire,2020-07-01,68,2020-07-02,sikjalpha
Croatia,2020-07-01,108,2020-07-02,sikjalpha
Diamond Princess,2020-07-01,13,2020-07-02,sikjalpha
Cuba,2020-07-01,86,2020-07-02,sikjalpha
Cyprus,2020-07-01,19,2020-07-02,sikjalpha
Czech Republic,2020-07-01,349,2020-07-02,sikjalpha
Denmark,2020-07-01,606,2020-07-02,sikjalpha
Djibouti,2020-07-01,55,2020-07-02,sikjalpha
Dominican Republic,2020-07-01,754,2020-07-02,sikjalpha
Ecuador,2020-07-01,4576,2020-07-02,sikjalpha
Egypt,2020-07-01,3034,2020-07-02,sikjalpha
El Salvador,2020-07-01,182,2020-07-02,sikjalpha
Equatorial Guinea,2020-07-01,32,2020-07-02,sikjalpha
Eritrea,2020-07-01,0,2020-07-02,sikjalpha
Estonia,2020-07-01,69,2020-07-02,sikjalpha
Eswatini,2020-07-01,11,2020-07-02,sikjalpha
Ethiopia,2020-07-01,103,2020-07-02,sikjalpha
Fiji,2020-07-01,0,2020-07-02,sikjalpha
Finland,2020-07-01,328,2020-07-02,sikjalpha
France,2020-07-01,29864,2020-07-02,sikjalpha
Gabon,2020-07-01,42,2020-07-02,sikjalpha
The Gambia,2020-07-01,2,2020-07-02,sikjalpha
Georgia (Country),2020-07-01,15,2020-07-02,sikjalpha
Germany,2020-07-01,8995,2020-07-02,sikjalpha
Ghana,2020-07-01,117,2020-07-02,sikjalpha
Greece,2020-07-01,192,2020-07-02,sikjalpha
Guatemala,2020-07-01,817,2020-07-02,sikjalpha
Guinea,2020-07-01,33,2020-07-02,sikjalpha
Guyana,2020-07-01,13,2020-07-02,sikjalpha
Haiti,2020-07-01,107,2020-07-02,sikjalpha
Holy See,2020-07-01,0,2020-07-02,sikjalpha
Honduras,2020-07-01,542,2020-07-02,sikjalpha
Hungary,2020-07-01,586,2020-07-02,sikjalpha
Iceland,2020-07-01,10,2020-07-02,sikjalpha
India,2020-07-01,17834,2020-07-02,sikjalpha
Indonesia,2020-07-01,2934,2020-07-02,sikjalpha
Iran,2020-07-01,10958,2020-07-02,sikjalpha
Iraq,2020-07-01,2050,2020-07-02,sikjalpha
Ireland,2020-07-01,1738,2020-07-02,sikjalpha
Israel,2020-07-01,322,2020-07-02,sikjalpha
Italy,2020-07-01,34788,2020-07-02,sikjalpha
Jamaica,2020-07-01,10,2020-07-02,sikjalpha
Japan,2020-07-01,976,2020-07-02,sikjalpha
Jordan,2020-07-01,9,2020-07-02,sikjalpha
Kazakhstan,2020-07-01,188,2020-07-02,sikjalpha
Kenya,2020-07-01,149,2020-07-02,sikjalpha
South Korea,2020-07-01,282,2020-07-02,sikjalpha
Kuwait,2020-07-01,358,2020-07-02,sikjalpha
Kyrgyzstan,2020-07-01,66,2020-07-02,sikjalpha
Latvia,2020-07-01,30,2020-07-02,sikjalpha
Lebanon,2020-07-01,34,2020-07-02,sikjalpha
Liberia,2020-07-01,37,2020-07-02,sikjalpha
Liechtenstein,2020-07-01,1,2020-07-02,sikjalpha
Lithuania,2020-07-01,78,2020-07-02,sikjalpha
Luxembourg,2020-07-01,110,2020-07-02,sikjalpha
Madagascar,2020-07-01,22,2020-07-02,sikjalpha
Malaysia,2020-07-01,121,2020-07-02,sikjalpha
Maldives,2020-07-01,9,2020-07-02,sikjalpha
Malta,2020-07-01,9,2020-07-02,sikjalpha
Mauritania,2020-07-01,129,2020-07-02,sikjalpha
Mauritius,2020-07-01,10,2020-07-02,sikjalpha
Mexico,2020-07-01,28510,2020-07-02,sikjalpha
