location_name,date,deaths,model_date,model
Afghanistan,2020-06-27,703,2020-06-28,sikjalpha
Albania,2020-06-27,53,2020-06-28,sikjalpha
Algeria,2020-06-27,892,2020-06-28,sikjalpha
Andorra,2020-06-27,52,2020-06-28,sikjalpha
Angola,2020-06-27,10,2020-06-28,sikjalpha
Antigua and Barbuda,2020-06-27,3,2020-06-28,sikjalpha
Argentina,2020-06-27,1207,2020-06-28,sikjalpha
Armenia,2020-06-27,421,2020-06-28,sikjalpha
Australia,2020-06-27,104,2020-06-28,sikjalpha
Austria,2020-06-27,700,2020-06-28,sikjalpha
Azerbaijan,2020-06-27,193,2020-06-28,sikjalpha
The Bahamas,2020-06-27,11,2020-06-28,sikjalpha
Bahrain,2020-06-27,78,2020-06-28,sikjalpha
Bangladesh,2020-06-27,1695,2020-06-28,sikjalpha
Barbados,2020-06-27,7,2020-06-28,sikjalpha
Belarus,2020-06-27,377,2020-06-28,sikjalpha
Belgium,2020-06-27,9732,2020-06-28,sikjalpha
Benin,2020-06-27,14,2020-06-28,sikjalpha
Bhutan,2020-06-27,0,2020-06-28,sikjalpha
Bolivia,2020-06-27,970,2020-06-28,sikjalpha
Bosnia and Herzegovina,2020-06-27,178,2020-06-28,sikjalpha
Brazil,2020-06-27,57070,2020-06-28,sikjalpha
Brunei,2020-06-27,3,2020-06-28,sikjalpha
Bulgaria,2020-06-27,216,2020-06-28,sikjalpha
Burkina Faso,2020-06-27,53,2020-06-28,sikjalpha
Cape Verde,2020-06-27,12,2020-06-28,sikjalpha
Cambodia,2020-06-27,0,2020-06-28,sikjalpha
Cameroon,2020-06-27,313,2020-06-28,sikjalpha
Canada,2020-06-27,8576,2020-06-28,sikjalpha
Central African Republic,2020-06-27,45,2020-06-28,sikjalpha
Chad,2020-06-27,74,2020-06-28,sikjalpha
Chile,2020-06-27,5347,2020-06-28,sikjalpha
China,2020-06-27,4641,2020-06-28,sikjalpha
Colombia,2020-06-27,2939,2020-06-28,sikjalpha
