location_name,date,deaths,model_date,model
Afghanistan,2020-08-03,1288,2020-08-04,sikjalpha
Albania,2020-08-03,172,2020-08-04,sikjalpha
Algeria,2020-08-03,1239,2020-08-04,sikjalpha
Andorra,2020-08-03,52,2020-08-04,sikjalpha
Angola,2020-08-03,58,2020-08-04,sikjalpha
Antigua and Barbuda,2020-08-03,3,2020-08-04,sikjalpha
Argentina,2020-08-03,3813,2020-08-04,sikjalpha
Armenia,2020-08-03,762,2020-08-04,sikjalpha
Australia,2020-08-03,232,2020-08-04,sikjalpha
Austria,2020-08-03,718,2020-08-04,sikjalpha
Azerbaijan,2020-08-03,468,2020-08-04,sikjalpha
The Bahamas,2020-08-03,14,2020-08-04,sikjalpha
Bahrain,2020-08-03,150,2020-08-04,sikjalpha
Bangladesh,2020-08-03,3184,2020-08-04,sikjalpha
Barbados,2020-08-03,7,2020-08-04,sikjalpha
Belarus,2020-08-03,571,2020-08-04,sikjalpha
Belgium,2020-08-03,9850,2020-08-04,sikjalpha
Benin,2020-08-03,36,2020-08-04,sikjalpha
Bhutan,2020-08-03,0,2020-08-04,sikjalpha
Bolivia,2020-08-03,3228,2020-08-04,sikjalpha
Bosnia and Herzegovina,2020-08-03,362,2020-08-04,sikjalpha
Brazil,2020-08-03,94665,2020-08-04,sikjalpha
Brunei,2020-08-03,3,2020-08-04,sikjalpha
Bulgaria,2020-08-03,404,2020-08-04,sikjalpha
Burkina Faso,2020-08-03,53,2020-08-04,sikjalpha
Cape Verde,2020-08-03,25,2020-08-04,sikjalpha
Cambodia,2020-08-03,0,2020-08-04,sikjalpha
Cameroon,2020-08-03,391,2020-08-04,sikjalpha
Canada,2020-08-03,8995,2020-08-04,sikjalpha
Central African Republic,2020-08-03,59,2020-08-04,sikjalpha
Chad,2020-08-03,75,2020-08-04,sikjalpha
Chile,2020-08-03,9707,2020-08-04,sikjalpha
China,2020-08-03,4672,2020-08-04,sikjalpha
Colombia,2020-08-03,11017,2020-08-04,sikjalpha
Congo,2020-08-03,58,2020-08-04,sikjalpha
Democratic Republic of the Congo,2020-08-03,215,2020-08-04,sikjalpha
Costa Rica,2020-08-03,171,2020-08-04,sikjalpha
Cote d'Ivoire,2020-08-03,102,2020-08-04,sikjalpha
Croatia,2020-08-03,153,2020-08-04,sikjalpha
Diamond Princess,2020-08-03,13,2020-08-04,sikjalpha
Cuba,2020-08-03,87,2020-08-04,sikjalpha
Cyprus,2020-08-03,19,2020-08-04,sikjalpha
Czech Republic,2020-08-03,386,2020-08-04,sikjalpha
Denmark,2020-08-03,616,2020-08-04,sikjalpha
Djibouti,2020-08-03,59,2020-08-04,sikjalpha
Dominican Republic,2020-08-03,1183,2020-08-04,sikjalpha
Ecuador,2020-08-03,5767,2020-08-04,sikjalpha
Egypt,2020-08-03,4888,2020-08-04,sikjalpha
El Salvador,2020-08-03,477,2020-08-04,sikjalpha
Equatorial Guinea,2020-08-03,83,2020-08-04,sikjalpha
Eritrea,2020-08-03,0,2020-08-04,sikjalpha
Estonia,2020-08-03,63,2020-08-04,sikjalpha
Eswatini,2020-08-03,45,2020-08-04,sikjalpha
Ethiopia,2020-08-03,336,2020-08-04,sikjalpha
Fiji,2020-08-03,1,2020-08-04,sikjalpha
Finland,2020-08-03,329,2020-08-04,sikjalpha
France,2020-08-03,30268,2020-08-04,sikjalpha
Gabon,2020-08-03,51,2020-08-04,sikjalpha
The Gambia,2020-08-03,9,2020-08-04,sikjalpha
Georgia (Country),2020-08-03,17,2020-08-04,sikjalpha
Germany,2020-08-03,9154,2020-08-04,sikjalpha
Ghana,2020-08-03,191,2020-08-04,sikjalpha
Greece,2020-08-03,209,2020-08-04,sikjalpha
Guatemala,2020-08-03,2013,2020-08-04,sikjalpha
Guinea,2020-08-03,46,2020-08-04,sikjalpha
Guyana,2020-08-03,21,2020-08-04,sikjalpha
Haiti,2020-08-03,166,2020-08-04,sikjalpha
