location_name,date,deaths,model_date,model
Afghanistan,2020-07-06,898,2020-07-07,sikjalpha
Albania,2020-07-06,79,2020-07-07,sikjalpha
Algeria,2020-07-06,959,2020-07-07,sikjalpha
Andorra,2020-07-06,52,2020-07-07,sikjalpha
Angola,2020-07-06,19,2020-07-07,sikjalpha
Antigua and Barbuda,2020-07-06,3,2020-07-07,sikjalpha
Argentina,2020-07-06,1582,2020-07-07,sikjalpha
Armenia,2020-07-06,491,2020-07-07,sikjalpha
Australia,2020-07-06,106,2020-07-07,sikjalpha
Austria,2020-07-06,706,2020-07-07,sikjalpha
Azerbaijan,2020-07-06,258,2020-07-07,sikjalpha
The Bahamas,2020-07-06,11,2020-07-07,sikjalpha
Bahrain,2020-07-06,98,2020-07-07,sikjalpha
Bangladesh,2020-07-06,2096,2020-07-07,sikjalpha
Barbados,2020-07-06,7,2020-07-07,sikjalpha
Belarus,2020-07-06,429,2020-07-07,sikjalpha
Belgium,2020-07-06,9774,2020-07-07,sikjalpha
Benin,2020-07-06,21,2020-07-07,sikjalpha
Bhutan,2020-07-06,0,2020-07-07,sikjalpha
Bolivia,2020-07-06,1476,2020-07-07,sikjalpha
Bosnia and Herzegovina,2020-07-06,199,2020-07-07,sikjalpha
Brazil,2020-07-06,65487,2020-07-07,sikjalpha
Brunei,2020-07-06,3,2020-07-07,sikjalpha
Bulgaria,2020-07-06,250,2020-07-07,sikjalpha
Burkina Faso,2020-07-06,53,2020-07-07,sikjalpha
Cape Verde,2020-07-06,17,2020-07-07,sikjalpha
Cambodia,2020-07-06,0,2020-07-07,sikjalpha
Cameroon,2020-07-06,313,2020-07-07,sikjalpha
Canada,2020-07-06,8748,2020-07-07,sikjalpha
Central African Republic,2020-07-06,52,2020-07-07,sikjalpha
Chad,2020-07-06,74,2020-07-07,sikjalpha
Chile,2020-07-06,6384,2020-07-07,sikjalpha
China,2020-07-06,4641,2020-07-07,sikjalpha
Colombia,2020-07-06,4210,2020-07-07,sikjalpha
Congo,2020-07-06,44,2020-07-07,sikjalpha
Democratic Republic of the Congo,2020-07-06,182,2020-07-07,sikjalpha
Costa Rica,2020-07-06,23,2020-07-07,sikjalpha
