location_name,date,deaths,model_date,model
Afghanistan,2020-08-26,1401,2020-08-27,sikjalpha
Albania,2020-08-26,263,2020-08-27,sikjalpha
Algeria,2020-08-26,1465,2020-08-27,sikjalpha
Andorra,2020-08-26,53,2020-08-27,sikjalpha
Angola,2020-08-26,103,2020-08-27,sikjalpha
Antigua and Barbuda,2020-08-26,3,2020-08-27,sikjalpha
Argentina,2020-08-26,7839,2020-08-27,sikjalpha
Armenia,2020-08-26,861,2020-08-27,sikjalpha
Australia,2020-08-26,572,2020-08-27,sikjalpha
Austria,2020-08-26,733,2020-08-27,sikjalpha
Azerbaijan,2020-08-26,522,2020-08-27,sikjalpha
The Bahamas,2020-08-26,29,2020-08-27,sikjalpha
Bahrain,2020-08-26,186,2020-08-27,sikjalpha
Bangladesh,2020-08-26,4082,2020-08-27,sikjalpha
Barbados,2020-08-26,7,2020-08-27,sikjalpha
Belarus,2020-08-26,657,2020-08-27,sikjalpha
Belgium,2020-08-26,9879,2020-08-27,sikjalpha
Benin,2020-08-26,40,2020-08-27,sikjalpha
Bhutan,2020-08-26,0,2020-08-27,sikjalpha
Bolivia,2020-08-26,4726,2020-08-27,sikjalpha
Bosnia and Herzegovina,2020-08-26,571,2020-08-27,sikjalpha
Brazil,2020-08-26,117665,2020-08-27,sikjalpha
Brunei,2020-08-26,3,2020-08-27,sikjalpha
Bulgaria,2020-08-26,586,2020-08-27,sikjalpha
Burkina Faso,2020-08-26,55,2020-08-27,sikjalpha
Cape Verde,2020-08-26,38,2020-08-27,sikjalpha
Cambodia,2020-08-26,0,2020-08-27,sikjalpha
Cameroon,2020-08-26,410,2020-08-27,sikjalpha
Canada,2020-08-26,9141,2020-08-27,sikjalpha
Central African Republic,2020-08-26,61,2020-08-27,sikjalpha
Chad,2020-08-26,77,2020-08-27,sikjalpha
Chile,2020-08-26,10990,2020-08-27,sikjalpha
China,2020-08-26,4713,2020-08-27,sikjalpha
Colombia,2020-08-26,18184,2020-08-27,sikjalpha
Congo,2020-08-26,78,2020-08-27,sikjalpha
Democratic Republic of the Congo,2020-08-26,254,2020-08-27,sikjalpha
Costa Rica,2020-08-26,386,2020-08-27,sikjalpha
Cote d'Ivoire,2020-08-26,114,2020-08-27,sikjalpha
Croatia,2020-08-26,175,2020-08-27,sikjalpha
Diamond Princess,2020-08-26,13,2020-08-27,sikjalpha
Cuba,2020-08-26,92,2020-08-27,sikjalpha
Cyprus,2020-08-26,20,2020-08-27,sikjalpha
Czech Republic,2020-08-26,418,2020-08-27,sikjalpha
Denmark,2020-08-26,623,2020-08-27,sikjalpha
Djibouti,2020-08-26,60,2020-08-27,sikjalpha
Dominican Republic,2020-08-26,1613,2020-08-27,sikjalpha
Ecuador,2020-08-26,6410,2020-08-27,sikjalpha
Egypt,2020-08-26,5317,2020-08-27,sikjalpha
El Salvador,2020-08-26,687,2020-08-27,sikjalpha
Equatorial Guinea,2020-08-26,83,2020-08-27,sikjalpha
Eritrea,2020-08-26,0,2020-08-27,sikjalpha
Estonia,2020-08-26,64,2020-08-27,sikjalpha
Eswatini,2020-08-26,88,2020-08-27,sikjalpha
Ethiopia,2020-08-26,725,2020-08-27,sikjalpha
Fiji,2020-08-26,1,2020-08-27,sikjalpha
Finland,2020-08-26,335,2020-08-27,sikjalpha
France,2020-08-26,30549,2020-08-27,sikjalpha
Gabon,2020-08-26,53,2020-08-27,sikjalpha
The Gambia,2020-08-26,93,2020-08-27,sikjalpha
Georgia (Country),2020-08-26,19,2020-08-27,sikjalpha
Germany,2020-08-26,9285,2020-08-27,sikjalpha
Ghana,2020-08-26,270,2020-08-27,sikjalpha
Greece,2020-08-26,248,2020-08-27,sikjalpha
Guatemala,2020-08-26,2662,2020-08-27,sikjalpha
Guinea,2020-08-26,57,2020-08-27,sikjalpha
Guyana,2020-08-26,31,2020-08-27,sikjalpha
Haiti,2020-08-26,197,2020-08-27,sikjalpha
Holy See,2020-08-26,0,2020-08-27,sikjalpha
Honduras,2020-08-26,1747,2020-08-27,sikjalpha
Hungary,2020-08-26,614,2020-08-27,sikjalpha
Iceland,2020-08-26,10,2020-08-27,sikjalpha
India,2020-08-26,60472,2020-08-27,sikjalpha
Indonesia,2020-08-26,6944,2020-08-27,sikjalpha
Iran,2020-08-26,21020,2020-08-27,sikjalpha
Iraq,2020-08-26,6668,2020-08-27,sikjalpha
Ireland,2020-08-26,1777,2020-08-27,sikjalpha
Israel,2020-08-26,875,2020-08-27,sikjalpha
Italy,2020-08-26,35458,2020-08-27,sikjalpha
Jamaica,2020-08-26,19,2020-08-27,sikjalpha
Japan,2020-08-26,1230,2020-08-27,sikjalpha
Jordan,2020-08-26,15,2020-08-27,sikjalpha
Kazakhstan,2020-08-26,1523,2020-08-27,sikjalpha
Kenya,2020-08-26,564,2020-08-27,sikjalpha
South Korea,2020-08-26,313,2020-08-27,sikjalpha
Kuwait,2020-08-26,521,2020-08-27,sikjalpha
Kyrgyzstan,2020-08-26,1057,2020-08-27,sikjalpha
Latvia,2020-08-26,33,2020-08-27,sikjalpha
Lebanon,2020-08-26,139,2020-08-27,sikjalpha
Liberia,2020-08-26,82,2020-08-27,sikjalpha
Liechtenstein,2020-08-26,1,2020-08-27,sikjalpha
Lithuania,2020-08-26,85,2020-08-27,sikjalpha
Luxembourg,2020-08-26,124,2020-08-27,sikjalpha
Madagascar,2020-08-26,181,2020-08-27,sikjalpha
Malaysia,2020-08-26,125,2020-08-27,sikjalpha
Maldives,2020-08-26,28,2020-08-27,sikjalpha
Malta,2020-08-26,10,2020-08-27,sikjalpha
Mauritania,2020-08-26,158,2020-08-27,sikjalpha
Mauritius,2020-08-26,10,2020-08-27,sikjalpha
Mexico,2020-08-26,62076,2020-08-27,sikjalpha
Moldova,2020-08-26,967,2020-08-27,sikjalpha
Monaco,2020-08-26,4,2020-08-27,sikjalpha
Mongolia,2020-08-26,0,2020-08-27,sikjalpha
Montenegro,2020-08-26,88,2020-08-27,sikjalpha
Morocco,2020-08-26,984,2020-08-27,sikjalpha
Namibia,2020-08-26,59,2020-08-27,sikjalpha
Nepal,2020-08-26,175,2020-08-27,sikjalpha
Netherlands,2020-08-26,6241,2020-08-27,sikjalpha
New Zealand,2020-08-26,22,2020-08-27,sikjalpha
Nicaragua,2020-08-26,137,2020-08-27,sikjalpha
Niger,2020-08-26,69,2020-08-27,sikjalpha
Nigeria,2020-08-26,1010,2020-08-27,sikjalpha
Macedonia,2020-08-26,578,2020-08-27,sikjalpha
Norway,2020-08-26,264,2020-08-27,sikjalpha
Oman,2020-08-26,646,2020-08-27,sikjalpha
Pakistan,2020-08-26,6267,2020-08-27,sikjalpha
Panama,2020-08-26,1932,2020-08-27,sikjalpha
Papua New Guinea,2020-08-26,4,2020-08-27,sikjalpha
Paraguay,2020-08-26,247,2020-08-27,sikjalpha
Peru,2020-08-26,28001,2020-08-27,sikjalpha
Philippines,2020-08-26,3137,2020-08-27,sikjalpha
Poland,2020-08-26,1994,2020-08-27,sikjalpha
Portugal,2020-08-26,1807,2020-08-27,sikjalpha
Qatar,2020-08-26,194,2020-08-27,sikjalpha
Romania,2020-08-26,3421,2020-08-27,sikjalpha
Russian Federation,2020-08-26,16638,2020-08-27,sikjalpha
Rwanda,2020-08-26,15,2020-08-27,sikjalpha
Saint Lucia,2020-08-26,0,2020-08-27,sikjalpha
Saint Vincent and the Grenadines,2020-08-26,0,2020-08-27,sikjalpha
San Marino,2020-08-26,42,2020-08-27,sikjalpha
Saudi Arabia,2020-08-26,3755,2020-08-27,sikjalpha
Senegal,2020-08-26,275,2020-08-27,sikjalpha
Serbia,2020-08-26,707,2020-08-27,sikjalpha
Seychelles,2020-08-26,0,2020-08-27,sikjalpha
Singapore,2020-08-26,27,2020-08-27,sikjalpha
Slovakia,2020-08-26,33,2020-08-27,sikjalpha
Slovenia,2020-08-26,133,2020-08-27,sikjalpha
Somalia,2020-08-26,95,2020-08-27,sikjalpha
South Africa,2020-08-26,13502,2020-08-27,sikjalpha
Spain,2020-08-26,28971,2020-08-27,sikjalpha
Sri Lanka,2020-08-26,12,2020-08-27,sikjalpha
Sudan,2020-08-26,819,2020-08-27,sikjalpha
Suriname,2020-08-26,62,2020-08-27,sikjalpha
Sweden,2020-08-26,5817,2020-08-27,sikjalpha
Switzerland,2020-08-26,2003,2020-08-27,sikjalpha
Tanzania,2020-08-26,21,2020-08-27,sikjalpha
