location_name,date,deaths,model_date,model
Afghanistan,2020-06-22,598,2020-06-23,sikjalpha
Albania,2020-06-22,44,2020-06-23,sikjalpha
Algeria,2020-06-22,852,2020-06-23,sikjalpha
Andorra,2020-06-22,52,2020-06-23,sikjalpha
Angola,2020-06-22,10,2020-06-23,sikjalpha
Antigua and Barbuda,2020-06-22,3,2020-06-23,sikjalpha
Argentina,2020-06-22,1043,2020-06-23,sikjalpha
Armenia,2020-06-22,360,2020-06-23,sikjalpha
Australia,2020-06-22,102,2020-06-23,sikjalpha
Austria,2020-06-22,690,2020-06-23,sikjalpha
Azerbaijan,2020-06-22,161,2020-06-23,sikjalpha
The Bahamas,2020-06-22,11,2020-06-23,sikjalpha
Bahrain,2020-06-22,65,2020-06-23,sikjalpha
Bangladesh,2020-06-22,1502,2020-06-23,sikjalpha
Barbados,2020-06-22,7,2020-06-23,sikjalpha
Belarus,2020-06-22,351,2020-06-23,sikjalpha
Belgium,2020-06-22,9696,2020-06-23,sikjalpha
Benin,2020-06-22,13,2020-06-23,sikjalpha
Bhutan,2020-06-22,0,2020-06-23,sikjalpha
Bolivia,2020-06-22,820,2020-06-23,sikjalpha
Bosnia and Herzegovina,2020-06-22,171,2020-06-23,sikjalpha
Brazil,2020-06-22,51271,2020-06-23,sikjalpha
Brunei,2020-06-22,3,2020-06-23,sikjalpha
Bulgaria,2020-06-22,207,2020-06-23,sikjalpha
Burkina Faso,2020-06-22,53,2020-06-23,sikjalpha
Cape Verde,2020-06-22,8,2020-06-23,sikjalpha
Cambodia,2020-06-22,0,2020-06-23,sikjalpha
Cameroon,2020-06-22,308,2020-06-23,sikjalpha
Canada,2020-06-22,8494,2020-06-23,sikjalpha
Central African Republic,2020-06-22,30,2020-06-23,sikjalpha
Chad,2020-06-22,74,2020-06-23,sikjalpha
Chile,2020-06-22,4502,2020-06-23,sikjalpha
China,2020-06-22,4639,2020-06-23,sikjalpha
Colombia,2020-06-22,2310,2020-06-23,sikjalpha
Congo,2020-06-22,37,2020-06-23,sikjalpha
Democratic Republic of the Congo,2020-06-22,135,2020-06-23,sikjalpha
Costa Rica,2020-06-22,12,2020-06-23,sikjalpha
Cote d'Ivoire,2020-06-22,56,2020-06-23,sikjalpha
Croatia,2020-06-22,107,2020-06-23,sikjalpha
Diamond Princess,2020-06-22,13,2020-06-23,sikjalpha
Cuba,2020-06-22,85,2020-06-23,sikjalpha
Cyprus,2020-06-22,19,2020-06-23,sikjalpha
Czech Republic,2020-06-22,336,2020-06-23,sikjalpha
Denmark,2020-06-22,602,2020-06-23,sikjalpha
Djibouti,2020-06-22,48,2020-06-23,sikjalpha
Dominican Republic,2020-06-22,669,2020-06-23,sikjalpha
Ecuador,2020-06-22,4223,2020-06-23,sikjalpha
Egypt,2020-06-22,2278,2020-06-23,sikjalpha
El Salvador,2020-06-22,107,2020-06-23,sikjalpha
Equatorial Guinea,2020-06-22,32,2020-06-23,sikjalpha
Eritrea,2020-06-22,0,2020-06-23,sikjalpha
Estonia,2020-06-22,69,2020-06-23,sikjalpha
Eswatini,2020-06-22,6,2020-06-23,sikjalpha
Ethiopia,2020-06-22,75,2020-06-23,sikjalpha
Fiji,2020-06-22,0,2020-06-23,sikjalpha
Finland,2020-06-22,327,2020-06-23,sikjalpha
France,2020-06-22,29666,2020-06-23,sikjalpha
Gabon,2020-06-22,39,2020-06-23,sikjalpha
The Gambia,2020-06-22,2,2020-06-23,sikjalpha
Georgia (Country),2020-06-22,14,2020-06-23,sikjalpha
Germany,2020-06-22,8899,2020-06-23,sikjalpha
Ghana,2020-06-22,85,2020-06-23,sikjalpha
Greece,2020-06-22,190,2020-06-23,sikjalpha
Guatemala,2020-06-22,547,2020-06-23,sikjalpha
Guinea,2020-06-22,27,2020-06-23,sikjalpha
Guyana,2020-06-22,12,2020-06-23,sikjalpha
Haiti,2020-06-22,88,2020-06-23,sikjalpha
Holy See,2020-06-22,0,2020-06-23,sikjalpha
Honduras,2020-06-22,395,2020-06-23,sikjalpha
Hungary,2020-06-22,572,2020-06-23,sikjalpha
