location_name,date,deaths,model_date,model
Afghanistan,2020-08-09,1312,2020-08-10,sikjalpha
Albania,2020-08-09,199,2020-08-10,sikjalpha
Algeria,2020-08-09,1302,2020-08-10,sikjalpha
Andorra,2020-08-09,52,2020-08-10,sikjalpha
Angola,2020-08-09,75,2020-08-10,sikjalpha
Antigua and Barbuda,2020-08-09,3,2020-08-10,sikjalpha
Argentina,2020-08-09,4606,2020-08-10,sikjalpha
Armenia,2020-08-09,791,2020-08-10,sikjalpha
Australia,2020-08-09,313,2020-08-10,sikjalpha
Austria,2020-08-09,721,2020-08-10,sikjalpha
Azerbaijan,2020-08-09,490,2020-08-10,sikjalpha
The Bahamas,2020-08-09,15,2020-08-10,sikjalpha
Bahrain,2020-08-09,162,2020-08-10,sikjalpha
Bangladesh,2020-08-09,3399,2020-08-10,sikjalpha
Barbados,2020-08-09,7,2020-08-10,sikjalpha
Belarus,2020-08-09,587,2020-08-10,sikjalpha
Belgium,2020-08-09,9872,2020-08-10,sikjalpha
Benin,2020-08-09,38,2020-08-10,sikjalpha
Bhutan,2020-08-09,0,2020-08-10,sikjalpha
Bolivia,2020-08-09,3640,2020-08-10,sikjalpha
Bosnia and Herzegovina,2020-08-09,394,2020-08-10,sikjalpha
Brazil,2020-08-09,101049,2020-08-10,sikjalpha
Brunei,2020-08-09,3,2020-08-10,sikjalpha
Bulgaria,2020-08-09,447,2020-08-10,sikjalpha
Burkina Faso,2020-08-09,54,2020-08-10,sikjalpha
Cape Verde,2020-08-09,32,2020-08-10,sikjalpha
Cambodia,2020-08-09,0,2020-08-10,sikjalpha
Cameroon,2020-08-09,395,2020-08-10,sikjalpha
Canada,2020-08-09,9028,2020-08-10,sikjalpha
Central African Republic,2020-08-09,60,2020-08-10,sikjalpha
Chad,2020-08-09,76,2020-08-10,sikjalpha
Chile,2020-08-09,10077,2020-08-10,sikjalpha
China,2020-08-09,4686,2020-08-10,sikjalpha
Colombia,2020-08-09,12842,2020-08-10,sikjalpha
Congo,2020-08-09,58,2020-08-10,sikjalpha
Democratic Republic of the Congo,2020-08-09,224,2020-08-10,sikjalpha
Costa Rica,2020-08-09,235,2020-08-10,sikjalpha
Cote d'Ivoire,2020-08-09,105,2020-08-10,sikjalpha
Croatia,2020-08-09,157,2020-08-10,sikjalpha
Diamond Princess,2020-08-09,13,2020-08-10,sikjalpha
Cuba,2020-08-09,88,2020-08-10,sikjalpha
Cyprus,2020-08-09,19,2020-08-10,sikjalpha
Czech Republic,2020-08-09,390,2020-08-10,sikjalpha
Denmark,2020-08-09,617,2020-08-10,sikjalpha
Djibouti,2020-08-09,59,2020-08-10,sikjalpha
Dominican Republic,2020-08-09,1309,2020-08-10,sikjalpha
Ecuador,2020-08-09,5922,2020-08-10,sikjalpha
Egypt,2020-08-09,5009,2020-08-10,sikjalpha
El Salvador,2020-08-09,549,2020-08-10,sikjalpha
Equatorial Guinea,2020-08-09,83,2020-08-10,sikjalpha
Eritrea,2020-08-09,0,2020-08-10,sikjalpha
Estonia,2020-08-09,63,2020-08-10,sikjalpha
Eswatini,2020-08-09,58,2020-08-10,sikjalpha
Ethiopia,2020-08-09,407,2020-08-10,sikjalpha
Fiji,2020-08-09,1,2020-08-10,sikjalpha
Finland,2020-08-09,331,2020-08-10,sikjalpha
France,2020-08-09,30327,2020-08-10,sikjalpha
Gabon,2020-08-09,51,2020-08-10,sikjalpha
The Gambia,2020-08-09,23,2020-08-10,sikjalpha
Georgia (Country),2020-08-09,17,2020-08-10,sikjalpha
Germany,2020-08-09,9202,2020-08-10,sikjalpha
Ghana,2020-08-09,215,2020-08-10,sikjalpha
Greece,2020-08-09,212,2020-08-10,sikjalpha
Guatemala,2020-08-09,2211,2020-08-10,sikjalpha
Guinea,2020-08-09,50,2020-08-10,sikjalpha
Guyana,2020-08-09,22,2020-08-10,sikjalpha
Haiti,2020-08-09,183,2020-08-10,sikjalpha
Holy See,2020-08-09,0,2020-08-10,sikjalpha
Honduras,2020-08-09,1495,2020-08-10,sikjalpha
Hungary,2020-08-09,602,2020-08-10,sikjalpha
Iceland,2020-08-09,10,2020-08-10,sikjalpha
India,2020-08-09,44386,2020-08-10,sikjalpha
Indonesia,2020-08-09,5723,2020-08-10,sikjalpha
Iran,2020-08-09,18427,2020-08-10,sikjalpha
Iraq,2020-08-09,5392,2020-08-10,sikjalpha
Ireland,2020-08-09,1772,2020-08-10,sikjalpha
Israel,2020-08-09,600,2020-08-10,sikjalpha
Italy,2020-08-09,35205,2020-08-10,sikjalpha
Jamaica,2020-08-09,14,2020-08-10,sikjalpha
Japan,2020-08-09,1047,2020-08-10,sikjalpha
Jordan,2020-08-09,11,2020-08-10,sikjalpha
Kazakhstan,2020-08-09,1058,2020-08-10,sikjalpha
Kenya,2020-08-09,420,2020-08-10,sikjalpha
South Korea,2020-08-09,305,2020-08-10,sikjalpha
Kuwait,2020-08-09,478,2020-08-10,sikjalpha
Kyrgyzstan,2020-08-09,1468,2020-08-10,sikjalpha
Latvia,2020-08-09,32,2020-08-10,sikjalpha
Lebanon,2020-08-09,78,2020-08-10,sikjalpha
Liberia,2020-08-09,79,2020-08-10,sikjalpha
