location_name,date,deaths,model_date,model
Afghanistan,2020-07-31,1272,2020-08-01,sikjalpha
Albania,2020-07-31,157,2020-08-01,sikjalpha
Algeria,2020-07-31,1210,2020-08-01,sikjalpha
Andorra,2020-07-31,52,2020-08-01,sikjalpha
Angola,2020-07-31,52,2020-08-01,sikjalpha
Antigua and Barbuda,2020-07-31,3,2020-08-01,sikjalpha
Argentina,2020-07-31,3543,2020-08-01,sikjalpha
Armenia,2020-07-31,738,2020-08-01,sikjalpha
Australia,2020-07-31,201,2020-08-01,sikjalpha
Austria,2020-07-31,718,2020-08-01,sikjalpha
Azerbaijan,2020-07-31,448,2020-08-01,sikjalpha
The Bahamas,2020-07-31,14,2020-08-01,sikjalpha
Bahrain,2020-07-31,147,2020-08-01,sikjalpha
Bangladesh,2020-07-31,3111,2020-08-01,sikjalpha
Barbados,2020-07-31,7,2020-08-01,sikjalpha
Belarus,2020-07-31,559,2020-08-01,sikjalpha
Belgium,2020-07-31,9841,2020-08-01,sikjalpha
Benin,2020-07-31,36,2020-08-01,sikjalpha
Bhutan,2020-07-31,0,2020-08-01,sikjalpha
Bolivia,2020-07-31,2977,2020-08-01,sikjalpha
Bosnia and Herzegovina,2020-07-31,339,2020-08-01,sikjalpha
Brazil,2020-07-31,92475,2020-08-01,sikjalpha
Brunei,2020-07-31,3,2020-08-01,sikjalpha
Bulgaria,2020-07-31,383,2020-08-01,sikjalpha
Burkina Faso,2020-07-31,53,2020-08-01,sikjalpha
Cape Verde,2020-07-31,23,2020-08-01,sikjalpha
Cambodia,2020-07-31,0,2020-08-01,sikjalpha
Cameroon,2020-07-31,391,2020-08-01,sikjalpha
Canada,2020-07-31,8980,2020-08-01,sikjalpha
Central African Republic,2020-07-31,59,2020-08-01,sikjalpha
Chad,2020-07-31,75,2020-08-01,sikjalpha
Chile,2020-07-31,9457,2020-08-01,sikjalpha
China,2020-07-31,4661,2020-08-01,sikjalpha
Colombia,2020-07-31,10105,2020-08-01,sikjalpha
Congo,2020-07-31,54,2020-08-01,sikjalpha
Democratic Republic of the Congo,2020-07-31,215,2020-08-01,sikjalpha
Costa Rica,2020-07-31,150,2020-08-01,sikjalpha
Cote d'Ivoire,2020-07-31,102,2020-08-01,sikjalpha
Croatia,2020-07-31,145,2020-08-01,sikjalpha
Diamond Princess,2020-07-31,13,2020-08-01,sikjalpha
Cuba,2020-07-31,87,2020-08-01,sikjalpha
Cyprus,2020-07-31,19,2020-08-01,sikjalpha
