location_name,date,deaths,model_date,model
Afghanistan,2020-08-22,1385,2020-08-23,sikjalpha
Albania,2020-08-22,245,2020-08-23,sikjalpha
Algeria,2020-08-22,1424,2020-08-23,sikjalpha
Andorra,2020-08-22,53,2020-08-23,sikjalpha
Angola,2020-08-22,94,2020-08-23,sikjalpha
Antigua and Barbuda,2020-08-22,3,2020-08-23,sikjalpha
Argentina,2020-08-22,6848,2020-08-23,sikjalpha
Armenia,2020-08-22,850,2020-08-23,sikjalpha
Australia,2020-08-22,502,2020-08-23,sikjalpha
Austria,2020-08-22,732,2020-08-23,sikjalpha
Azerbaijan,2020-08-22,515,2020-08-23,sikjalpha
The Bahamas,2020-08-22,27,2020-08-23,sikjalpha
Bahrain,2020-08-22,183,2020-08-23,sikjalpha
Bangladesh,2020-08-22,3907,2020-08-23,sikjalpha
Barbados,2020-08-22,7,2020-08-23,sikjalpha
Belarus,2020-08-22,637,2020-08-23,sikjalpha
Belgium,2020-08-22,9988,2020-08-23,sikjalpha
Benin,2020-08-22,39,2020-08-23,sikjalpha
Bhutan,2020-08-22,0,2020-08-23,sikjalpha
Bolivia,2020-08-22,4442,2020-08-23,sikjalpha
Bosnia and Herzegovina,2020-08-22,532,2020-08-23,sikjalpha
Brazil,2020-08-22,114250,2020-08-23,sikjalpha
Brunei,2020-08-22,3,2020-08-23,sikjalpha
Bulgaria,2020-08-22,539,2020-08-23,sikjalpha
Burkina Faso,2020-08-22,55,2020-08-23,sikjalpha
Cape Verde,2020-08-22,37,2020-08-23,sikjalpha
Cambodia,2020-08-22,0,2020-08-23,sikjalpha
Cameroon,2020-08-22,408,2020-08-23,sikjalpha
Canada,2020-08-22,9117,2020-08-23,sikjalpha
Central African Republic,2020-08-22,61,2020-08-23,sikjalpha
Chad,2020-08-22,76,2020-08-23,sikjalpha
Chile,2020-08-22,10792,2020-08-23,sikjalpha
China,2020-08-22,4711,2020-08-23,sikjalpha
Colombia,2020-08-22,16568,2020-08-23,sikjalpha
Congo,2020-08-22,77,2020-08-23,sikjalpha
Democratic Republic of the Congo,2020-08-22,251,2020-08-23,sikjalpha
Costa Rica,2020-08-22,348,2020-08-23,sikjalpha
Cote d'Ivoire,2020-08-22,113,2020-08-23,sikjalpha
Croatia,2020-08-22,170,2020-08-23,sikjalpha
Diamond Princess,2020-08-22,13,2020-08-23,sikjalpha
Cuba,2020-08-22,89,2020-08-23,sikjalpha
Cyprus,2020-08-22,20,2020-08-23,sikjalpha
Czech Republic,2020-08-22,411,2020-08-23,sikjalpha
Denmark,2020-08-22,622,2020-08-23,sikjalpha
Djibouti,2020-08-22,60,2020-08-23,sikjalpha
Dominican Republic,2020-08-22,1554,2020-08-23,sikjalpha
Ecuador,2020-08-22,6277,2020-08-23,sikjalpha
Egypt,2020-08-22,5243,2020-08-23,sikjalpha
El Salvador,2020-08-22,654,2020-08-23,sikjalpha
Equatorial Guinea,2020-08-22,83,2020-08-23,sikjalpha
Eritrea,2020-08-22,0,2020-08-23,sikjalpha
Estonia,2020-08-22,63,2020-08-23,sikjalpha
Eswatini,2020-08-22,83,2020-08-23,sikjalpha
Ethiopia,2020-08-22,662,2020-08-23,sikjalpha
Fiji,2020-08-22,1,2020-08-23,sikjalpha
Finland,2020-08-22,334,2020-08-23,sikjalpha
France,2020-08-22,30517,2020-08-23,sikjalpha
Gabon,2020-08-22,53,2020-08-23,sikjalpha
The Gambia,2020-08-22,84,2020-08-23,sikjalpha
Georgia (Country),2020-08-22,17,2020-08-23,sikjalpha
Germany,2020-08-22,9272,2020-08-23,sikjalpha
Ghana,2020-08-22,261,2020-08-23,sikjalpha
Greece,2020-08-22,240,2020-08-23,sikjalpha
Guatemala,2020-08-22,2580,2020-08-23,sikjalpha
Guinea,2020-08-22,53,2020-08-23,sikjalpha
Guyana,2020-08-22,31,2020-08-23,sikjalpha
Haiti,2020-08-22,196,2020-08-23,sikjalpha
Holy See,2020-08-22,0,2020-08-23,sikjalpha
Honduras,2020-08-22,1643,2020-08-23,sikjalpha
Hungary,2020-08-22,611,2020-08-23,sikjalpha
Iceland,2020-08-22,10,2020-08-23,sikjalpha
India,2020-08-22,56706,2020-08-23,sikjalpha
Indonesia,2020-08-22,6594,2020-08-23,sikjalpha
Iran,2020-08-22,20502,2020-08-23,sikjalpha
Iraq,2020-08-22,6353,2020-08-23,sikjalpha
Ireland,2020-08-22,1777,2020-08-23,sikjalpha
Israel,2020-08-22,819,2020-08-23,sikjalpha
Italy,2020-08-22,35430,2020-08-23,sikjalpha
Jamaica,2020-08-22,16,2020-08-23,sikjalpha
Japan,2020-08-22,1179,2020-08-23,sikjalpha
Jordan,2020-08-22,11,2020-08-23,sikjalpha
Kazakhstan,2020-08-22,1415,2020-08-23,sikjalpha
Kenya,2020-08-22,542,2020-08-23,sikjalpha
South Korea,2020-08-22,309,2020-08-23,sikjalpha
Kuwait,2020-08-22,513,2020-08-23,sikjalpha
Kyrgyzstan,2020-08-22,1055,2020-08-23,sikjalpha
Latvia,2020-08-22,33,2020-08-23,sikjalpha
Lebanon,2020-08-22,121,2020-08-23,sikjalpha
Liberia,2020-08-22,82,2020-08-23,sikjalpha
Liechtenstein,2020-08-22,1,2020-08-23,sikjalpha
Lithuania,2020-08-22,84,2020-08-23,sikjalpha
Luxembourg,2020-08-22,124,2020-08-23,sikjalpha
Madagascar,2020-08-22,178,2020-08-23,sikjalpha
Malaysia,2020-08-22,125,2020-08-23,sikjalpha
Maldives,2020-08-22,26,2020-08-23,sikjalpha
Malta,2020-08-22,10,2020-08-23,sikjalpha
Mauritania,2020-08-22,158,2020-08-23,sikjalpha
Mauritius,2020-08-22,10,2020-08-23,sikjalpha
Mexico,2020-08-22,60254,2020-08-23,sikjalpha
Moldova,2020-08-22,935,2020-08-23,sikjalpha
Monaco,2020-08-22,4,2020-08-23,sikjalpha
Mongolia,2020-08-22,0,2020-08-23,sikjalpha
Montenegro,2020-08-22,84,2020-08-23,sikjalpha
Morocco,2020-08-22,858,2020-08-23,sikjalpha
Namibia,2020-08-22,46,2020-08-23,sikjalpha
Nepal,2020-08-22,146,2020-08-23,sikjalpha
Netherlands,2020-08-22,6225,2020-08-23,sikjalpha
New Zealand,2020-08-22,22,2020-08-23,sikjalpha
Nicaragua,2020-08-22,133,2020-08-23,sikjalpha
Niger,2020-08-22,69,2020-08-23,sikjalpha
Nigeria,2020-08-22,997,2020-08-23,sikjalpha
Macedonia,2020-08-22,563,2020-08-23,sikjalpha
Norway,2020-08-22,264,2020-08-23,sikjalpha
Oman,2020-08-22,609,2020-08-23,sikjalpha
Pakistan,2020-08-22,6231,2020-08-23,sikjalpha
Panama,2020-08-22,1878,2020-08-23,sikjalpha
Papua New Guinea,2020-08-22,4,2020-08-23,sikjalpha
Paraguay,2020-08-22,192,2020-08-23,sikjalpha
Peru,2020-08-22,27245,2020-08-23,sikjalpha
Philippines,2020-08-22,2966,2020-08-23,sikjalpha
Poland,2020-08-22,1951,2020-08-23,sikjalpha
Portugal,2020-08-22,1794,2020-08-23,sikjalpha
Qatar,2020-08-22,193,2020-08-23,sikjalpha
Romania,2020-08-22,3233,2020-08-23,sikjalpha
Russian Federation,2020-08-22,16268,2020-08-23,sikjalpha
Rwanda,2020-08-22,11,2020-08-23,sikjalpha
Saint Lucia,2020-08-22,0,2020-08-23,sikjalpha
Saint Vincent and the Grenadines,2020-08-22,0,2020-08-23,sikjalpha
San Marino,2020-08-22,42,2020-08-23,sikjalpha
Saudi Arabia,2020-08-22,3619,2020-08-23,sikjalpha
Senegal,2020-08-22,266,2020-08-23,sikjalpha
Serbia,2020-08-22,695,2020-08-23,sikjalpha
Seychelles,2020-08-22,0,2020-08-23,sikjalpha
Singapore,2020-08-22,27,2020-08-23,sikjalpha
Slovakia,2020-08-22,33,2020-08-23,sikjalpha
Slovenia,2020-08-22,131,2020-08-23,sikjalpha
Somalia,2020-08-22,93,2020-08-23,sikjalpha
South Africa,2020-08-22,12987,2020-08-23,sikjalpha
Spain,2020-08-22,28838,2020-08-23,sikjalpha
Sri Lanka,2020-08-22,12,2020-08-23,sikjalpha
Sudan,2020-08-22,815,2020-08-23,sikjalpha
Suriname,2020-08-22,57,2020-08-23,sikjalpha
Sweden,2020-08-22,5810,2020-08-23,sikjalpha
Switzerland,2020-08-22,2000,2020-08-23,sikjalpha
Tanzania,2020-08-22,21,2020-08-23,sikjalpha
Thailand,2020-08-22,58,2020-08-23,sikjalpha
Togo,2020-08-22,27,2020-08-23,sikjalpha
Trinidad and Tobago,2020-08-22,13,2020-08-23,sikjalpha
