location_name,date,deaths,model_date,model
Afghanistan,2020-06-29,733,2020-06-30,sikjalpha
Albania,2020-06-29,58,2020-06-30,sikjalpha
Algeria,2020-06-29,905,2020-06-30,sikjalpha
Andorra,2020-06-29,52,2020-06-30,sikjalpha
Angola,2020-06-29,11,2020-06-30,sikjalpha
Antigua and Barbuda,2020-06-29,3,2020-06-30,sikjalpha
Argentina,2020-06-29,1280,2020-06-30,sikjalpha
Armenia,2020-06-29,433,2020-06-30,sikjalpha
Australia,2020-06-29,104,2020-06-30,sikjalpha
Austria,2020-06-29,703,2020-06-30,sikjalpha
Azerbaijan,2020-06-29,206,2020-06-30,sikjalpha
The Bahamas,2020-06-29,11,2020-06-30,sikjalpha
Bahrain,2020-06-29,84,2020-06-30,sikjalpha
Bangladesh,2020-06-29,1783,2020-06-30,sikjalpha
Barbados,2020-06-29,7,2020-06-30,sikjalpha
Belarus,2020-06-29,387,2020-06-30,sikjalpha
Belgium,2020-06-29,9732,2020-06-30,sikjalpha
Benin,2020-06-29,19,2020-06-30,sikjalpha
Bhutan,2020-06-29,0,2020-06-30,sikjalpha
Bolivia,2020-06-29,1071,2020-06-30,sikjalpha
Bosnia and Herzegovina,2020-06-29,184,2020-06-30,sikjalpha
Brazil,2020-06-29,58314,2020-06-30,sikjalpha
Brunei,2020-06-29,3,2020-06-30,sikjalpha
Bulgaria,2020-06-29,223,2020-06-30,sikjalpha
Burkina Faso,2020-06-29,53,2020-06-30,sikjalpha
Cape Verde,2020-06-29,12,2020-06-30,sikjalpha
Cambodia,2020-06-29,0,2020-06-30,sikjalpha
Cameroon,2020-06-29,313,2020-06-30,sikjalpha
Canada,2020-06-29,8628,2020-06-30,sikjalpha
Central African Republic,2020-06-29,47,2020-06-30,sikjalpha
Chad,2020-06-29,74,2020-06-30,sikjalpha
Chile,2020-06-29,5575,2020-06-30,sikjalpha
China,2020-06-29,4641,2020-06-30,sikjalpha
Colombia,2020-06-29,3274,2020-06-30,sikjalpha
Congo,2020-06-29,37,2020-06-30,sikjalpha
Democratic Republic of the Congo,2020-06-29,167,2020-06-30,sikjalpha
