location_name,date,deaths,model_date,model
Afghanistan,2020-08-13,1363,2020-08-14,sikjalpha
Albania,2020-08-13,213,2020-08-14,sikjalpha
Algeria,2020-08-13,1341,2020-08-14,sikjalpha
Andorra,2020-08-13,53,2020-08-14,sikjalpha
Angola,2020-08-13,80,2020-08-14,sikjalpha
Antigua and Barbuda,2020-08-13,3,2020-08-14,sikjalpha
Argentina,2020-08-13,5362,2020-08-14,sikjalpha
Armenia,2020-08-13,809,2020-08-14,sikjalpha
Australia,2020-08-13,375,2020-08-14,sikjalpha
Austria,2020-08-13,725,2020-08-14,sikjalpha
Azerbaijan,2020-08-13,500,2020-08-14,sikjalpha
The Bahamas,2020-08-13,15,2020-08-14,sikjalpha
Bahrain,2020-08-13,167,2020-08-14,sikjalpha
Bangladesh,2020-08-13,3557,2020-08-14,sikjalpha
Barbados,2020-08-13,7,2020-08-14,sikjalpha
Belarus,2020-08-13,599,2020-08-14,sikjalpha
Belgium,2020-08-13,9916,2020-08-14,sikjalpha
Benin,2020-08-13,38,2020-08-14,sikjalpha
Bhutan,2020-08-13,0,2020-08-14,sikjalpha
Bolivia,2020-08-13,3884,2020-08-14,sikjalpha
Bosnia and Herzegovina,2020-08-13,458,2020-08-14,sikjalpha
Brazil,2020-08-13,105463,2020-08-14,sikjalpha
Brunei,2020-08-13,3,2020-08-14,sikjalpha
Bulgaria,2020-08-13,482,2020-08-14,sikjalpha
Burkina Faso,2020-08-13,54,2020-08-14,sikjalpha
Cape Verde,2020-08-13,33,2020-08-14,sikjalpha
Cambodia,2020-08-13,0,2020-08-14,sikjalpha
Cameroon,2020-08-13,401,2020-08-14,sikjalpha
Canada,2020-08-13,9063,2020-08-14,sikjalpha
Central African Republic,2020-08-13,61,2020-08-14,sikjalpha
Chad,2020-08-13,76,2020-08-14,sikjalpha
Chile,2020-08-13,10299,2020-08-14,sikjalpha
China,2020-08-13,4700,2020-08-14,sikjalpha
Colombia,2020-08-13,14145,2020-08-14,sikjalpha
Congo,2020-08-13,60,2020-08-14,sikjalpha
Democratic Republic of the Congo,2020-08-13,234,2020-08-14,sikjalpha
Costa Rica,2020-08-13,272,2020-08-14,sikjalpha
Cote d'Ivoire,2020-08-13,107,2020-08-14,sikjalpha
Croatia,2020-08-13,161,2020-08-14,sikjalpha
Diamond Princess,2020-08-13,13,2020-08-14,sikjalpha
Cuba,2020-08-13,89,2020-08-14,sikjalpha
Cyprus,2020-08-13,20,2020-08-14,sikjalpha
Czech Republic,2020-08-13,391,2020-08-14,sikjalpha
Denmark,2020-08-13,621,2020-08-14,sikjalpha
Djibouti,2020-08-13,59,2020-08-14,sikjalpha
Dominican Republic,2020-08-13,1393,2020-08-14,sikjalpha
Ecuador,2020-08-13,6010,2020-08-14,sikjalpha
Egypt,2020-08-13,5107,2020-08-14,sikjalpha
El Salvador,2020-08-13,584,2020-08-14,sikjalpha
Equatorial Guinea,2020-08-13,83,2020-08-14,sikjalpha
Eritrea,2020-08-13,0,2020-08-14,sikjalpha
Estonia,2020-08-13,63,2020-08-14,sikjalpha
Eswatini,2020-08-13,65,2020-08-14,sikjalpha
Ethiopia,2020-08-13,479,2020-08-14,sikjalpha
Fiji,2020-08-13,1,2020-08-14,sikjalpha
Finland,2020-08-13,333,2020-08-14,sikjalpha
France,2020-08-13,30392,2020-08-14,sikjalpha
Gabon,2020-08-13,51,2020-08-14,sikjalpha
The Gambia,2020-08-13,43,2020-08-14,sikjalpha
Georgia (Country),2020-08-13,17,2020-08-14,sikjalpha
Germany,2020-08-13,9217,2020-08-14,sikjalpha
Ghana,2020-08-13,223,2020-08-14,sikjalpha
Greece,2020-08-13,221,2020-08-14,sikjalpha
Guatemala,2020-08-13,2296,2020-08-14,sikjalpha
Guinea,2020-08-13,50,2020-08-14,sikjalpha
Guyana,2020-08-13,22,2020-08-14,sikjalpha
Haiti,2020-08-13,192,2020-08-14,sikjalpha
Holy See,2020-08-13,0,2020-08-14,sikjalpha
Honduras,2020-08-13,1542,2020-08-14,sikjalpha
Hungary,2020-08-13,607,2020-08-14,sikjalpha
Iceland,2020-08-13,10,2020-08-14,sikjalpha
India,2020-08-13,48040,2020-08-14,sikjalpha
Indonesia,2020-08-13,5968,2020-08-14,sikjalpha
Iran,2020-08-13,19162,2020-08-14,sikjalpha
Iraq,2020-08-13,5641,2020-08-14,sikjalpha
Ireland,2020-08-13,1774,2020-08-14,sikjalpha
Israel,2020-08-13,651,2020-08-14,sikjalpha
Italy,2020-08-13,35231,2020-08-14,sikjalpha
Jamaica,2020-08-13,14,2020-08-14,sikjalpha
Japan,2020-08-13,1073,2020-08-14,sikjalpha
Jordan,2020-08-13,11,2020-08-14,sikjalpha
Kazakhstan,2020-08-13,1269,2020-08-14,sikjalpha
Kenya,2020-08-13,460,2020-08-14,sikjalpha
South Korea,2020-08-13,305,2020-08-14,sikjalpha
Kuwait,2020-08-13,489,2020-08-14,sikjalpha
Kyrgyzstan,2020-08-13,1487,2020-08-14,sikjalpha
Latvia,2020-08-13,32,2020-08-14,sikjalpha
Lebanon,2020-08-13,92,2020-08-14,sikjalpha
Liberia,2020-08-13,82,2020-08-14,sikjalpha
Liechtenstein,2020-08-13,1,2020-08-14,sikjalpha
Lithuania,2020-08-13,81,2020-08-14,sikjalpha
Luxembourg,2020-08-13,122,2020-08-14,sikjalpha
Madagascar,2020-08-13,162,2020-08-14,sikjalpha
Malaysia,2020-08-13,125,2020-08-14,sikjalpha
Maldives,2020-08-13,21,2020-08-14,sikjalpha
Malta,2020-08-13,9,2020-08-14,sikjalpha
Mauritania,2020-08-13,157,2020-08-14,sikjalpha
Mauritius,2020-08-13,10,2020-08-14,sikjalpha
Mexico,2020-08-13,55293,2020-08-14,sikjalpha
Moldova,2020-08-13,878,2020-08-14,sikjalpha
Monaco,2020-08-13,4,2020-08-14,sikjalpha
Mongolia,2020-08-13,0,2020-08-14,sikjalpha
Montenegro,2020-08-13,73,2020-08-14,sikjalpha
Morocco,2020-08-13,584,2020-08-14,sikjalpha
Namibia,2020-08-13,27,2020-08-14,sikjalpha
Nepal,2020-08-13,95,2020-08-14,sikjalpha
Netherlands,2020-08-13,6187,2020-08-14,sikjalpha
New Zealand,2020-08-13,22,2020-08-14,sikjalpha
Nicaragua,2020-08-13,128,2020-08-14,sikjalpha
Niger,2020-08-13,69,2020-08-14,sikjalpha
Nigeria,2020-08-13,966,2020-08-14,sikjalpha
Macedonia,2020-08-13,532,2020-08-14,sikjalpha
Norway,2020-08-13,257,2020-08-14,sikjalpha
Oman,2020-08-13,551,2020-08-14,sikjalpha
Pakistan,2020-08-13,6139,2020-08-14,sikjalpha
Panama,2020-08-13,1722,2020-08-14,sikjalpha
Papua New Guinea,2020-08-13,3,2020-08-14,sikjalpha
Paraguay,2020-08-13,97,2020-08-14,sikjalpha
Peru,2020-08-13,21713,2020-08-14,sikjalpha
Philippines,2020-08-13,2426,2020-08-14,sikjalpha
Poland,2020-08-13,1844,2020-08-14,sikjalpha
Portugal,2020-08-13,1770,2020-08-14,sikjalpha
Qatar,2020-08-13,190,2020-08-14,sikjalpha
Romania,2020-08-13,2860,2020-08-14,sikjalpha
Russian Federation,2020-08-13,15353,2020-08-14,sikjalpha
Rwanda,2020-08-13,8,2020-08-14,sikjalpha
Saint Lucia,2020-08-13,0,2020-08-14,sikjalpha
Saint Vincent and the Grenadines,2020-08-13,0,2020-08-14,sikjalpha
San Marino,2020-08-13,42,2020-08-14,sikjalpha
Saudi Arabia,2020-08-13,3303,2020-08-14,sikjalpha
Senegal,2020-08-13,244,2020-08-14,sikjalpha
Serbia,2020-08-13,661,2020-08-14,sikjalpha
