location_name,date,deaths,model_date,model
Afghanistan,2020-07-14,1048,2020-07-15,sikjalpha
Albania,2020-07-14,97,2020-07-15,sikjalpha
Algeria,2020-07-14,1028,2020-07-15,sikjalpha
Andorra,2020-07-14,52,2020-07-15,sikjalpha
Angola,2020-07-14,26,2020-07-15,sikjalpha
Antigua and Barbuda,2020-07-14,3,2020-07-15,sikjalpha
Argentina,2020-07-14,1968,2020-07-15,sikjalpha
Armenia,2020-07-14,581,2020-07-15,sikjalpha
Australia,2020-07-14,111,2020-07-15,sikjalpha
Austria,2020-07-14,709,2020-07-15,sikjalpha
Azerbaijan,2020-07-14,319,2020-07-15,sikjalpha
The Bahamas,2020-07-14,11,2020-07-15,sikjalpha
Bahrain,2020-07-14,111,2020-07-15,sikjalpha
Bangladesh,2020-07-14,2424,2020-07-15,sikjalpha
Barbados,2020-07-14,7,2020-07-15,sikjalpha
Belarus,2020-07-14,474,2020-07-15,sikjalpha
Belgium,2020-07-14,9787,2020-07-15,sikjalpha
Benin,2020-07-14,26,2020-07-15,sikjalpha
Bhutan,2020-07-14,0,2020-07-15,sikjalpha
Bolivia,2020-07-14,1898,2020-07-15,sikjalpha
Bosnia and Herzegovina,2020-07-14,226,2020-07-15,sikjalpha
Brazil,2020-07-14,74133,2020-07-15,sikjalpha
Brunei,2020-07-14,3,2020-07-15,sikjalpha
Bulgaria,2020-07-14,283,2020-07-15,sikjalpha
Burkina Faso,2020-07-14,53,2020-07-15,sikjalpha
Cape Verde,2020-07-14,19,2020-07-15,sikjalpha
Cambodia,2020-07-14,0,2020-07-15,sikjalpha
Cameroon,2020-07-14,359,2020-07-15,sikjalpha
Canada,2020-07-14,8845,2020-07-15,sikjalpha
Central African Republic,2020-07-14,53,2020-07-15,sikjalpha
Chad,2020-07-14,75,2020-07-15,sikjalpha
Chile,2020-07-14,7069,2020-07-15,sikjalpha
China,2020-07-14,4642,2020-07-15,sikjalpha
Colombia,2020-07-14,5625,2020-07-15,sikjalpha
Congo,2020-07-14,47,2020-07-15,sikjalpha
Democratic Republic of the Congo,2020-07-14,190,2020-07-15,sikjalpha
Costa Rica,2020-07-14,37,2020-07-15,sikjalpha
Cote d'Ivoire,2020-07-14,87,2020-07-15,sikjalpha
Croatia,2020-07-14,120,2020-07-15,sikjalpha
Diamond Princess,2020-07-14,13,2020-07-15,sikjalpha
Cuba,2020-07-14,87,2020-07-15,sikjalpha
Cyprus,2020-07-14,19,2020-07-15,sikjalpha
Czech Republic,2020-07-14,355,2020-07-15,sikjalpha
Denmark,2020-07-14,610,2020-07-15,sikjalpha
Djibouti,2020-07-14,56,2020-07-15,sikjalpha
Dominican Republic,2020-07-14,910,2020-07-15,sikjalpha
Ecuador,2020-07-14,5130,2020-07-15,sikjalpha
Egypt,2020-07-14,4008,2020-07-15,sikjalpha
El Salvador,2020-07-14,278,2020-07-15,sikjalpha
Equatorial Guinea,2020-07-14,51,2020-07-15,sikjalpha
Eritrea,2020-07-14,0,2020-07-15,sikjalpha
Estonia,2020-07-14,69,2020-07-15,sikjalpha
Eswatini,2020-07-14,20,2020-07-15,sikjalpha
Ethiopia,2020-07-14,139,2020-07-15,sikjalpha
Fiji,2020-07-14,0,2020-07-15,sikjalpha
Finland,2020-07-14,329,2020-07-15,sikjalpha
France,2020-07-14,30032,2020-07-15,sikjalpha
Gabon,2020-07-14,46,2020-07-15,sikjalpha
The Gambia,2020-07-14,3,2020-07-15,sikjalpha
Georgia (Country),2020-07-14,15,2020-07-15,sikjalpha
Germany,2020-07-14,9078,2020-07-15,sikjalpha
Ghana,2020-07-14,139,2020-07-15,sikjalpha
Greece,2020-07-14,193,2020-07-15,sikjalpha
Guatemala,2020-07-14,1302,2020-07-15,sikjalpha
Guinea,2020-07-14,38,2020-07-15,sikjalpha
Guyana,2020-07-14,17,2020-07-15,sikjalpha
Haiti,2020-07-14,141,2020-07-15,sikjalpha
