location_name,date,deaths,model_date,model
Afghanistan,2020-08-16,1375,2020-08-17,sikjalpha
Albania,2020-08-16,228,2020-08-17,sikjalpha
Algeria,2020-08-16,1370,2020-08-17,sikjalpha
Andorra,2020-08-16,53,2020-08-17,sikjalpha
Angola,2020-08-16,88,2020-08-17,sikjalpha
Antigua and Barbuda,2020-08-16,3,2020-08-17,sikjalpha
Argentina,2020-08-16,5703,2020-08-17,sikjalpha
Armenia,2020-08-16,818,2020-08-17,sikjalpha
Australia,2020-08-16,421,2020-08-17,sikjalpha
Austria,2020-08-16,728,2020-08-17,sikjalpha
Azerbaijan,2020-08-16,506,2020-08-17,sikjalpha
The Bahamas,2020-08-16,18,2020-08-17,sikjalpha
Bahrain,2020-08-16,170,2020-08-17,sikjalpha
Bangladesh,2020-08-16,3657,2020-08-17,sikjalpha
Barbados,2020-08-16,7,2020-08-17,sikjalpha
Belarus,2020-08-16,610,2020-08-17,sikjalpha
Belgium,2020-08-16,9939,2020-08-17,sikjalpha
Benin,2020-08-16,39,2020-08-17,sikjalpha
Bhutan,2020-08-16,0,2020-08-17,sikjalpha
Bolivia,2020-08-16,4058,2020-08-17,sikjalpha
Bosnia and Herzegovina,2020-08-16,471,2020-08-17,sikjalpha
Brazil,2020-08-16,107852,2020-08-17,sikjalpha
Brunei,2020-08-16,3,2020-08-17,sikjalpha
Bulgaria,2020-08-16,498,2020-08-17,sikjalpha
Burkina Faso,2020-08-16,55,2020-08-17,sikjalpha
Cape Verde,2020-08-16,35,2020-08-17,sikjalpha
Cambodia,2020-08-16,0,2020-08-17,sikjalpha
Cameroon,2020-08-16,401,2020-08-17,sikjalpha
Canada,2020-08-16,9074,2020-08-17,sikjalpha
Central African Republic,2020-08-16,61,2020-08-17,sikjalpha
Chad,2020-08-16,76,2020-08-17,sikjalpha
Chile,2020-08-16,10452,2020-08-17,sikjalpha
China,2020-08-16,4703,2020-08-17,sikjalpha
Colombia,2020-08-16,15097,2020-08-17,sikjalpha
Congo,2020-08-16,76,2020-08-17,sikjalpha
Democratic Republic of the Congo,2020-08-16,240,2020-08-17,sikjalpha
Costa Rica,2020-08-16,294,2020-08-17,sikjalpha
Cote d'Ivoire,2020-08-16,110,2020-08-17,sikjalpha
Croatia,2020-08-16,166,2020-08-17,sikjalpha
Diamond Princess,2020-08-16,13,2020-08-17,sikjalpha
Cuba,2020-08-16,88,2020-08-17,sikjalpha
Cyprus,2020-08-16,20,2020-08-17,sikjalpha
Czech Republic,2020-08-16,397,2020-08-17,sikjalpha
Denmark,2020-08-16,621,2020-08-17,sikjalpha
Djibouti,2020-08-16,59,2020-08-17,sikjalpha
Dominican Republic,2020-08-16,1453,2020-08-17,sikjalpha
Ecuador,2020-08-16,6070,2020-08-17,sikjalpha
Egypt,2020-08-16,5160,2020-08-17,sikjalpha
El Salvador,2020-08-16,612,2020-08-17,sikjalpha
Equatorial Guinea,2020-08-16,83,2020-08-17,sikjalpha
Eritrea,2020-08-16,0,2020-08-17,sikjalpha
Estonia,2020-08-16,63,2020-08-17,sikjalpha
Eswatini,2020-08-16,70,2020-08-17,sikjalpha
Ethiopia,2020-08-16,528,2020-08-17,sikjalpha
Fiji,2020-08-16,1,2020-08-17,sikjalpha
Finland,2020-08-16,333,2020-08-17,sikjalpha
France,2020-08-16,30410,2020-08-17,sikjalpha
Gabon,2020-08-16,51,2020-08-17,sikjalpha
The Gambia,2020-08-16,63,2020-08-17,sikjalpha
Georgia (Country),2020-08-16,17,2020-08-17,sikjalpha
Germany,2020-08-16,9235,2020-08-17,sikjalpha
Ghana,2020-08-16,231,2020-08-17,sikjalpha
Greece,2020-08-16,228,2020-08-17,sikjalpha
Guatemala,2020-08-16,2379,2020-08-17,sikjalpha
Guinea,2020-08-16,51,2020-08-17,sikjalpha
Guyana,2020-08-16,23,2020-08-17,sikjalpha
Haiti,2020-08-16,196,2020-08-17,sikjalpha
Holy See,2020-08-16,0,2020-08-17,sikjalpha
Honduras,2020-08-16,1575,2020-08-17,sikjalpha
Hungary,2020-08-16,608,2020-08-17,sikjalpha
Iceland,2020-08-16,10,2020-08-17,sikjalpha
India,2020-08-16,50921,2020-08-17,sikjalpha
Indonesia,2020-08-16,6150,2020-08-17,sikjalpha
Iran,2020-08-16,19639,2020-08-17,sikjalpha
Iraq,2020-08-16,5860,2020-08-17,sikjalpha
Ireland,2020-08-16,1774,2020-08-17,sikjalpha
Israel,2020-08-16,685,2020-08-17,sikjalpha
Italy,2020-08-16,35396,2020-08-17,sikjalpha
Jamaica,2020-08-16,14,2020-08-17,sikjalpha
Japan,2020-08-16,1103,2020-08-17,sikjalpha
Jordan,2020-08-16,11,2020-08-17,sikjalpha
Kazakhstan,2020-08-16,1269,2020-08-17,sikjalpha
Kenya,2020-08-16,474,2020-08-17,sikjalpha
South Korea,2020-08-16,305,2020-08-17,sikjalpha
Kuwait,2020-08-16,501,2020-08-17,sikjalpha
Kyrgyzstan,2020-08-16,1495,2020-08-17,sikjalpha
Latvia,2020-08-16,32,2020-08-17,sikjalpha
Lebanon,2020-08-16,103,2020-08-17,sikjalpha
Liberia,2020-08-16,82,2020-08-17,sikjalpha
Liechtenstein,2020-08-16,1,2020-08-17,sikjalpha
Lithuania,2020-08-16,81,2020-08-17,sikjalpha
Luxembourg,2020-08-16,123,2020-08-17,sikjalpha
Madagascar,2020-08-16,170,2020-08-17,sikjalpha
Malaysia,2020-08-16,125,2020-08-17,sikjalpha
Maldives,2020-08-16,22,2020-08-17,sikjalpha
Malta,2020-08-16,9,2020-08-17,sikjalpha
Mauritania,2020-08-16,157,2020-08-17,sikjalpha
Mauritius,2020-08-16,10,2020-08-17,sikjalpha
Mexico,2020-08-16,56757,2020-08-17,sikjalpha
Moldova,2020-08-16,896,2020-08-17,sikjalpha
Monaco,2020-08-16,4,2020-08-17,sikjalpha
Mongolia,2020-08-16,0,2020-08-17,sikjalpha
Montenegro,2020-08-16,77,2020-08-17,sikjalpha
Morocco,2020-08-16,658,2020-08-17,sikjalpha
Namibia,2020-08-16,35,2020-08-17,sikjalpha
Nepal,2020-08-16,104,2020-08-17,sikjalpha
Netherlands,2020-08-16,6194,2020-08-17,sikjalpha
New Zealand,2020-08-16,22,2020-08-17,sikjalpha
Nicaragua,2020-08-16,128,2020-08-17,sikjalpha
Niger,2020-08-16,69,2020-08-17,sikjalpha
Nigeria,2020-08-16,975,2020-08-17,sikjalpha
Macedonia,2020-08-16,544,2020-08-17,sikjalpha
Norway,2020-08-16,261,2020-08-17,sikjalpha
Oman,2020-08-16,572,2020-08-17,sikjalpha
Pakistan,2020-08-16,6175,2020-08-17,sikjalpha
Panama,2020-08-16,1767,2020-08-17,sikjalpha
Papua New Guinea,2020-08-16,3,2020-08-17,sikjalpha
Paraguay,2020-08-16,138,2020-08-17,sikjalpha
Peru,2020-08-16,26075,2020-08-17,sikjalpha
Philippines,2020-08-16,2665,2020-08-17,sikjalpha
Poland,2020-08-16,1877,2020-08-17,sikjalpha
Portugal,2020-08-16,1778,2020-08-17,sikjalpha
Qatar,2020-08-16,193,2020-08-17,sikjalpha
Romania,2020-08-16,2991,2020-08-17,sikjalpha
Russian Federation,2020-08-16,15653,2020-08-17,sikjalpha
Rwanda,2020-08-16,8,2020-08-17,sikjalpha
Saint Lucia,2020-08-16,0,2020-08-17,sikjalpha
Saint Vincent and the Grenadines,2020-08-16,0,2020-08-17,sikjalpha
San Marino,2020-08-16,42,2020-08-17,sikjalpha
Saudi Arabia,2020-08-16,3408,2020-08-17,sikjalpha
Senegal,2020-08-16,253,2020-08-17,sikjalpha
Serbia,2020-08-16,674,2020-08-17,sikjalpha
Seychelles,2020-08-16,0,2020-08-17,sikjalpha
Singapore,2020-08-16,27,2020-08-17,sikjalpha
Slovakia,2020-08-16,31,2020-08-17,sikjalpha
Slovenia,2020-08-16,129,2020-08-17,sikjalpha
Somalia,2020-08-16,93,2020-08-17,sikjalpha
South Africa,2020-08-16,11839,2020-08-17,sikjalpha
Spain,2020-08-16,28617,2020-08-17,sikjalpha
Sri Lanka,2020-08-16,11,2020-08-17,sikjalpha
Sudan,2020-08-16,798,2020-08-17,sikjalpha
Suriname,2020-08-16,47,2020-08-17,sikjalpha
Sweden,2020-08-16,5783,2020-08-17,sikjalpha
Switzerland,2020-08-16,1991,2020-08-17,sikjalpha
Tanzania,2020-08-16,21,2020-08-17,sikjalpha
Thailand,2020-08-16,58,2020-08-17,sikjalpha
Togo,2020-08-16,27,2020-08-17,sikjalpha
Trinidad and Tobago,2020-08-16,11,2020-08-17,sikjalpha
Tunisia,2020-08-16,54,2020-08-17,sikjalpha
Turkey,2020-08-16,5974,2020-08-17,sikjalpha
Uganda,2020-08-16,13,2020-08-17,sikjalpha
Ukraine,2020-08-16,2100,2020-08-17,sikjalpha
United Arab Emirates,2020-08-16,364,2020-08-17,sikjalpha
United Kingdom,2020-08-16,46791,2020-08-17,sikjalpha
Uruguay,2020-08-16,38,2020-08-17,sikjalpha
United States,2020-08-16,170052,2020-08-17,sikjalpha
Uzbekistan,2020-08-16,232,2020-08-17,sikjalpha
Venezuela,2020-08-16,281,2020-08-17,sikjalpha
Vietnam,2020-08-16,24,2020-08-17,sikjalpha
Zambia,2020-08-16,260,2020-08-17,sikjalpha
Zimbabwe,2020-08-16,132,2020-08-17,sikjalpha
Dominica,2020-08-16,0,2020-08-17,sikjalpha
Grenada,2020-08-16,0,2020-08-17,sikjalpha
Mozambique,2020-08-16,19,2020-08-17,sikjalpha
Syria,2020-08-16,64,2020-08-17,sikjalpha
Timor-Leste,2020-08-16,0,2020-08-17,sikjalpha
Belize,2020-08-16,3,2020-08-17,sikjalpha
Laos,2020-08-16,0,2020-08-17,sikjalpha
Libya,2020-08-16,153,2020-08-17,sikjalpha
West Bank and Gaza,2020-08-16,110,2020-08-17,sikjalpha
Guinea-Bissau,2020-08-16,33,2020-08-17,sikjalpha
Mali,2020-08-16,125,2020-08-17,sikjalpha
Saint Kitts and Nevis,2020-08-16,0,2020-08-17,sikjalpha
Kosovo,2020-08-16,390,2020-08-17,sikjalpha
Myanmar,2020-08-16,6,2020-08-17,sikjalpha
MS Zaandam,2020-08-16,2,2020-08-17,sikjalpha
Botswana,2020-08-16,3,2020-08-17,sikjalpha
Burundi,2020-08-16,1,2020-08-17,sikjalpha
Sierra Leone,2020-08-16,69,2020-08-17,sikjalpha
Malawi,2020-08-16,161,2020-08-17,sikjalpha
South Sudan,2020-08-16,47,2020-08-17,sikjalpha
Western Sahara,2020-08-16,1,2020-08-17,sikjalpha
Sao Tome and Principe,2020-08-16,15,2020-08-17,sikjalpha
Yemen,2020-08-16,530,2020-08-17,sikjalpha
Washington,2020-08-16,1781,2020-08-17,sikjalpha
Illinois,2020-08-16,7955,2020-08-17,sikjalpha
California,2020-08-16,11243,2020-08-17,sikjalpha
