location_name,date,deaths,model_date,model
Afghanistan,2020-07-24,1225,2020-07-25,sikjalpha
Albania,2020-07-24,128,2020-07-25,sikjalpha
Algeria,2020-07-24,1136,2020-07-25,sikjalpha
Andorra,2020-07-24,52,2020-07-25,sikjalpha
Angola,2020-07-24,35,2020-07-25,sikjalpha
Antigua and Barbuda,2020-07-24,3,2020-07-25,sikjalpha
Argentina,2020-07-24,2807,2020-07-25,sikjalpha
Armenia,2020-07-24,692,2020-07-25,sikjalpha
Australia,2020-07-24,145,2020-07-25,sikjalpha
Austria,2020-07-24,711,2020-07-25,sikjalpha
Azerbaijan,2020-07-24,400,2020-07-25,sikjalpha
The Bahamas,2020-07-24,11,2020-07-25,sikjalpha
Bahrain,2020-07-24,136,2020-07-25,sikjalpha
Bangladesh,2020-07-24,2836,2020-07-25,sikjalpha
Barbados,2020-07-24,7,2020-07-25,sikjalpha
Belarus,2020-07-24,524,2020-07-25,sikjalpha
Belgium,2020-07-24,9817,2020-07-25,sikjalpha
Benin,2020-07-24,34,2020-07-25,sikjalpha
Bhutan,2020-07-24,0,2020-07-25,sikjalpha
Bolivia,2020-07-24,2473,2020-07-25,sikjalpha
Bosnia and Herzegovina,2020-07-24,280,2020-07-25,sikjalpha
Brazil,2020-07-24,85238,2020-07-25,sikjalpha
Brunei,2020-07-24,3,2020-07-25,sikjalpha
Bulgaria,2020-07-24,337,2020-07-25,sikjalpha
Burkina Faso,2020-07-24,53,2020-07-25,sikjalpha
Cape Verde,2020-07-24,22,2020-07-25,sikjalpha
Cambodia,2020-07-24,0,2020-07-25,sikjalpha
Cameroon,2020-07-24,385,2020-07-25,sikjalpha
Canada,2020-07-24,8923,2020-07-25,sikjalpha
Central African Republic,2020-07-24,59,2020-07-25,sikjalpha
Chad,2020-07-24,75,2020-07-25,sikjalpha
Chile,2020-07-24,8914,2020-07-25,sikjalpha
China,2020-07-24,4650,2020-07-25,sikjalpha
Colombia,2020-07-24,7975,2020-07-25,sikjalpha
Congo,2020-07-24,51,2020-07-25,sikjalpha
Democratic Republic of the Congo,2020-07-24,201,2020-07-25,sikjalpha
Costa Rica,2020-07-24,87,2020-07-25,sikjalpha
Cote d'Ivoire,2020-07-24,94,2020-07-25,sikjalpha
Croatia,2020-07-24,128,2020-07-25,sikjalpha
Diamond Princess,2020-07-24,13,2020-07-25,sikjalpha
Cuba,2020-07-24,87,2020-07-25,sikjalpha
Cyprus,2020-07-24,19,2020-07-25,sikjalpha
Czech Republic,2020-07-24,369,2020-07-25,sikjalpha
Denmark,2020-07-24,613,2020-07-25,sikjalpha
Djibouti,2020-07-24,58,2020-07-25,sikjalpha
Dominican Republic,2020-07-24,1036,2020-07-25,sikjalpha
Ecuador,2020-07-24,5468,2020-07-25,sikjalpha
Egypt,2020-07-24,4518,2020-07-25,sikjalpha
El Salvador,2020-07-24,379,2020-07-25,sikjalpha
Equatorial Guinea,2020-07-24,51,2020-07-25,sikjalpha
Eritrea,2020-07-24,0,2020-07-25,sikjalpha
Estonia,2020-07-24,69,2020-07-25,sikjalpha
Eswatini,2020-07-24,28,2020-07-25,sikjalpha
Ethiopia,2020-07-24,200,2020-07-25,sikjalpha
Fiji,2020-07-24,0,2020-07-25,sikjalpha
Finland,2020-07-24,329,2020-07-25,sikjalpha
France,2020-07-24,30195,2020-07-25,sikjalpha
Gabon,2020-07-24,49,2020-07-25,sikjalpha
The Gambia,2020-07-24,6,2020-07-25,sikjalpha
Georgia (Country),2020-07-24,16,2020-07-25,sikjalpha
Germany,2020-07-24,9120,2020-07-25,sikjalpha
Ghana,2020-07-24,161,2020-07-25,sikjalpha
Greece,2020-07-24,201,2020-07-25,sikjalpha
Guatemala,2020-07-24,1669,2020-07-25,sikjalpha
Guinea,2020-07-24,42,2020-07-25,sikjalpha
Guyana,2020-07-24,20,2020-07-25,sikjalpha
Haiti,2020-07-24,156,2020-07-25,sikjalpha
Holy See,2020-07-24,0,2020-07-25,sikjalpha
Honduras,2020-07-24,1061,2020-07-25,sikjalpha
Hungary,2020-07-24,596,2020-07-25,sikjalpha
Iceland,2020-07-24,10,2020-07-25,sikjalpha
India,2020-07-24,31358,2020-07-25,sikjalpha
Indonesia,2020-07-24,4665,2020-07-25,sikjalpha
Iran,2020-07-24,15289,2020-07-25,sikjalpha
Iraq,2020-07-24,4212,2020-07-25,sikjalpha
Ireland,2020-07-24,1763,2020-07-25,sikjalpha
Israel,2020-07-24,448,2020-07-25,sikjalpha
Italy,2020-07-24,35097,2020-07-25,sikjalpha
Jamaica,2020-07-24,10,2020-07-25,sikjalpha
Japan,2020-07-24,994,2020-07-25,sikjalpha
Jordan,2020-07-24,11,2020-07-25,sikjalpha
Kazakhstan,2020-07-24,585,2020-07-25,sikjalpha
Kenya,2020-07-24,274,2020-07-25,sikjalpha
South Korea,2020-07-24,298,2020-07-25,sikjalpha
Kuwait,2020-07-24,425,2020-07-25,sikjalpha
Kyrgyzstan,2020-07-24,1211,2020-07-25,sikjalpha
Latvia,2020-07-24,31,2020-07-25,sikjalpha
Lebanon,2020-07-24,46,2020-07-25,sikjalpha
Liberia,2020-07-24,71,2020-07-25,sikjalpha
Liechtenstein,2020-07-24,1,2020-07-25,sikjalpha
Lithuania,2020-07-24,80,2020-07-25,sikjalpha
Luxembourg,2020-07-24,112,2020-07-25,sikjalpha
Madagascar,2020-07-24,76,2020-07-25,sikjalpha
Malaysia,2020-07-24,123,2020-07-25,sikjalpha
Maldives,2020-07-24,15,2020-07-25,sikjalpha
Malta,2020-07-24,9,2020-07-25,sikjalpha
Mauritania,2020-07-24,156,2020-07-25,sikjalpha
Mauritius,2020-07-24,10,2020-07-25,sikjalpha
Mexico,2020-07-24,42645,2020-07-25,sikjalpha
Moldova,2020-07-24,726,2020-07-25,sikjalpha
Monaco,2020-07-24,4,2020-07-25,sikjalpha
Mongolia,2020-07-24,0,2020-07-25,sikjalpha
