location_name,date,deaths,model_date,model
Afghanistan,2020-08-08,1312,2020-08-09,sikjalpha
Albania,2020-08-08,193,2020-08-09,sikjalpha
Algeria,2020-08-08,1293,2020-08-09,sikjalpha
Andorra,2020-08-08,52,2020-08-09,sikjalpha
Angola,2020-08-08,70,2020-08-09,sikjalpha
Antigua and Barbuda,2020-08-08,3,2020-08-09,sikjalpha
Argentina,2020-08-08,4523,2020-08-09,sikjalpha
Armenia,2020-08-08,785,2020-08-09,sikjalpha
Australia,2020-08-08,295,2020-08-09,sikjalpha
Austria,2020-08-08,721,2020-08-09,sikjalpha
Azerbaijan,2020-08-08,488,2020-08-09,sikjalpha
The Bahamas,2020-08-08,14,2020-08-09,sikjalpha
Bahrain,2020-08-08,161,2020-08-09,sikjalpha
Bangladesh,2020-08-08,3365,2020-08-09,sikjalpha
Barbados,2020-08-08,7,2020-08-09,sikjalpha
Belarus,2020-08-08,585,2020-08-09,sikjalpha
Belgium,2020-08-08,9870,2020-08-09,sikjalpha
Benin,2020-08-08,38,2020-08-09,sikjalpha
Bhutan,2020-08-08,0,2020-08-09,sikjalpha
Bolivia,2020-08-08,3587,2020-08-09,sikjalpha
Bosnia and Herzegovina,2020-08-08,394,2020-08-09,sikjalpha
Brazil,2020-08-08,100477,2020-08-09,sikjalpha
Brunei,2020-08-08,3,2020-08-09,sikjalpha
Bulgaria,2020-08-08,445,2020-08-09,sikjalpha
Burkina Faso,2020-08-08,54,2020-08-09,sikjalpha
Cape Verde,2020-08-08,32,2020-08-09,sikjalpha
Cambodia,2020-08-08,0,2020-08-09,sikjalpha
Cameroon,2020-08-08,395,2020-08-09,sikjalpha
Canada,2020-08-08,9024,2020-08-09,sikjalpha
Central African Republic,2020-08-08,59,2020-08-09,sikjalpha
Chad,2020-08-08,76,2020-08-09,sikjalpha
Chile,2020-08-08,10011,2020-08-09,sikjalpha
China,2020-08-08,4681,2020-08-09,sikjalpha
Colombia,2020-08-08,12540,2020-08-09,sikjalpha
Congo,2020-08-08,58,2020-08-09,sikjalpha
Democratic Republic of the Congo,2020-08-08,218,2020-08-09,sikjalpha
Costa Rica,2020-08-08,228,2020-08-09,sikjalpha
Cote d'Ivoire,2020-08-08,104,2020-08-09,sikjalpha
Croatia,2020-08-08,157,2020-08-09,sikjalpha
Diamond Princess,2020-08-08,13,2020-08-09,sikjalpha
Cuba,2020-08-08,88,2020-08-09,sikjalpha
Cyprus,2020-08-08,19,2020-08-09,sikjalpha
Czech Republic,2020-08-08,389,2020-08-09,sikjalpha
Denmark,2020-08-08,617,2020-08-09,sikjalpha
Djibouti,2020-08-08,59,2020-08-09,sikjalpha
Dominican Republic,2020-08-08,1289,2020-08-09,sikjalpha
Ecuador,2020-08-08,5916,2020-08-09,sikjalpha
Egypt,2020-08-08,4992,2020-08-09,sikjalpha
El Salvador,2020-08-08,536,2020-08-09,sikjalpha
Equatorial Guinea,2020-08-08,83,2020-08-09,sikjalpha
Eritrea,2020-08-08,0,2020-08-09,sikjalpha
Estonia,2020-08-08,63,2020-08-09,sikjalpha
Eswatini,2020-08-08,56,2020-08-09,sikjalpha
Ethiopia,2020-08-08,390,2020-08-09,sikjalpha
Fiji,2020-08-08,1,2020-08-09,sikjalpha
Finland,2020-08-08,331,2020-08-09,sikjalpha
France,2020-08-08,30327,2020-08-09,sikjalpha
Gabon,2020-08-08,51,2020-08-09,sikjalpha
The Gambia,2020-08-08,19,2020-08-09,sikjalpha
Georgia (Country),2020-08-08,17,2020-08-09,sikjalpha
Germany,2020-08-08,9201,2020-08-09,sikjalpha
Ghana,2020-08-08,206,2020-08-09,sikjalpha
Greece,2020-08-08,211,2020-08-09,sikjalpha
Guatemala,2020-08-08,2197,2020-08-09,sikjalpha
Guinea,2020-08-08,50,2020-08-09,sikjalpha
Guyana,2020-08-08,22,2020-08-09,sikjalpha
Haiti,2020-08-08,182,2020-08-09,sikjalpha
Holy See,2020-08-08,0,2020-08-09,sikjalpha
Honduras,2020-08-08,1476,2020-08-09,sikjalpha
Hungary,2020-08-08,602,2020-08-09,sikjalpha
Iceland,2020-08-08,10,2020-08-09,sikjalpha
India,2020-08-08,43379,2020-08-09,sikjalpha
Indonesia,2020-08-08,5658,2020-08-09,sikjalpha
Iran,2020-08-08,18264,2020-08-09,sikjalpha
Iraq,2020-08-08,5310,2020-08-09,sikjalpha
Ireland,2020-08-08,1772,2020-08-09,sikjalpha
Israel,2020-08-08,593,2020-08-09,sikjalpha
Italy,2020-08-08,35203,2020-08-09,sikjalpha
Jamaica,2020-08-08,13,2020-08-09,sikjalpha
Japan,2020-08-08,1042,2020-08-09,sikjalpha
Jordan,2020-08-08,11,2020-08-09,sikjalpha
Kazakhstan,2020-08-08,1058,2020-08-09,sikjalpha
Kenya,2020-08-08,418,2020-08-09,sikjalpha
South Korea,2020-08-08,305,2020-08-09,sikjalpha
Kuwait,2020-08-08,474,2020-08-09,sikjalpha
Kyrgyzstan,2020-08-08,1459,2020-08-09,sikjalpha
Latvia,2020-08-08,32,2020-08-09,sikjalpha
Lebanon,2020-08-08,78,2020-08-09,sikjalpha
Liberia,2020-08-08,79,2020-08-09,sikjalpha
Liechtenstein,2020-08-08,1,2020-08-09,sikjalpha
Lithuania,2020-08-08,81,2020-08-09,sikjalpha
Luxembourg,2020-08-08,120,2020-08-09,sikjalpha
Madagascar,2020-08-08,141,2020-08-09,sikjalpha
Malaysia,2020-08-08,125,2020-08-09,sikjalpha
Maldives,2020-08-08,19,2020-08-09,sikjalpha
Malta,2020-08-08,9,2020-08-09,sikjalpha
Mauritania,2020-08-08,157,2020-08-09,sikjalpha
Mauritius,2020-08-08,10,2020-08-09,sikjalpha
Mexico,2020-08-08,52006,2020-08-09,sikjalpha
Moldova,2020-08-08,841,2020-08-09,sikjalpha
Monaco,2020-08-08,4,2020-08-09,sikjalpha
Mongolia,2020-08-08,0,2020-08-09,sikjalpha
Montenegro,2020-08-08,62,2020-08-09,sikjalpha
Morocco,2020-08-08,480,2020-08-09,sikjalpha
Namibia,2020-08-08,16,2020-08-09,sikjalpha
Nepal,2020-08-08,73,2020-08-09,sikjalpha
Netherlands,2020-08-08,6178,2020-08-09,sikjalpha
New Zealand,2020-08-08,22,2020-08-09,sikjalpha
Nicaragua,2020-08-08,123,2020-08-09,sikjalpha
Niger,2020-08-08,69,2020-08-09,sikjalpha
Nigeria,2020-08-08,942,2020-08-09,sikjalpha
Macedonia,2020-08-08,523,2020-08-09,sikjalpha
Norway,2020-08-08,256,2020-08-09,sikjalpha
Oman,2020-08-08,509,2020-08-09,sikjalpha
Pakistan,2020-08-08,6068,2020-08-09,sikjalpha
Panama,2020-08-08,1609,2020-08-09,sikjalpha
Papua New Guinea,2020-08-08,3,2020-08-09,sikjalpha
Paraguay,2020-08-08,72,2020-08-09,sikjalpha
Peru,2020-08-08,20649,2020-08-09,sikjalpha
Philippines,2020-08-08,2209,2020-08-09,sikjalpha
Poland,2020-08-08,1800,2020-08-09,sikjalpha
Portugal,2020-08-08,1750,2020-08-09,sikjalpha
Qatar,2020-08-08,182,2020-08-09,sikjalpha
Romania,2020-08-08,2659,2020-08-09,sikjalpha
Russian Federation,2020-08-08,14827,2020-08-09,sikjalpha
Rwanda,2020-08-08,6,2020-08-09,sikjalpha
Saint Lucia,2020-08-08,0,2020-08-09,sikjalpha
Saint Vincent and the Grenadines,2020-08-08,0,2020-08-09,sikjalpha
San Marino,2020-08-08,42,2020-08-09,sikjalpha
Saudi Arabia,2020-08-08,3130,2020-08-09,sikjalpha
Senegal,2020-08-08,229,2020-08-09,sikjalpha
Serbia,2020-08-08,632,2020-08-09,sikjalpha
Seychelles,2020-08-08,0,2020-08-09,sikjalpha
Singapore,2020-08-08,27,2020-08-09,sikjalpha
Slovakia,2020-08-08,31,2020-08-09,sikjalpha
Slovenia,2020-08-08,126,2020-08-09,sikjalpha
Somalia,2020-08-08,93,2020-08-09,sikjalpha
South Africa,2020-08-08,10210,2020-08-09,sikjalpha
Spain,2020-08-08,28503,2020-08-09,sikjalpha
Sri Lanka,2020-08-08,11,2020-08-09,sikjalpha
Sudan,2020-08-08,773,2020-08-09,sikjalpha
Suriname,2020-08-08,29,2020-08-09,sikjalpha
Sweden,2020-08-08,5763,2020-08-09,sikjalpha
Switzerland,2020-08-08,1986,2020-08-09,sikjalpha
Tanzania,2020-08-08,21,2020-08-09,sikjalpha
Thailand,2020-08-08,58,2020-08-09,sikjalpha
Togo,2020-08-08,23,2020-08-09,sikjalpha
Trinidad and Tobago,2020-08-08,8,2020-08-09,sikjalpha
Tunisia,2020-08-08,51,2020-08-09,sikjalpha
Turkey,2020-08-08,5829,2020-08-09,sikjalpha
Uganda,2020-08-08,6,2020-08-09,sikjalpha
Ukraine,2020-08-08,1906,2020-08-09,sikjalpha
United Arab Emirates,2020-08-08,356,2020-08-09,sikjalpha
United Kingdom,2020-08-08,46651,2020-08-09,sikjalpha
Uruguay,2020-08-08,37,2020-08-09,sikjalpha
United States,2020-08-08,162423,2020-08-09,sikjalpha
Uzbekistan,2020-08-08,187,2020-08-09,sikjalpha
Venezuela,2020-08-08,215,2020-08-09,sikjalpha
Vietnam,2020-08-08,10,2020-08-09,sikjalpha
Zambia,2020-08-08,203,2020-08-09,sikjalpha
Zimbabwe,2020-08-08,102,2020-08-09,sikjalpha
Dominica,2020-08-08,0,2020-08-09,sikjalpha
Grenada,2020-08-08,0,2020-08-09,sikjalpha
Mozambique,2020-08-08,16,2020-08-09,sikjalpha
Syria,2020-08-08,50,2020-08-09,sikjalpha
Timor-Leste,2020-08-08,0,2020-08-09,sikjalpha
Belize,2020-08-08,2,2020-08-09,sikjalpha
Laos,2020-08-08,0,2020-08-09,sikjalpha
Libya,2020-08-08,113,2020-08-09,sikjalpha
West Bank and Gaza,2020-08-08,96,2020-08-09,sikjalpha
Guinea-Bissau,2020-08-08,29,2020-08-09,sikjalpha
Mali,2020-08-08,125,2020-08-09,sikjalpha
Saint Kitts and Nevis,2020-08-08,0,2020-08-09,sikjalpha
Kosovo,2020-08-08,303,2020-08-09,sikjalpha
Myanmar,2020-08-08,6,2020-08-09,sikjalpha
MS Zaandam,2020-08-08,2,2020-08-09,sikjalpha
Botswana,2020-08-08,2,2020-08-09,sikjalpha
Burundi,2020-08-08,1,2020-08-09,sikjalpha
Sierra Leone,2020-08-08,68,2020-08-09,sikjalpha
Malawi,2020-08-08,143,2020-08-09,sikjalpha
South Sudan,2020-08-08,47,2020-08-09,sikjalpha
Western Sahara,2020-08-08,1,2020-08-09,sikjalpha
Sao Tome and Principe,2020-08-08,15,2020-08-09,sikjalpha
Yemen,2020-08-08,512,2020-08-09,sikjalpha
Washington,2020-08-08,1688,2020-08-09,sikjalpha
Illinois,2020-08-08,7840,2020-08-09,sikjalpha
California,2020-08-08,10307,2020-08-09,sikjalpha
Arizona,2020-08-08,4137,2020-08-09,sikjalpha
Massachusetts,2020-08-08,8721,2020-08-09,sikjalpha
