,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
10,0,2020/5/19,0,1539133,1561830,1587596,1611253,1632364,1652431,1671104,1690754,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,1536624.0,1558047.0,1579163.0,1599984.0,1620501.0,1640737.0,1660694.0,1680384.0,1699795.0,1718913.0,1737729.0,1756251.0,1774487.0,1792442.0,1810080.0,1827437.0,1844515.0,1861317.0,1877844.0,1894101.0,1910089.0,1925808.0,1941260.0,1956446.0,1971368.0,1986031.0,2000437.0,2014588.0,2028487.0,2042139.0
11,0,2020/5/20,0,1561830,1587596,1611253,1632364,1652431,1671104,1690754,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,1556858.0,1578064.0,1598978.0,1619593.0,1639932.0,1659996.0,1679800.0,1699331.0,1718589.0,1737567.0,1756273.0,1774717.0,1792903.0,1810800.0,1828362.0,1845651.0,1862670.0,1879421.0,1895908.0,1912131.0,1928093.0,1943794.0,1959236.0,1974420.0,1989349.0,2004024.0,2018447.0,2032619.0,2046542.0,2060224.0
12,0,2020/5/21,0,1587596,1611253,1632364,1652431,1671104,1690754,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,1581359.0,1603381.0,1625247.0,1646986.0,1668620.0,1690101.0,1711353.0,1732333.0,1753114.0,1773694.0,1794069.0,1814227.0,1834156.0,1853845.0,1873293.0,1892506.0,1911480.0,1930210.0,1948693.0,1966924.0,1984901.0,2002625.0,2020094.0,2037305.0,2054258.0,2070952.0,2087386.0,2103559.0,2119471.0,2135123.0
13,0,2020/5/22,0,1611253,1632364,1652431,1671104,1690754,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,1606940.0,1629242.0,1651447.0,1673574.0,1695579.0,1717392.0,1738972.0,1760248.0,1781335.0,1802224.0,1822902.0,1843351.0,1863559.0,1883519.0,1903230.0,1922701.0,1941926.0,1960899.0,1979615.0,1998071.0,2016267.0,2034201.0,2051872.0,2069279.0,2086419.0,2103293.0,2119898.0,2136236.0,2152306.0,2168108.0
14,0,2020/5/23,0,1632364,1652431,1671104,1690754,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,1631141.0,1653543.0,1675877.0,1698101.0,1720150.0,1741985.0,1763543.0,1784853.0,1805970.0,1826880.0,1847565.0,1868009.0,1888204.0,1908147.0,1927843.0,1947292.0,1966487.0,1985424.0,2004099.0,2022511.0,2040657.0,2058537.0,2076150.0,2093494.0,2110568.0,2127370.0,2143902.0,2160162.0,2176151.0,2191869.0
15,0,2020/5/24,0,1652431,1671104,1690754,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,1652802.0,1675059.0,1697206.0,1719184.0,1740959.0,1762472.0,1783751.0,1804807.0,1825658.0,1846286.0,1866676.0,1886821.0,1906715.0,1926360.0,1945756.0,1964901.0,1983788.0,2002414.0,2020777.0,2038875.0,2056708.0,2074274.0,2091572.0,2108601.0,2125359.0,2141847.0,2158065.0,2174012.0,2189688.0,2205095.0
16,0,2020/5/25,0,1671104,1690754,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,1673349.0,1695292.0,1717064.0,1738631.0,1759942.0,1781023.0,1801881.0,1822533.0,1842962.0,1863155.0,1883104.0,1902804.0,1922258.0,1941464.0,1960420.0,1979121.0,1997562.0,2015743.0,2033662.0,2051317.0,2068708.0,2085834.0,2102692.0,2119284.0,2135607.0,2151662.0,2167450.0,2182971.0,2198224.0,2213211.0
17,0,2020/5/26,0,1690754,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,1691954.0,1713458.0,1734765.0,1755829.0,1776676.0,1797317.0,1817771.0,1837964.0,1857926.0,1877650.0,1897131.0,1916370.0,1935364.0,1954109.0,1972598.0,1990832.0,2008809.0,2026527.0,2043984.0,2061181.0,2078114.0,2094783.0,2111189.0,2127330.0,2143206.0,2158818.0,2174166.0,2189251.0,2204073.0,2218633.0
18,0,2020/5/27,0,1709303,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,1710425.0,1731495.0,1752332.0,1772962.0,1793397.0,1813658.0,1833681.0,1853436.0,1872958.0,1892243.0,1911290.0,1930096.0,1948656.0,1966962.0,1985011.0,2002807.0,2020348.0,2037631.0,2054655.0,2071419.0,2087922.0,2104163.0,2120143.0,2135861.0,2151319.0,2166515.0,2181450.0,2196126.0,2210542.0,2224701.0
19,0,2020/5/28,0,1731625,1756098,1779731,1798718,1816154,1837656,1857511,1879150,1904550,1925710,1943626,1961263,1979647,2000757,2023890,2048756,2073964,2092912,2112731,2136401,2163465,2191991,2223553,2255823,2280971,2313123,2350198,2386074,2426391,2472385,1728427.0,1749225.0,1769840.0,1790274.0,1810534.0,1830606.0,1850475.0,1870146.0,1889619.0,1908908.0,1928021.0,1946969.0,1965727.0,1984286.0,2002624.0,2020764.0,2038705.0,2056447.0,2073989.0,2091331.0,2108471.0,2125412.0,2142153.0,2158695.0,2175037.0,2191180.0,2207121.0,2222860.0,2238398.0,2253736.0
