,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,0,2020/5/9,0,1320155.0,1339022.0,1358293.0,1381241.0,1401649.0,1428467.0,1453214.0,1477373.0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1317469.7095418747,1338849.463152853,1359121.758125521,1378263.0729666336,1396262.5814783808,1413121.5148414865,1428852.2276513774,1443477.0349359831,1457026.8920671614,1469539.9886008382,1481060.321433588,1491636.303560289,1501319.4535686814,1510163.1991251288,1518221.81617673,1525549.5152098313,1532199.6771524933,1538224.2346063002,1543673.189043245,1548594.2512564524,1553032.5904680348,1557030.6767916828,1560628.201937033,1563862.0638657562,1566766.4023403523,1569372.6737638805,1571709.7552520162,1573804.0694068114,1575679.7227057854,1577358.651738193
1,0,2020/5/10,0,1339022.0,1358293.0,1381241.0,1401649.0,1428467.0,1453214.0,1477373.0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1344579.9065208312,1368362.3004172614,1391440.7234109691,1413759.629986212,1435270.199771759,1455930.987423825,1475708.3881931764,1494576.906439616,1512519.2240472124,1529526.0752121273,1545595.9426902104,1560734.5977047137,1574954.5109162033,1588274.1649541475,1600717.300022088,1612312.1232158763,1623090.5097696562,1633087.2208754842,1642339.158438976,1650884.672540233,1658762.932813473,1666013.3707108344,1672675.1958636302,1678786.9866066894,1684386.3522295298,1689509.6626494,1694191.839915166,1698466.2051732808,1702364.3743717766,1705916.195957621
2,0,2020/5/11,0,1358293.0,1381241.0,1401649.0,1428467.0,1453214.0,1477373.0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1979647.0,1359282.7339473774,1378408.7327119836,1396389.4018356758,1413226.2746300988,1428932.063506586,1443529.481076781,1457049.904015429,1469531.9516624373,1481020.0454925338,1491563.0062465149,1501212.7341382687,1510023.0054632358,1518048.4072366983,1525343.4209825846,1531961.657963775,1537955.2412058725,1543374.324612436,1548266.73614227,1552677.730168959,1556649.83348045,1560222.7696119526,1563433.4470726887,1566315.9982986872,1568901.857655761,1571219.8683890146,1573296.4099660164,1575155.5387225398,1576819.1360506502,1578307.0595482092,1579637.2935698044
3,0,2020/5/12,0,1381241.0,1401649.0,1428467.0,1453214.0,1477373.0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1979647.0,2000757.0,1377203.0344880442,1394953.8876319765,1411549.528043875,1427005.2398123443,1441346.353979203,1454606.829358806,1466827.7586228717,1478055.8683778297,1488342.0712852045,1497740.1156998093,1506305.3652528618,1514093.7284284304,1521160.747268247,1527560.8453480855,1533346.7282619989,1538568.92496769,1543275.4552758993,1547511.6072144306,1551319.8076394848,1554739.569988771,1557807.50419161,1560557.3752358565,1563020.1985545664,1565224.3620984685,1567195.7666066445,1568957.977114787,1570532.3801121027,1571938.341958838,1573193.3652047515,1574313.2403125989
4,0,2020/5/13,0,1401649.0,1428467.0,1453214.0,1477373.0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1979647.0,2000757.0,2023890.0,1399829.820714569,1417308.983532185,1433684.5366543522,1448972.305254226,1463196.7748964685,1476389.8673360462,1488589.667071943,1499839.1509497152,1510184.964766597,1519676.2813122445,1528363.7645333926,1536298.6553009872,1543531.986114333,1550113.9253067814,1556093.2460370169,1561516.9115256122,1566429.7654924414,1570874.315371147,1574890.5954022775,1578516.09691856,1581785.753834393,1584731.9723659668,1587384.69519899,1589771.4915806572,1591917.666062549,1593846.3798077344,1595578.7794646448,1597134.129583956,1598529.945405894,1599782.1235753288
5,0,2020/5/14,0,1428467.0,1453214.0,1477373.0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1979647.0,2000757.0,2023890.0,2048756.0,1419482.6531435591,1436229.607676778,1451902.014659709,1466520.6310866186,1480113.702982158,1492715.7857895023,1504366.5513829566,1515109.6242162753,1524991.4809497243,1534060.4392484252,1542365.753028914,1549956.823781287,1556882.5310496548,1563190.6798789438,1568927.5590543624,1574137.601190979,1578863.134027923,1583144.2114644067,1587018.512753339,1590521.2986628588,1593685.414165929,1596541.3281890226,1599117.2020351032,1601438.979211965,1603530.4904858344,1605413.5690023147,1607108.1712483391,1608632.500457434,1610003.1297828725,1611235.123181605
6,0,2020/5/15,0,1453214.0,1477373.0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1979647.0,2000757.0,2023890.0,2048756.0,2073964.0,1447436.151103891,1465430.9100126051,1482447.2927863493,1498489.2461509877,1513568.02105083,1527701.4381990265,1540913.0799378892,1553231.4416978012,1564689.0736517245,1575321.7392519217,1585167.6126737257,1594266.5322146353,1602659.3217771244,1610387.1879878016,1617491.1964714776,1624011.827419443,1629988.6079076775,1635459.8164167907,1640462.253625561,1645031.072713344,1649199.662021161,1652999.5728928286,1656460.485757296,1659610.207942247,1662474.697259722,1665078.1060224376,1667442.8407918531,1669589.6337943391,1671537.6225474898,1673304.4348002423
7,0,2020/5/16,0,1477373.0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1979647.0,2000757.0,2023890.0,2048756.0,2073964.0,2092912.0,1473474.4340036835,1492919.4767332491,1511527.8873903975,1529285.037815921,1546182.7920375352,1562219.2630099372,1577398.4617505255,1591729.8570287712,1605227.8655285763,1617911.2929936375,1629802.7463950503,1640928.0358005764,1651315.5825873618,1660995.8481485725,1670000.7945156046,1678363.385543018,1686117.134640145,1693295.702599083,1699932.546941411,1706060.622427517,1711712.1309545345,1716918.317999556,1721709.3120153346,1726114.0027168144,1730159.9539643072,1733873.3469073004,1737278.9491587246,1740400.1059833383,1743258.7497718264,1745875.424405448
8,0,2020/5/17,0,1495736.0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1979647.0,2000757.0,2023890.0,2048756.0,2073964.0,2092912.0,2112731.0,1497747.954885691,1517361.5207727384,1536193.4697814623,1554229.1599720952,1571459.454362992,1587880.5467297756,1603493.7045171994,1618304.941267152,1632324.6323002812,1645567.08798779,1658050.0988661314,1669794.4661714097,1680823.530218375,1691162.7075499014,1700839.046065828,1709880.8055255697,1718317.069010806,1726177.3892170717,1733491.4718781868,1740288.8972565157,1746598.8794765468,1752450.0625453554,1757870.3511840724,1762886.774073565,1767525.376773151,1771811.1413781375,1775767.9299140885,1779418.4484975943,1782784.229401338,1785885.628324397
9,0,2020/5/18,0,1518126.0,1539133.0,1561830.0,1587596.0,1611253.0,1632364.0,1652431.0,1671104.0,1690754.0,1709303.0,1731625.0,1756098.0,1779731.0,1798718.0,1816154.0,1837656.0,1857511.0,1879150.0,1904550.0,1925710.0,1943626.0,1961263.0,1979647.0,2000757.0,2023890.0,2048756.0,2073964.0,2092912.0,2112731.0,2136401.0,1514903.3751868345,1533256.3856146007,1550783.1407101026,1567477.6114147112,1583339.3815668123,1598373.3123045815,1612589.1351113033,1626000.990220365,1638626.927306662,1650488.384813653,1661609.663040023,1672017.404398394,1681740.0922285109,1690807.5773577949,1699250.6393929129,1707100.5876113805,1714388.9043874908,1721146.9323893446,1727405.6053544583,1733195.2210998237,1738545.254540248,1743484.2078562444,1748039.4945410567,1752237.3538330854,1756102.79197136,1759659.546764766,1762930.072110624,1765935.5393081517,1768695.8522646911,1771229.6739687368
