,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
12,0,2020/6/21,0,2280971,2313123,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,3716980,3777456,3839546,2311924.2415219,2344795.62695277,2377459.58197018,2412902.2579822,2449789.91044153,2484795.44419877,2519824.19910614,2558001.98205108,2597317.47877479,2636762.28654309,2677573.68932615,2718109.10922943,2757125.99187906,2794513.4857177,2835080.00645111,2870623.1003751,2914164.30067271,2961008.09035186,3005103.30880203,3046001.70869172,3088616.58112449,3134523.21225902,3178835.98480214,3219393.94283836,3257744.53923141,3300088.95607041,3343525.88955118,3387795.56608684,3435494.70026754,3495847.23201419
13,0,2020/6/23,0,2350198,2386074,2426391,2472385,2513731,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,3716980,3777456,3839546,3904066,3974630,2390374.39211911,2434838.56827351,2481463.13279553,2529810.22055387,2576095.65413684,2622939.13348636,2673459.1950105,2727977.04414885,2779016.57212604,2831146.0694454,2885693.55024723,2942369.20599164,2998268.64539132,3056607.84037428,3120976.6005611,3190443.40218604,3243816.91856899,3312291.33328097,3374733.8292791,3439699.84137285,3502263.80287076,3568824.48906842,3638175.67042442,3710759.74249196,3784854.79892,3858450.7755677,3937425.4438578,4009746.89349012,4083440.44895254,4179223.90100564
14,0,2020/6/28,0,2554461,2595744,2642174,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,3716980,3777456,3839546,3904066,3974630,4043070,4116393,4181308,4236083,4292934,2597747.80229139,2649442.12565009,2704034.91794019,2761982.9926333,2818522.07775793,2873741.78769576,2935245.69807525,2996626.15051419,3057651.79437771,3121329.76634462,3185498.41894747,3248076.58742594,3311708.12561063,3377650.17501999,3448655.19882275,3516556.78963359,3594604.13291444,3669008.38398758,3729333.38899851,3815842.07002805,3894344.36886475,3979745.13159049,4052166.29071754,4138286.14405996,4228172.35384333,4309340.72897995,4397459.57179349,4484818.34507416,4605249.10832305,4716453.93674655
15,0,2020/7/1,0,2693993,2750622,2801983,2847664,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,3716980,3777456,3839546,3904066,3974630,4043070,4116393,4181308,4236083,4292934,4359391,4431244,4498701,2751758.48667467,2818314.49213227,2885322.64142139,2956648.30594679,3029564.34305227,3104704.41735578,3188781.49926575,3274865.65579321,3353008.36315735,3426626.3109736,3511306.55182884,3595336.86425905,3682746.49194148,3781823.07050556,3900644.39406978,3993862.1401112,4092539.06610892,4181354.87034687,4271280.54601431,4351717.87233458,4461283.95963473,4569398.9693311,4664159.45274905,4798754.91645934,4924777.67346034,5061882.14154649,5223242.54805904,5344805.3402736,5469628.18026996,5564511.85524449
16,0,2020/7/5,0,2898432,2941517,3002171,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,3716980,3777456,3839546,3904066,3974630,4043070,4116393,4181308,4236083,4292934,4359391,4431244,4498701,4567420,4623604,4669149,4714678,2951963.25329798,3015056.25086402,3084321.02284746,3155045.6253202,3225061.18080546,3299862.94123969,3372943.86960178,3463122.69034944,3532466.24592823,3625001.53054331,3705072.3236279,3791995.76594438,3876897.70495295,3957026.21158962,4042174.13372016,4125330.77833758,4203288.15975435,4292769.11860144,4390691.20564177,4478860.35548536,4567572.57867965,4659311.70483823,4770991.70062272,4862316.18045383,4923784.04188495,5024292.99388167,5110121.41143043,5198647.7436839,5304918.21181671,5400678.26763901
17,0,2020/7/8,0,3062290,3124786,3192841,3252874,3311312,3370208,3438244,3506364,3582184,3654445,3716980,3777456,3839546,3904066,3974630,4043070,4116393,4181308,4236083,4292934,4359391,4431244,4498701,4567420,4623604,4669149,4714678,4773479,4827936,4887293,3128077.7826429,3202501.65953245,3280676.85463459,3367740.5548732,3460351.14367883,3549331.85782469,3636451.99361653,3730001.44815937,3820960.43158289,3920197.27678144,4025803.63049489,4130161.43542216,4236393.81678805,4347908.18746835,4452136.30402162,4549242.64820455,4667037.7208452,4778971.07163324,4910182.08496064,5057233.84551216,5200302.74372947,5330680.87225588,5431809.02513792,5543925.50387683,5640724.47221388,5761233.95764424,5897140.05387632,6051270.9659028,6147097.21309596,6310154.42026174
18,0,2020/7/12,0,3311312,3370208,3438244,3506364,3582184,3654445,3716980,3777456,3839546,3904066,3974630,4043070,4116393,4181308,4236083,4292934,4359391,4431244,4498701,4567420,4623604,4669149,4714678,4773479,4827936,4887293,4946590,5000709,5046463,5094087,3380127.57083484,3456447.06231287,3536745.032221,3620310.8269426,3697862.64323369,3793997.09533876,3886188.04554712,3972865.15978183,4065946.94579886,4166387.44216615,4271170.68691165,4369878.0293564,4478969.72657459,4599376.55156351,4692550.30457683,4792565.82217422,4902380.99271565,5014570.47018744,5122114.30079108,5216254.19778799,5332005.83055748,5419286.47073078,5549612.79124475,5699257.96121215,5832713.70635068,5973542.42465229,6106907.4024008,6243712.09465762,6358329.31599326,6472577.92530132
19,0,2020/7/15,0,3506364,3582184,3654445,3716980,3777456,3839546,3904066,3974630,4043070,4116393,4181308,4236083,4292934,4359391,4431244,4498701,4567420,4623604,4669149,4714678,4773479,4827936,4887293,4946590,5000709,5046463,5094087,5142088,5198137,5249451,3586614.06574669,3676719.92408037,3764714.67324153,3857406.44618271,3952822.76787027,4047327.60534256,4150192.35056084,4257470.49565123,4353061.69417719,4460053.38332824,4571051.71105052,4682100.82349407,4795330.06688436,4905270.20620466,5015225.53782253,5126149.89184218,5250292.5419381,5372786.270891,5507259.91371904,5622537.97566119,5745712.21167151,5900610.4356873,6049500.18074303,6208063.3167712,6341545.15102908,6485017.33813159,6614167.54764334,6756380.10500828,6894229.02511752,7085146.34043021
20,0,2020/7/19,0,3777456,3839546,3904066,3974630,4043070,4116393,4181308,4236083,4292934,4359391,4431244,4498701,4567420,4623604,4669149,4714678,4773479,4827936,4887293,4946590,5000709,5046463,5094087,5142088,5198137,5249451,5314791,5361712,5400904,5437580,3853652.30179226,3934726.09496583,4019015.05860719,4104010.67552549,4193186.27232186,4280693.72066381,4380160.16660707,4481960.14124005,4585595.9465329,4685025.75917661,4803981.07412458,4914898.68671048,5050207.32438098,5163577.47311208,5278853.31476338,5381857.25861495,5491990.26892879,5618865.44878705,5734244.25509889,5847259.20754812,5973138.88207077,6100044.83364918,6253267.40222111,6412002.95541814,6537417.54289951,6665713.5113986,6811632.72128551,6905695.58569937,7042028.46612027,7122935.37074349
21,0,2020/7/22,0,3974630,4043070,4116393,4181308,4236083,4292934,4359391,4431244,4498701,4567420,4623604,4669149,4714678,4773479,4827936,4887293,4946590,5000709,5046463,5094087,5142088,5198137,5249451,5314791,5361712,5400904,5437580,5482614,5529973,5574013,4061687.31675714,4152986.06767257,4249397.98796498,4350754.72029326,4458914.65598981,4567468.08805764,4682789.10824107,4797853.57216768,4912318.04752226,5036593.94676207,5153403.24911827,5279456.03676899,5408071.32550013,5529224.69918314,5669890.50783628,5796284.38865619,5940878.60133626,6094748.12687311,6257476.38747618,6386877.52695314,6514717.44016379,6647029.91712828,6794556.61046691,6954889.75682368,7066459.95486691,7197078.39347991,7321653.42905199,7489054.82995474,7638819.70633372,7791332.76839668
22,0,2020/7/26,0,4236083,4292934,4359391,4431244,4498701,4567420,4623604,4669149,4714678,4773479,4827936,4887293,4946590,5000709,5046463,5094087,5142088,5198137,5249451,5314791,5361712,5400904,5437580,5482614,5529973,5574013,5622842,5665887,5700119,5736641,4302413.12314641,4374002.09915684,4448681.52530835,4522988.16203998,4606788.34865096,4689610.96225771,4772841.3946368,4853895.89822288,4937719.6900692,5023160.33685358,5104026.92535415,5181031.09776922,5266512.09521952,5348412.00506843,5432544.85973565,5516995.82706405,5602958.21529993,5700578.28265684,5796939.97906999,5873698.31463188,5961268.58532715,6048582.26843421,6142893.13970154,6251965.80431491,6347870.7014367,6443243.0303092,6521853.29288287,6648308.2139002,6741416.66518224,6835450.34680183
23,0,2020/7/29,0,4431244,4498701,4567420,4623604,4669149,4714678,4773479,4827936,4887293,4946590,5000709,5046463,5094087,5142088,5198137,5249451,5314791,5361712,5400904,5437580,5482614,5529973,5574013,5622842,5665887,5700119,5736641,5777001,5822167,5867547,4516268.84296731,4605341.78545096,4698832.54343102,4797279.11712613,4897136.39000707,5002271.96379187,5111204.09391372,5221069.68926973,5329279.68508883,5437454.57708578,5550617.84227675,5673058.7472731,5789620.53098704,5915429.63344081,6030441.2411803,6152139.1507266,6279341.22022382,6407471.7387905,6542469.36893967,6677226.69777267,6805807.56454865,6935020.1829893,7070915.11181242,7205293.08467282,7336043.41822018,7463924.87810757,7613349.3638898,7755063.51293838,7882327.18412391,7990142.64952975
24,0,2020/8/2,0,4669149,4714678,4773479,4827936,4887293,4946590,5000709,5046463,5094087,5142088,5198137,5249451,5314791,5361712,5400904,5437580,5482614,5529973,5574013,5622842,5665887,5700119,5736641,5777001,5822167,5867547,5914395,5957126,5991507,6026895,4730695.88990106,4794263.99147476,4861146.88175695,4926623.28378725,4994723.59810927,5066479.49972984,5138490.74645982,5210436.06810046,5290255.43562509,5365439.91335983,5429847.79735428,5504717.07453547,5571317.61101762,5638294.45738783,5720826.10807027,5786570.49439454,5872327.99953365,5954130.4535762,6011907.69038835,6077459.28018243,6155888.73730689,6228415.70781441,6290560.16419416,6355095.13794218,6439076.9109561,6529726.69594845,6608228.32297693,6682467.15442082,6760103.68423353,6836036.92380686
25,0,2020/8/5,0,4827936,4887293,4946590,5000709,5046463,5094087,5142088,5198137,5249451,5314791,5361712,5400904,5437580,5482614,5529973,5574013,5622842,5665887,5700119,5736641,5777001,5822167,5867547,5914395,5957126,5991507,6026895,6068759,6109773,6153983,4906740.33378942,4989732.10719755,5075120.56680472,5164740.95769089,5259146.1470866,5347377.35064356,5443036.03136559,5539154.71604806,5636144.90575913,5733392.99325939,5823175.43210728,5920182.97832915,6010300.58230703,6108326.8903861,6213467.157867,6309603.33992672,6397518.70543238,6486324.73810394,6589950.20465325,6686479.92030678,6756202.96184426,6842311.91429382,6927297.34893841,7005353.98287552,7116945.49792835,7209728.33451967,7329771.4446907,7451422.20515489,7559386.96366347,7647288.02769931
26,0,2020/8/9,0,5046463,5094087,5142088,5198137,5249451,5314791,5361712,5400904,5437580,5482614,5529973,5574013,5622842,5665887,5700119,5736641,5777001,5822167,5867547,5914395,5957126,5991507,6026895,6068759,6109773,6153983,6204376,6247464,6278633,6302200,5116948.95222127,5189774.83566745,5262061.79920525,5336993.5516892,5407930.71588794,5484002.55126717,5558524.32212165,5635730.0861566,5720877.58946153,5800601.61917028,5883769.00125297,5965171.35795953,6044179.05917428,6130018.09637089,6214143.26576946,6289646.40126085,6374696.85650611,6463696.21060935,6555868.29465692,6649316.28022698,6746599.01956608,6852038.32559572,6956908.63386104,7050444.74609778,7114512.82740789,7188119.52998596,7291443.60338563,7391276.72418454,7487724.1429129,7570595.464579
27,0,2020/8/12,0,5198137,5249451,5314791,5361712,5400904,5437580,5482614,5529973,5574013,5622842,5665887,5700119,5736641,5777001,5822167,5867547,5914395,5957126,5991507,6026895,6068759,6109773,6153983,6204376,6247464,6278633,6302200,6329593,6363650,6399723,5281382.64151125,5365898.59201758,5448829.02815123,5540443.6050573,5631262.62197341,5722294.05271515,5807720.76071189,5896227.43857335,5982542.51565274,6079618.49584504,6177884.03131347,6270525.46369587,6368953.85862297,6465871.1012897,6546730.77430307,6668350.57976214,6750157.23058682,6845490.00677501,6939887.62431422,7038283.08899944,7128565.2158,7214628.70138406,7326207.26194613,7415024.00218033,7506765.84724548,7619821.72231643,7710726.35998298,7829496.62947238,7923951.80724162,8018578.30334232
28,0,2020/8/16,0,5400904,5437580,5482614,5529973,5574013,5622842,5665887,5700119,5736641,5777001,5822167,5867547,5914395,5957126,5991507,6026895,6068759,6109773,6153983,6204376,6247464,6278633,6302200,6329593,6363650,6399723,6447501,6488563,6522914,6557342,5471869.18039472,5541894.454834,5610638.34121953,5684084.79768586,5752619.85481376,5829181.72598748,5899078.90797,5973428.85171758,6060724.51696856,6132320.06253646,6205250.48840647,6282242.91356899,6358213.68980181,6441958.09981308,6516116.54319396,6595737.41216404,6674766.09205008,6750014.08121938,6817907.67159003,6888698.18772237,6969173.55174159,7033460.21582512,7116822.00604048,7198359.02900905,7280563.02080586,7363021.83780537,7426811.1303845,7481936.58911466,7538401.41523899,7594934.77968368
29,0,2020/8/19,0,5529973,5574013,5622842,5665887,5700119,5736641,5777001,5822167,5867547,5914395,5957126,5991507,6026895,6068759,6109773,6153983,6204376,6247464,6278633,6302200,6329593,6363650,6399723,6447501,6488563,6522914,6557342,6596849,6635867,6681004,5591187.5120725,5654972.03439186,5720274.51055337,5786801.63788111,5857573.48592756,5925871.44714659,5999236.54591199,6068377.24590425,6133794.85036763,6204784.17516372,6275586.56089678,6344770.36417636,6417257.35931223,6484475.88546982,6557294.12660776,6629912.24261272,6704429.00574339,6789888.46376228,6888272.51788979,6961517.95457181,7050298.20592081,7113545.54407893,7198387.65472402,7287686.88431243,7373370.45784264,7458114.81216135,7535684.87609349,7610377.24942441,7685670.43684656,7746474.64874578
30,0,2020/8/23,0,5700119,5736641,5777001,5822167,5867547,5914395,5957126,5991507,6026895,6068759,6109773,6153983,6204376,6247464,6278633,6302200,6329593,6363650,6399723,6447501,6488563,6522914,6557342,6596849,6635867,6681004,6730288,6772447,6810862,6862834,5747195.23835399,5793335.63870634,5841228.62076387,5891798.20551246,5942189.82294833,5992010.11418562,6041647.62524001,6089004.79237681,6136042.08997769,6189011.75757365,6240392.73980672,6290480.40244514,6342420.52211121,6395154.71738749,6449511.79280784,6505234.4281554,6555865.57300379,6607353.56709575,6673210.44964477,6723197.22251332,6780544.86523871,6830099.43193215,6884474.19189419,6940385.43852755,6998403.87659907,7035927.3889367,7092247.29409414,7142203.49122839,7199777.23429175,7243975.56776105
31,0,2020/8/26,0,5822167,5867547,5914395,5957126,5991507,6026895,6068759,6109773,6153983,6204376,6247464,6278633,6302200,6329593,6363650,6399723,6447501,6488563,6522914,6557342,6596849,6635867,6681004,6730288,6772447,6810862,6862834,6902696,6941758,6988869,5877227.77832013,5933534.06114236,5994201.54234081,6054526.79638763,6114173.0967035,6177790.17866747,6246016.08259862,6309235.90273206,6377424.15069495,6445037.30663391,6512971.37700091,6579385.53119609,6653372.83169798,6721045.65302808,6782993.19122888,6846519.15183896,6913712.49250931,6978044.60497283,7044623.84551307,7111374.78570295,7167453.32506733,7245271.83954791,7301438.30207804,7354778.33927144,7422557.91997416,7496235.5527151,7590925.94155627,7667396.42485835,7736247.92083929,7799084.69593827
32,0,2020/8/30,0,5991507,6026895,6068759,6109773,6153983,6204376,6247464,6278633,6302200,6329593,6363650,6399723,6447501,6488563,6522914,6557342,6596849,6635867,6681004,6730288,6772447,6810862,6862834,6902696,6941758,6988869,7037151,7081803,7119311,7152546,6042497.91888685,6089308.32537154,6138175.39760693,6188948.76717337,6241818.66699873,6293027.71184708,6346897.56083328,6399015.06275638,6450669.58333646,6511368.06781707,6562748.15314148,6617877.69167624,6672979.53391511,6721521.83520094,6784831.09750586,6845063.83407243,6878377.49005979,6921047.99098858,6973347.35900441,7018693.18682288,7067957.39430011,7116151.93311956,7174939.44064929,7220773.52972535,7274793.75022433,7311459.73050447,7353767.6731587,7388167.5541698,7449917.21041608,7512815.79585096
33,0,2020/9/2,0,6109773,6153983,6204376,6247464,6278633,6302200,6329593,6363650,6399723,6447501,6488563,6522914,6557342,6596849,6635867,6681004,6730288,6772447,6810862,6862834,6902696,6941758,6988869,7037151,7081803,7119311,7152546,7195994,7235428,7281081,6165336.261198,6218070.19281523,6272450.6459343,6328731.69063265,6387439.86756356,6447539.46138377,6499971.08809463,6564216.72476733,6624012.02721021,6682115.68294882,6749148.20906818,6809764.95360477,6878399.20622098,6940371.00604561,7006617.46456462,7064367.43236916,7126741.59290207,7181829.64789643,7260434.73810573,7318240.85450712,7380474.16494027,7445203.73447786,7509058.35978339,7573642.332986,7641130.3477896,7714665.20552132,7788364.11000268,7863789.3341574,7952978.12687874,8024045.65430825
34,0,2020/9/6,0,6278633,6302200,6329593,6363650,6399723,6447501,6488563,6522914,6557342,6596849,6635867,6681004,6730288,6772447,6810862,6862834,6902696,6941758,6988869,7037151,7081803,7119311,7152546,7195994,7235428,7281081,7336043,7384578,7420293,7459742,6317525.82992635,6360845.59994372,6403593.27385167,6448671.49309082,6494389.1599713,6540545.04309658,6586647.30116575,6632582.71634168,6679591.88122795,6728513.15492122,6776607.90032582,6822182.34445519,6865521.7037905,6910037.54500813,6952723.08854193,7001444.24492737,7036953.48473632,7078718.09677457,7126000.31597285,7171970.66420757,7212722.02785709,7263973.49112128,7317211.43833901,7368365.60263273,7417907.45785898,7463636.40668901,7511159.17723868,7553342.69549343,7599109.03956708,7638358.05861258
35,0,2020/9/9,0,6363650,6399723,6447501,6488563,6522914,6557342,6596849,6635867,6681004,6730288,6772447,6810862,6862834,6902696,6941758,6988869,7037151,7081803,7119311,7152546,7195994,7235428,7281081,7336043,7384578,7420293,7459742,7504998,7556060,7614653,6404971.11046723,6450332.2232312,6498499.61685587,6543896.31747649,6589971.04829235,6638775.31272949,6684968.7470862,6731992.21558829,6782922.7423135,6825809.37184113,6874417.50817635,6928727.2004522,6980311.21762113,7032631.48447845,7084955.9452523,7132542.26056596,7178468.19092014,7225620.71254578,7283364.80472544,7346195.26885711,7400164.78280166,7453471.70352939,7510893.24046895,7576112.55552533,7608594.59004811,7655855.93164122,7706480.02982969,7754274.20643608,7797316.13215322,7857232.25282452
